station,date_time,longitude,latitude,depth(m),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],유분[mg/L]
울산연안2_환경관리,2009-02-01,129.40778,35.445,30.0,327.424,34.2306,12.42,1.09115,17.3,8.41598,8.16,434.899,5.01024,11.3821,213.153,,257.086,1.13105,38.9226,29.3374,
울산연안2_환경관리,2009-05-01,129.40778,35.445,30.0,409.917,34.36,11.12,5.15679,8.05,8.36069,7.8,531.657,5.20188,23.3926,150.61,,223.434,0.902515,67.6226,30.4432,
울산연안2_환경관리,2009-08-01,129.40778,35.445,10.0,45.693,31.4074,23.6421,2.58587,2.05,7.23636,8.18,65.5597,0.646509,8.06364,5.47709,,6.16088,1.49648,0.037282,8.4835,
울산연안2_환경관리,2009-11-01,129.40778,35.445,34.0,252.049,33.2162,16.7647,1.44241,7.1,7.13455,7.94,291.142,3.10722,13.3456,81.5268,,87.0392,0.85976,2.40515,26.7186,
울산연안3_환경관리,2009-02-01,129.39861,35.47806,13.5,284.827,34.1812,11.99,0.739887,11.3,7.74952,8.16,461.792,5.29314,17.8101,238.045,,260.051,1.55051,16.7119,29.688,
울산연안3_환경관리,2009-05-01,129.39861,35.47806,14.0,332.096,34.45,12.16,10.3883,6.95,9.57826,7.86,420.595,6.92475,13.0634,104.785,,158.26,1.14002,46.5503,33.6354,
울산연안3_환경관리,2009-08-01,129.39861,35.47806,15.0,93.3304,31.2356,23.6274,3.92364,6.2,7.36501,8.21,87.6915,0.294448,3.9589,13.7531,,20.3275,1.9104,6.27998,10.108,
울산연안3_환경관리,2009-11-01,129.39861,35.47806,15.0,193.659,33.1045,16.9208,1.94314,3.0,7.1844,7.92,329.391,4.84471,17.2025,82.8086,,92.916,0.672176,5.26272,23.7778,
울산연안4_환경관리,2009-02-01,129.385,35.51972,12.0,446.909,34.2062,12.42,1.35272,4.8,7.76502,8.14,472.437,8.51818,30.2176,120.189,,212.293,1.91005,83.5862,38.9805,
울산연안4_환경관리,2009-05-01,129.385,35.51972,13.0,463.869,34.03,13.38,1.91324,9.35,8.97759,7.85,513.513,9.96168,36.6079,155.655,,268.828,1.09252,103.212,54.0654,
울산연안4_환경관리,2009-08-01,129.385,35.51972,11.0,168.189,31.2919,23.7835,4.43932,5.35,6.46448,8.13,109.315,2.54222,19.1616,46.788,,70.2881,3.77304,20.9579,26.353,
울산연안4_환경관리,2009-11-01,129.385,35.51972,12.0,471.983,32.5484,16.8098,1.30041,4.05,6.8844,7.85,353.202,7.17119,36.333,193.328,,260.223,1.2193,59.7247,57.7808,
울산연안5_환경관리,2009-02-01,129.39667,35.49278,10.5,486.108,34.0966,12.3,1.15094,9.25,8.40048,8.13,450.026,8.23528,28.1248,120.971,,237.668,1.79021,108.462,37.7532,
울산연안5_환경관리,2009-05-01,129.39667,35.49278,12.0,424.631,34.31,13.43,6.50204,8.55,8.36069,7.91,473.377,7.21676,23.3926,129.022,,186.77,1.23502,50.5312,45.4465,
울산연안5_환경관리,2009-08-01,129.39667,35.49278,10.0,130.274,31.2502,23.7362,5.30626,7.4,6.99515,8.16,132.973,0.808998,5.93526,31.4342,,39.1152,2.27656,6.8719,19.6745,
울산연안5_환경관리,2009-11-01,129.39667,35.49278,11.0,378.56,32.7643,16.6135,3.30333,5.35,7.45283,7.79,410.196,7.78961,28.4648,152.093,,192.124,1.15677,32.2416,43.2606,
울산연안H1_항만,2009-02-01,129.3786111,35.51916667,12.0,434.388,34.0248,12.01,0.874412,8.8,8.12149,8.13,473.278,8.82936,31.862,184.926,,292.203,1.98496,98.4471,38.1039,
울산연안H1_항만,2009-05-01,129.3786111,35.51916667,12.0,434.388,34.0248,12.01,0.874412,8.8,8.12149,8.13,473.278,8.82936,31.862,184.926,,292.203,1.98496,98.4471,38.1039,
울산연안H1_항만,2009-08-01,129.3786111,35.51916667,10.0,253.742,31.2065,23.7317,3.63965,9.4,5.64436,8.13,153.324,3.97755,39.8373,58.3962,,144.426,1.87856,82.0527,53.9695,
월포연안1_연안,2009-02-01,129.4002778,36.20166667,29.0,207.447,34.28,9.87,2.16,1.8,8.5229,8.22,409.748,5.716,10.178,126.843,,149.405,0.672,16.846,20.762,
월포연안1_연안,2009-05-01,129.4002778,36.20166667,41.0,140.952,34.08,13.32,1.192,6.0,9.65009,8.19,66.921,0.957,2.473,0.418,,2.655,0.36864,1.28,27.196,
월포연안1_연안,2009-08-01,129.4002778,36.20166667,29.0,225.762,34.01,14.05,1.57,4.6,6.28816,8.09,332.974,21.727,27.4533,152.133,,177.751,0.474667,3.891,34.8016,
월포연안1_연안,2009-11-01,129.4002778,36.20166667,30.0,525.0,33.45,16.67,0.976,2.6,7.57424,8.12,217.0,8.0,6.0,68.0,,94.0,0.469333,18.0,35.0,
월포연안2_연안,2009-02-01,129.3972222,36.24916667,40.0,244.424,34.2,8.65,0.606,2.4,8.5999,8.15,559.02,5.908,24.423,195.583,,206.071,0.608,4.58,32.2665,
월포연안2_연안,2009-05-01,129.3972222,36.24916667,28.0,297.876,34.06,11.01,0.642,4.6,7.3459,8.04,402.276,5.514,23.172,87.182,,95.058,0.4,2.362,28.847,
월포연안2_연안,2009-08-01,129.3972222,36.24916667,44.0,352.373,34.08,14.0,2.724,4.0,5.49711,8.04,477.917,16.371,39.9321,186.372,,211.318,0.682667,8.575,48.5636,
월포연안2_연안,2009-11-01,129.3972222,36.24916667,41.0,372.0,33.44,17.01,0.628,3.6,7.46262,8.12,224.0,9.0,6.0,68.0,,97.0,0.485333,20.0,36.0,
인천연안1_환경관리,2009-02-01,126.56111,37.59167,11.0,560.9,30.81,3.73,13.4564,192.0,10.33,8.28,152.0,15.6,19.0,204.4,,350.0,2.85771,130.0,77.5437,
인천연안1_환경관리,2009-05-01,126.56111,37.59167,7.0,811.0,29.64,14.42,2.88492,73.0,9.63,7.91,249.0,20.0,28.0,450.0,,582.0,0.96515,112.0,79.4,
인천연안1_환경관리,2009-08-01,126.56111,37.59167,8.6,986.0,23.74,24.43,2.89376,24.2,6.41,7.88,110.0,20.0,30.0,577.0,,599.0,1.38051,2.0,90.0,
인천연안1_환경관리,2009-11-01,126.56111,37.59167,12.0,1157.0,24.08,14.06,0.4782,295.6,8.04,7.73,75.0,37.0,28.0,807.0,,867.0,4.86603,23.0,130.0,
인천연안10_환경관리,2009-02-01,126.52778,37.36667,16.6,326.4,31.61,3.94,10.9632,262.6,10.77,8.16,178.0,3.3,0.0,104.7,,115.0,2.33813,7.0,84.3792,
인천연안10_환경관리,2009-05-01,126.52778,37.36667,18.0,522.0,31.31,12.82,4.45872,54.8,8.71,8.02,145.0,6.0,17.0,155.0,,206.0,1.56215,45.0,83.8,
인천연안10_환경관리,2009-08-01,126.52778,37.36667,16.0,312.0,29.39,22.9,2.63108,6.6,7.1,8.05,5.0,2.0,11.0,29.0,,32.0,1.18235,1.0,37.0,
인천연안10_환경관리,2009-11-01,126.52778,37.36667,21.0,387.0,30.81,15.23,0.6832,112.8,7.93,7.96,37.0,32.0,30.0,214.0,,272.0,2.05707,26.0,67.0,
인천연안11_환경관리,2009-02-01,126.5225,37.30917,20.0,217.3,31.74,3.88,12.6302,19.6,11.43,8.18,159.0,5.7,9.0,92.3,,102.0,1.38223,4.0,48.745,
인천연안11_환경관리,2009-05-01,126.5225,37.30917,10.0,312.0,31.57,11.75,2.8254,28.2,8.89,8.04,198.0,6.0,18.0,177.0,,205.0,0.908767,22.0,58.5,
인천연안11_환경관리,2009-08-01,126.5225,37.30917,19.0,319.0,29.45,22.92,1.11416,4.0,7.0,8.07,11.0,5.0,9.0,41.0,,47.0,1.61831,1.0,29.0,
인천연안11_환경관리,2009-11-01,126.5225,37.30917,15.0,337.0,31.12,16.07,1.12716,26.6,7.9,8.01,35.0,22.0,32.0,186.0,,230.0,1.50379,22.0,63.0,
인천연안12_환경관리,2009-02-01,126.44056,37.3575,39.0,242.5,31.72,3.99,11.9735,153.0,10.35,8.12,171.0,4.0,9.0,80.0,,92.0,0.822675,8.0,68.6912,
인천연안12_환경관리,2009-05-01,126.44056,37.3575,38.0,393.0,31.58,11.93,3.27616,28.8,8.74,8.04,166.0,6.0,14.0,164.0,,186.0,1.20727,16.0,68.6,
인천연안12_환경관리,2009-08-01,126.44056,37.3575,38.0,279.0,29.02,23.55,8.4818,1.6,8.41,8.19,4.0,2.0,8.0,26.0,,29.0,1.06346,1.0,57.0,
인천연안12_환경관리,2009-11-01,126.44056,37.3575,36.0,316.0,30.93,15.47,0.29176,75.4,7.91,7.97,37.0,29.0,33.0,207.0,,245.0,1.51088,9.0,58.0,
인천연안13_환경관리,2009-02-01,126.35333,37.32639,17.5,268.4,31.91,4.16,3.89872,37.8,9.64,8.04,411.0,3.3,24.0,171.7,,178.0,1.12243,3.0,60.7351,
인천연안13_환경관리,2009-05-01,126.35333,37.32639,17.5,331.0,31.77,10.63,2.49804,23.8,9.14,8.04,179.0,5.0,15.0,156.0,,165.0,0.928667,4.0,65.8,
인천연안13_환경관리,2009-08-01,126.35333,37.32639,21.0,333.0,29.95,22.95,2.69968,1.6,8.39,8.18,9.0,5.0,5.0,33.0,,39.0,2.41095,1.0,24.0,
인천연안13_환경관리,2009-11-01,126.35333,37.32639,17.0,199.0,31.51,16.73,0.29608,59.8,7.74,8.0,25.0,6.0,23.0,141.0,,153.0,1.40448,6.0,40.0,
인천연안14_환경관리,2009-02-01,126.28333,37.29667,36.5,241.8,31.93,4.18,3.56972,58.2,9.55,8.04,258.0,2.3,9.0,93.7,,96.0,1.32227,0.0,60.7351,
인천연안14_환경관리,2009-05-01,126.28333,37.29667,33.0,268.0,31.83,10.12,2.9698,35.6,8.97,8.03,159.0,5.0,15.0,134.0,,142.0,0.948567,3.0,57.0,
인천연안14_환경관리,2009-08-01,126.28333,37.29667,32.0,367.0,30.45,22.75,1.01816,1.2,8.22,8.18,3.0,2.0,8.0,16.0,,19.0,1.2418,1.0,17.0,
인천연안14_환경관리,2009-11-01,126.28333,37.29667,31.0,171.0,31.62,16.97,0.12736,50.6,7.7,8.01,24.0,4.0,24.0,132.0,,142.0,1.00016,6.0,50.0,
인천연안15_환경관리,2009-02-01,126.40333,37.27667,19.0,235.6,31.88,4.07,6.45564,52.2,9.39,8.07,331.0,3.3,21.0,139.7,,145.0,0.842659,2.0,72.7252,
인천연안15_환경관리,2009-05-01,126.40333,37.27667,30.0,275.0,31.71,11.18,2.27696,21.2,8.91,8.04,186.0,6.0,17.0,165.0,,179.0,0.968467,8.0,53.9,
인천연안15_환경관리,2009-08-01,126.40333,37.27667,23.0,382.0,29.92,23.08,4.71248,4.4,8.05,8.17,9.0,5.0,6.0,39.0,,45.0,1.10309,1.0,15.0,
인천연안15_환경관리,2009-11-01,126.40333,37.27667,18.0,224.0,31.44,16.67,0.59708,37.2,7.73,8.0,24.0,7.0,20.0,147.0,,170.0,1.14912,16.0,45.0,
인천연안16_환경관리,2009-02-01,126.59722,37.32278,15.0,276.7,31.65,3.83,9.91404,39.0,10.96,8.21,70.0,5.9,2.0,38.1,,48.0,1.62203,4.0,66.7862,
인천연안16_환경관리,2009-05-01,126.59722,37.32278,11.5,355.0,31.48,12.29,2.7162,17.0,8.67,8.04,229.0,7.0,17.0,174.0,,217.0,1.24707,36.0,66.6,
인천연안16_환경관리,2009-08-01,126.59722,37.32278,21.0,503.0,29.28,22.9,1.18772,6.4,6.53,8.02,37.0,10.0,14.0,89.0,,101.0,0.924747,2.0,27.0,
인천연안16_환경관리,2009-11-01,126.59722,37.32278,15.0,421.0,30.97,15.87,0.68092,36.6,7.76,7.98,37.0,22.0,32.0,196.0,,241.0,1.34064,23.0,73.0,
인천연안17_환경관리,2009-02-01,126.56056,37.3,22.0,271.6,31.76,4.02,14.2485,29.8,10.74,8.19,145.0,6.1,8.0,76.9,,90.0,0.982547,7.0,62.9762,
인천연안17_환경관리,2009-05-01,126.56056,37.3,16.8,379.0,31.57,12.62,3.15668,22.0,8.72,8.05,185.0,6.0,14.0,163.0,,184.0,1.20727,15.0,64.5,
인천연안17_환경관리,2009-08-01,126.56056,37.3,19.0,428.0,29.21,23.1,1.85708,12.4,7.88,8.05,21.0,6.0,9.0,56.0,,64.0,1.20217,2.0,26.0,
인천연안17_환경관리,2009-11-01,126.56056,37.3,20.0,219.0,31.14,16.06,0.9228,84.0,7.83,7.98,35.0,20.0,24.0,179.0,,210.0,1.23424,11.0,65.0,
인천연안18_환경관리,2009-02-01,126.46444,37.31944,22.5,241.9,31.83,4.01,8.2404,51.6,9.67,8.1,233.0,4.5,14.0,105.5,,123.0,1.46216,13.0,61.7436,
인천연안18_환경관리,2009-05-01,126.46444,37.31944,17.0,390.0,31.67,11.15,2.4092,18.4,8.84,8.04,185.0,6.0,17.0,166.0,,185.0,1.14757,13.0,66.9,
인천연안18_환경관리,2009-08-01,126.46444,37.31944,23.0,416.0,29.82,22.89,1.51364,6.8,7.5,8.1,12.0,5.0,6.0,45.0,,51.0,0.548243,1.0,20.0,
인천연안18_환경관리,2009-11-01,126.46444,37.31944,16.0,236.0,31.29,16.42,0.42896,18.4,7.81,7.99,30.0,15.0,6.0,179.0,,211.0,1.21296,17.0,52.0,
인천연안2_환경관리,2009-02-01,126.58611,37.5375,18.0,477.4,31.3,3.77,9.09308,66.0,10.5,8.31,153.0,11.4,14.0,169.6,,269.0,2.25819,88.0,76.8714,
인천연안2_환경관리,2009-05-01,126.58611,37.5375,14.5,580.0,30.9,13.58,3.89564,53.8,9.68,7.98,198.0,12.0,21.0,264.0,,357.0,1.50245,81.0,61.7,
인천연안2_환경관리,2009-08-01,126.58611,37.5375,14.0,623.0,26.46,24.0,2.98256,31.4,6.92,7.97,99.0,20.0,33.0,425.0,,447.0,1.12291,2.0,50.0,
인천연안2_환경관리,2009-11-01,126.58611,37.5375,12.0,645.0,28.86,14.99,0.03032,121.6,7.82,7.84,62.0,59.0,42.0,528.0,,599.0,2.69547,12.0,96.0,
인천연안3_환경관리,2009-02-01,126.58472,37.50667,10.0,575.4,31.13,3.76,17.6746,53.8,10.86,8.34,134.0,12.8,11.0,176.2,,277.0,1.77858,88.0,72.6132,
인천연안3_환경관리,2009-05-01,126.58472,37.50667,8.0,624.0,30.81,13.63,2.62184,33.8,9.44,7.96,207.0,12.0,24.0,259.0,,371.0,1.42285,100.0,67.8,
인천연안3_환경관리,2009-08-01,126.58472,37.50667,7.0,526.0,27.16,23.74,0.67164,14.4,6.59,7.93,16.0,4.0,13.0,66.0,,72.0,0.904931,2.0,40.0,
인천연안3_환경관리,2009-11-01,126.58472,37.50667,7.0,687.0,29.58,16.28,0.05792,44.0,7.41,7.83,54.0,62.0,44.0,407.0,,586.0,1.48251,117.0,78.0,
인천연안4_환경관리,2009-02-01,126.57361,37.46528,11.5,356.8,31.47,3.81,19.4424,63.4,11.53,8.34,65.0,7.7,0.0,73.3,,81.0,2.03837,0.0,60.623,
인천연안4_환경관리,2009-05-01,126.57361,37.46528,7.5,540.0,31.12,12.99,3.66884,34.0,9.48,7.98,185.0,8.0,18.0,202.0,,278.0,1.18405,68.0,70.4,
인천연안4_환경관리,2009-08-01,126.57361,37.46528,10.0,486.0,28.19,23.51,3.37256,16.8,7.46,8.02,19.0,5.0,13.0,80.0,,86.0,1.32107,1.0,43.0,
인천연안4_환경관리,2009-11-01,126.57361,37.46528,7.0,453.0,30.21,15.21,0.3276,53.0,7.78,7.84,50.0,57.0,35.0,303.0,,370.0,1.26971,10.0,69.0,
인천연안5_환경관리,2009-02-01,126.56667,37.41667,19.5,293.9,31.81,4.21,8.15672,33.6,10.03,8.23,163.0,1.7,15.0,69.3,,80.0,1.73861,9.0,64.8812,
인천연안5_환경관리,2009-05-01,126.56667,37.41667,15.0,404.0,31.51,12.51,3.47372,20.0,10.77,8.03,135.0,5.0,14.0,139.0,,163.0,0.96515,19.0,58.3,
인천연안5_환경관리,2009-08-01,126.56667,37.41667,18.0,604.0,28.59,23.32,3.61688,14.0,7.84,8.02,10.0,3.0,10.0,46.0,,50.0,2.13352,1.0,28.0,
인천연안5_환경관리,2009-11-01,126.56667,37.41667,18.0,498.0,30.41,15.04,0.31112,193.2,7.9,7.92,49.0,45.0,26.0,301.0,,355.0,2.31243,9.0,88.0,
인천연안6_환경관리,2009-02-01,126.60139,37.375,19.5,277.2,31.55,4.05,24.8918,17.4,11.45,8.27,77.0,7.3,4.0,63.7,,84.0,2.9976,13.0,57.9337,
인천연안6_환경관리,2009-05-01,126.60139,37.375,8.0,479.0,31.35,12.88,2.36536,22.2,8.61,8.04,209.0,5.0,20.0,167.0,,219.0,1.22385,47.0,60.4,
인천연안6_환경관리,2009-08-01,126.60139,37.375,13.0,282.0,28.84,23.38,2.81356,11.6,7.23,8.11,17.0,6.0,8.0,53.0,,60.0,0.786035,1.0,35.0,
인천연안6_환경관리,2009-11-01,126.60139,37.375,15.0,426.0,30.48,15.37,0.43184,13.4,7.95,7.98,46.0,32.0,42.0,253.0,,339.0,1.43995,54.0,74.0,
인천연안7_환경관리,2009-02-01,126.66111,37.34167,12.0,526.0,30.7,4.19,46.3154,28.0,12.31,8.34,19.0,23.2,4.0,118.8,,282.0,2.81774,140.0,72.6132,
인천연안7_환경관리,2009-05-01,126.66111,37.34167,14.5,582.0,31.16,13.21,2.25328,8.0,8.32,8.01,268.0,11.0,29.0,213.0,,305.0,1.38305,81.0,62.9,
인천연안7_환경관리,2009-08-01,126.66111,37.34167,11.0,356.0,28.44,23.66,2.21756,12.4,6.78,8.06,21.0,8.0,13.0,80.0,,90.0,1.14272,2.0,31.0,
인천연안7_환경관리,2009-11-01,126.66111,37.34167,11.0,617.0,30.14,14.95,0.35748,29.2,7.87,7.97,59.0,39.0,57.0,323.0,,449.0,1.80171,87.0,92.0,
인천연안8_환경관리,2009-02-01,126.63194,37.32361,13.5,461.9,31.28,3.89,34.1444,29.2,11.54,8.31,7.0,13.8,0.0,37.2,,78.0,2.0,27.0,64.9933,
인천연안8_환경관리,2009-05-01,126.63194,37.32361,12.0,382.0,31.4,12.63,2.60908,18.4,8.54,8.02,240.0,7.0,21.0,170.0,,231.0,0.90545,54.0,62.2,
인천연안8_환경관리,2009-08-01,126.63194,37.32361,8.0,335.0,29.05,23.0,3.59052,12.8,6.13,7.98,41.0,12.0,17.0,121.0,,135.0,1.32107,2.0,25.0,
인천연안8_환경관리,2009-11-01,126.63194,37.32361,12.0,484.0,30.08,14.81,0.3548,33.2,7.85,7.97,61.0,40.0,72.0,339.0,,464.0,1.73787,85.0,90.0,
인천연안9_환경관리,2009-02-01,126.57222,37.33889,12.0,265.2,31.75,4.0,11.5142,21.2,11.16,8.18,145.0,5.5,8.0,69.5,,78.0,1.59872,3.0,52.779,
인천연안9_환경관리,2009-05-01,126.57222,37.33889,7.0,297.0,31.53,12.07,2.196,9.2,8.86,8.04,208.0,6.0,18.0,188.0,,224.0,0.76615,30.0,57.2,
인천연안9_환경관리,2009-08-01,126.57222,37.33889,10.0,338.0,28.88,23.49,2.63108,11.8,8.05,8.28,7.0,4.0,9.0,30.0,,35.0,1.16254,1.0,33.0,
인천연안9_환경관리,2009-11-01,126.57222,37.33889,12.0,235.0,30.94,15.76,0.4236,52.0,7.87,7.98,36.0,27.0,30.0,187.0,,224.0,1.31227,10.0,65.0,
인천연안H1_항만,2009-02-01,126.6105556,37.46666667,7.0,368.5,31.35,4.08,20.2366,31.6,10.76,8.22,106.0,9.1,13.0,122.9,,189.0,1.4988,57.0,61.2954,
인천연안H1_항만,2009-05-01,126.6105556,37.46666667,7.0,368.5,31.35,4.08,20.2366,31.6,10.76,8.22,106.0,9.1,13.0,122.9,,189.0,1.4988,57.0,61.2954,
인천연안H1_항만,2009-08-01,126.6105556,37.46666667,11.5,341.0,27.65,23.79,6.68056,5.4,7.56,8.04,14.0,4.0,11.0,67.0,,72.0,1.3673,1.0,21.0,
전주포연안1_연안,2009-02-01,126.5,35.87694444,9.0,175.6,32.16,4.4,10.725,27.6,10.84,8.15,72.0,2.22309,1.0,0.0,,3.22309,1.57619,1.0,25.7016,
전주포연안1_연안,2009-05-01,126.5,35.87694444,9.6,132.217,32.11,13.96,2.98024,3.2,9.02,8.26,7.0,2.0,3.0,0.0,,8.0,0.961833,6.0,26.0,
전주포연안1_연안,2009-08-01,126.5,35.87694444,11.0,382.0,31.1,22.99,8.89956,7.0,6.69,8.17,72.0,2.0,6.0,3.0,,6.0,1.53244,1.0,110.0,
전주포연안1_연안,2009-11-01,126.5,35.87694444,13.0,399.0,31.34,15.37,0.616,12.0,8.16,7.99,35.0,34.0,22.0,108.0,,225.0,1.55344,83.0,47.0,
전주포연안2_연안,2009-02-01,126.4333333,35.8375,19.3,171.9,32.16,4.66,7.97088,27.4,10.69,8.15,133.0,2.63317,7.0,27.3668,,30.0,1.07634,0.0,24.5453,
전주포연안2_연안,2009-05-01,126.4333333,35.8375,13.0,129.034,32.14,13.43,2.9648,6.0,9.02,8.25,27.0,1.0,4.0,3.0,,11.0,0.762833,7.0,20.4,
전주포연안2_연안,2009-08-01,126.4333333,35.8375,15.0,363.0,31.16,22.58,2.82924,12.2,6.26,8.15,56.0,4.0,8.0,3.0,,8.0,1.90894,1.0,70.0,
전주포연안2_연안,2009-11-01,126.4333333,35.8375,20.0,196.0,32.45,16.2,1.27628,10.6,7.72,8.05,19.0,24.0,12.0,38.0,,100.0,1.23424,38.0,41.0,
전주포연안3_연안,2009-02-01,126.3777778,35.77083333,17.8,202.5,32.28,4.81,4.58724,19.8,10.45,8.08,280.0,2.59,13.0,93.41,,97.0,0.896398,1.0,40.2144,
전주포연안3_연안,2009-05-01,126.3777778,35.77083333,15.5,146.566,32.13,13.68,2.4926,3.0,9.03,8.25,13.0,1.0,8.0,1.0,,10.0,0.802633,8.0,25.6,
전주포연안3_연안,2009-08-01,126.3777778,35.77083333,17.0,39.0,31.36,22.32,4.83564,6.2,6.67,8.18,46.0,3.0,6.0,9.0,,13.0,1.33428,1.0,27.0,
전주포연안3_연안,2009-11-01,126.3777778,35.77083333,18.0,188.0,32.23,16.66,0.44932,5.4,7.72,8.08,16.0,21.0,11.0,33.0,,92.0,1.3832,38.0,30.0,
전주포연안4_연안,2009-02-01,126.5,35.7375,10.0,175.1,32.07,4.67,12.4096,26.0,10.94,8.19,40.0,1.98567,1.0,0.0,,1.98567,1.47622,0.0,36.5132,
전주포연안4_연안,2009-05-01,126.5,35.7375,6.6,153.992,32.04,16.38,4.76128,4.4,8.59,8.23,4.0,0.0,3.0,2.0,,19.0,1.26033,17.0,39.5,
전주포연안4_연안,2009-08-01,126.5,35.7375,6.0,130.0,30.85,22.9,5.04804,7.4,6.67,8.18,55.0,3.0,8.0,3.0,,7.0,0.617599,1.0,36.0,
전주포연안4_연안,2009-11-01,126.5,35.7375,8.0,166.0,31.82,15.65,2.49552,3.8,8.38,8.09,13.0,16.0,13.0,25.0,,89.0,1.8088,48.0,36.0,
전주포연안5_연안,2009-02-01,126.5,35.68611111,13.5,165.2,32.1,4.77,14.1214,27.6,10.8,8.19,17.0,1.85617,2.0,0.0,,1.85617,1.5562,0.0,49.6789,
전주포연안5_연안,2009-05-01,126.5,35.68611111,10.0,126.131,31.97,17.37,3.86592,11.8,8.28,8.16,54.0,1.0,4.0,4.0,,17.0,1.12103,12.0,26.9,
전주포연안5_연안,2009-08-01,126.5,35.68611111,13.4,41.0,30.18,23.74,6.47244,17.8,6.3,8.15,72.0,7.0,17.0,12.0,,20.0,0.716679,1.0,50.0,
전주포연안5_연안,2009-11-01,126.5,35.68611111,11.0,114.0,31.94,16.0,1.50124,5.6,8.43,8.1,9.0,15.0,11.0,19.0,,59.0,1.34064,25.0,37.0,
전주포연안6_연안,2009-02-01,126.4416667,35.61666667,12.8,162.5,32.11,4.87,11.6702,28.6,11.06,8.19,38.0,2.26625,1.0,0.0,,3.26625,1.63618,1.0,48.7022,
전주포연안6_연안,2009-05-01,126.4416667,35.61666667,14.0,233.0,32.07,16.69,2.95164,3.8,8.63,8.23,466.0,6.0,17.0,39.0,,174.0,1.26033,129.0,20.6,
전주포연안6_연안,2009-08-01,126.4416667,35.61666667,13.0,63.0,30.55,23.68,7.97964,22.0,6.03,8.11,37.0,4.0,11.0,5.0,,10.0,1.23189,1.0,35.0,
전주포연안6_연안,2009-11-01,126.4416667,35.61666667,10.0,160.0,31.83,15.84,1.58076,6.2,8.45,8.1,11.0,15.0,11.0,27.0,,65.0,1.25552,23.0,40.0,
제주연안1_연안,2009-02-01,126.5327778,33.52694444,14.0,265.696,34.2271,14.8479,0.62598,2.2,8.06185,8.0,548.482,4.22866,12.6684,121.71,,148.64,0.381983,22.7004,20.8141,
제주연안1_연안,2009-05-01,126.5327778,33.52694444,16.0,470.724,34.11,16.62,0.36877,3.6,8.43,7.97,117.431,1.09453,8.63583,20.5853,,152.105,0.422679,130.425,18.9427,
제주연안1_연안,2009-08-01,126.5327778,33.52694444,13.5,426.721,32.0264,21.5119,0.85672,1.8,6.25005,8.12,590.121,1.61096,2.21579,101.665,,115.928,0.152476,12.6517,18.1257,
제주연안1_연안,2009-11-01,126.5327778,33.52694444,12.0,319.452,33.5905,19.0328,1.51974,2.0,7.74262,8.13,642.087,10.1962,2.63488,102.876,,138.487,0.499085,25.4147,31.0523,
제주연안2_연안,2009-02-01,126.4277778,33.50055556,25.0,309.27,34.2676,14.7801,0.69123,1.4,8.23492,8.02,496.498,3.5496,12.6684,114.535,,152.371,0.445646,34.2871,19.7829,
제주연안2_연안,2009-05-01,126.4277778,33.50055556,25.0,298.92,34.14,16.39,0.3705,2.7,8.15,7.99,164.037,0.729685,3.73736,35.2122,,58.182,0.215327,22.2401,13.4994,
제주연안2_연안,2009-08-01,126.4277778,33.50055556,17.0,487.366,33.258,16.7416,0.79292,1.9,6.25594,7.99,744.521,1.5827,11.2317,158.783,,167.847,0.168527,7.481,22.8668,
제주연안2_연안,2009-11-01,126.4277778,33.50055556,27.0,271.959,33.8647,19.534,1.26702,1.5,7.99768,8.12,671.568,10.7772,3.71586,109.997,,135.661,0.419865,14.8872,16.3984,
제주연안3_연안,2009-02-01,126.5683333,33.53388889,20.0,253.793,34.2227,14.5097,0.42242,2.9,8.36425,8.08,515.441,3.6422,14.3274,115.435,,139.728,0.254655,20.6511,19.611,
제주연안3_연안,2009-05-01,126.5683333,33.53388889,31.0,259.225,34.15,16.17,0.42097,3.7,7.94,7.94,274.495,4.01327,10.4501,64.3568,,90.9872,0.135576,22.6171,11.5035,
제주연안3_연안,2009-08-01,126.5683333,33.53388889,18.6,505.559,33.1116,18.1297,0.89587,1.7,6.59763,7.93,647.084,4.71983,3.13266,118.291,,131.152,0.152476,8.14109,18.3081,
제주연안3_연안,2009-11-01,126.5683333,33.53388889,20.0,254.442,33.6264,18.9719,0.90424,2.8,6.80231,8.13,658.077,14.5826,4.99952,147.772,,163.95,0.19805,1.59506,20.0619,
제주연안H1_항만,2009-02-01,126.54,33.52611111,15.0,252.942,33.86,15.0147,0.777108,2.6,8.98702,8.06,600.026,3.24094,13.8749,142.249,,163.304,1.42271,17.8135,22.7048,
제주연안H1_항만,2009-05-01,126.54,33.52611111,15.0,252.942,33.86,15.0147,0.777108,2.6,8.98702,8.06,600.026,3.24094,13.8749,142.249,,163.304,1.42271,17.8135,22.7048,
제주연안H1_항만,2009-08-01,126.54,33.52611111,13.4,607.553,30.4594,26.1995,1.34491,8.0,6.64417,8.21,738.525,2.65667,3.13266,125.371,,174.123,0.826583,46.0962,21.9551,
