station,date_time,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],유분[mg/L],총인[μg/L]
인천연안9_환경관리,2010-08-01,126.57222,37.33889,721.0,29.28,24.75,2.12108,6.8,7.47,7.88,30.0,2.0,12.0,14.0,2.0,56.0,2.76067,40.0,,53.442
인천연안9_환경관리,2010-11-01,126.57222,37.33889,292.0,29.08,12.03,0.77736,50.0,9.1,7.95,319.0,20.0,36.0,183.0,1.6,272.0,1.13793,69.0,,38.6364
인천연안H1_항만,2010-02-01,126.6105556,37.46666667,499.0,30.78,1.85,6.7592,56.6,11.83,8.01,506.0,13.0,18.0,287.0,0.4,442.0,1.45188,142.0,,63.0
인천연안H1_항만,2010-08-01,126.6105556,37.46666667,879.0,28.33,25.57,1.05832,26.6,6.64,7.75,151.0,5.0,11.0,63.0,1.0,92.0,1.50827,24.0,,49.8188
전주포연안1_연안,2010-02-01,126.5,35.87694444,421.0,31.61,2.86,2.42096,5.8,10.96,8.04,451.0,5.0,22.0,173.0,2.0,227.0,0.4995,49.0,,35.0
전주포연안1_연안,2010-05-01,126.5,35.87694444,359.0,31.22,13.37,1.4232,3.6,9.79282,8.3,1.0,2.0,1.0,5.0,3.2,17.0,2.05965,10.0,,13.39
전주포연안1_연안,2010-08-01,126.5,35.87694444,437.0,30.22,26.94,1.24576,20.8,6.68,8.09,222.0,1.0,8.0,0.0,1.9,11.0,2.18833,10.0,,39.9266
전주포연안1_연안,2010-11-01,126.5,35.87694444,211.92,31.39,11.89,0.33208,10.2,9.06,8.02,218.0,2.0,11.0,19.0,2.3,47.0,2.21527,26.0,,38.6364
전주포연안2_연안,2010-02-01,126.4333333,35.8375,205.844,32.14,3.74,1.33892,6.4,10.75,8.05,387.0,3.0,14.0,117.0,2.0,127.0,0.11988,7.0,,36.0
전주포연안2_연안,2010-05-01,126.4333333,35.8375,344.0,31.56,12.3,1.6894,9.0,9.27053,8.29,18.0,2.0,1.0,17.0,2.0,30.0,2.37805,11.0,,17.67
전주포연안2_연안,2010-08-01,126.4333333,35.8375,484.0,31.09,24.94,1.42888,20.4,6.24,8.11,107.0,1.0,6.0,4.0,1.9,13.0,1.94593,8.0,,32.3729
전주포연안2_연안,2010-11-01,126.4333333,35.8375,220.38,31.71,12.39,0.52804,7.4,9.01,8.03,164.0,3.0,11.0,20.0,2.7,40.0,1.34667,17.0,,38.6364
전주포연안3_연안,2010-02-01,126.3777778,35.77083333,151.411,32.1,4.32,0.84012,5.6,10.39,8.04,392.0,3.0,18.0,114.0,2.2,133.0,0.51948,16.0,,35.0
전주포연안3_연안,2010-05-01,126.3777778,35.77083333,431.0,31.28,13.93,1.50788,6.2,9.59278,8.27,46.0,3.0,2.0,7.0,2.0,28.0,2.29845,18.0,,19.65
전주포연안3_연안,2010-08-01,126.3777778,35.77083333,136.0,31.44,24.47,2.15384,15.8,6.5,8.06,60.0,1.0,5.0,2.0,2.0,15.0,1.72373,12.0,,80.9323
전주포연안3_연안,2010-11-01,126.3777778,35.77083333,213.85,31.51,12.28,0.27792,7.4,9.19,8.02,199.0,3.0,10.0,19.0,3.2,42.0,1.62947,20.0,,40.9091
전주포연안4_연안,2010-02-01,126.5,35.7375,87.5931,32.17,3.24,4.2694,8.6,12.13,8.27,79.0,2.0,5.0,12.0,2.0,56.0,1.5984,42.0,,27.0
전주포연안4_연안,2010-05-01,126.5,35.7375,370.0,31.32,14.53,0.7116,7.0,9.51136,8.27,21.0,2.0,2.0,12.0,2.8,18.0,1.82085,4.0,,18.37
전주포연안4_연안,2010-08-01,126.5,35.7375,131.0,31.19,25.98,1.11318,25.6,7.0,8.13,103.0,1.0,6.0,2.0,2.0,14.0,2.22873,11.0,,72.2996
전주포연안4_연안,2010-11-01,126.5,35.7375,225.0,31.33,12.02,0.18932,9.2,9.26,8.07,216.0,3.0,12.0,20.0,5.0,47.0,2.23547,24.0,,40.9091
전주포연안5_연안,2010-02-01,126.5,35.68611111,78.8338,32.03,3.14,5.52344,17.6,12.62,8.31,154.0,1.0,2.0,9.0,1.9,18.0,1.5984,8.0,,24.0
전주포연안5_연안,2010-05-01,126.5,35.68611111,344.0,30.96,15.59,1.56968,8.0,9.14808,8.24,67.0,3.0,2.0,4.0,2.0,23.0,2.35815,16.0,,17.88
전주포연안5_연안,2010-08-01,126.5,35.68611111,128.0,30.72,26.89,1.07208,31.6,7.04,8.16,61.0,2.0,6.0,1.0,2.1,13.0,2.14793,10.0,,67.9832
전주포연안5_연안,2010-11-01,126.5,35.68611111,224.23,31.38,11.98,0.2264,6.0,9.29,8.07,223.0,2.0,11.0,19.0,4.0,40.0,1.64967,19.0,,39.7727
전주포연안6_연안,2010-02-01,126.4416667,35.61666667,76.9568,32.05,3.31,3.86972,8.4,12.29,8.23,126.0,3.0,4.0,9.0,1.6,39.0,1.21878,27.0,,25.0
전주포연안6_연안,2010-05-01,126.4416667,35.61666667,346.0,31.42,14.8,0.71944,4.8,8.94645,8.24,37.0,2.0,2.0,9.0,2.2,21.0,1.48255,10.0,,18.94
전주포연안6_연안,2010-08-01,126.4416667,35.61666667,128.0,30.54,27.59,1.25534,29.6,7.4,8.18,108.0,2.0,9.0,3.0,1.8,16.0,2.91553,11.0,,71.2205
전주포연안6_연안,2010-11-01,126.4416667,35.61666667,206.54,31.37,11.44,0.39596,6.0,9.63,8.08,218.0,2.0,11.0,16.0,4.8,35.0,1.97287,17.0,,40.9091
제주연안1_연안,2010-02-01,126.5327778,33.52694444,241.01,34.407,14.3372,1.15626,3.3,8.43915,8.19,464.017,2.55689,12.5748,90.0228,6.0,99.486,0.278183,6.90633,,18.8131
제주연안1_연안,2010-05-01,126.5327778,33.52694444,144.876,34.2288,16.2735,1.60534,1.4,8.31,8.20573,493.317,3.25344,3.27699,37.8792,8.0,46.132,0.482883,4.99935,,13.8863
제주연안1_연안,2010-08-01,126.5327778,33.52694444,235.685,30.7692,26.3555,1.03867,0.9,7.642,8.19,677.099,1.93371,4.50775,70.1478,9.0,134.0,1.23965,61.9183,,9.4985
제주연안1_연안,2010-11-01,126.5327778,33.52694444,224.789,33.142,18.8758,1.67087,1.3,7.43357,8.13,609.585,3.80059,9.09483,79.7583,8.3,94.7539,1.27804,11.195,,15.467
제주연안2_연안,2010-02-01,126.4277778,33.50055556,208.66,34.4387,14.5165,1.15177,1.8,8.33669,8.18,434.001,2.14544,11.8351,88.7419,6.5,101.653,0.37356,10.7658,,16.5052
제주연안2_연안,2010-05-01,126.4277778,33.50055556,194.115,34.3093,16.1359,2.67876,2.2,8.57,8.14573,420.524,2.49817,2.38327,24.8329,7.0,46.6529,0.684085,19.3218,,16.0226
제주연안2_연안,2010-11-01,126.4277778,33.50055556,208.446,32.9974,18.566,1.61156,2.2,7.3928,8.12,522.15,4.08212,9.09483,84.5945,6.8,99.8716,1.03841,11.195,,14.5981
제주연안3_연안,2010-02-01,126.5683333,33.53388889,238.494,34.4247,14.3941,0.98081,3.8,8.09302,8.14,482.715,3.49736,12.1309,84.813,7.5,93.9979,0.309975,5.68757,,17.1929
제주연안3_연안,2010-05-01,126.5683333,33.53388889,192.379,34.2444,16.2177,1.36319,1.8,8.27,8.10573,527.357,3.22439,2.38327,24.6506,10.0,31.5232,0.281682,3.64818,,13.5302
제주연안3_연안,2010-08-01,126.5683333,33.53388889,237.373,30.9028,26.0028,1.27212,1.0,7.68189,8.18,661.62,2.2853,3.75645,53.3459,8.0,192.373,1.03971,136.742,,9.31928
제주연안3_연안,2010-11-01,126.5683333,33.53388889,218.93,33.3159,19.1571,3.32443,3.8,7.65933,8.13,419.489,2.81525,6.26201,68.2749,10.5,77.2084,1.07835,6.11821,,14.4243
제주연안H1_항만,2010-02-01,126.54,33.52611111,238.494,33.9927,13.5973,0.64123,3.3,8.8444,8.18,694.303,2.96835,13.1665,128.536,5.0,142.981,0.37356,11.4767,,16.5052
조천연안1_연안,2010-02-01,126.8555556,33.5375,240.65,34.4498,13.8108,0.95719,4.1,8.28852,8.19,485.668,3.46797,11.983,88.6117,6.0,99.3923,0.357664,7.31259,,19.0841
조천연안1_연안,2010-05-01,126.8555556,33.5375,144.876,34.2689,16.1529,2.19825,5.8,8.54,8.18573,435.187,1.42338,2.23431,13.7039,10.0,27.1528,1.24745,12.0255,,12.106
조천연안1_연안,2010-08-01,126.8555556,33.5375,261.156,31.8925,24.2034,1.42002,2.3,7.61284,8.18,554.762,1.58213,3.6062,35.9729,11.0,106.643,1.15967,69.0878,,12.366
조천연안1_연안,2010-11-01,126.8555556,33.5375,208.909,32.5263,17.7402,2.38656,1.0,8.08589,8.11,455.838,3.35015,7.30568,68.2053,10.7,81.0582,1.03841,9.50275,,13.5554
조천연안2_연안,2010-02-01,126.7327778,33.57388889,219.263,34.4416,14.3584,0.92412,3.6,8.32141,8.19,431.048,3.43858,11.2433,88.4488,6.0,104.989,0.294079,13.1017,,17.5368
조천연안2_연안,2010-05-01,126.7327778,33.57388889,184.015,34.2946,16.2031,0.97286,1.5,8.26,8.11573,509.027,3.10819,3.27699,21.4354,14.0,33.3262,0.321922,8.78265,,13.7083
조천연안2_연안,2010-11-01,126.7327778,33.57388889,212.301,32.6117,17.8721,2.28595,1.0,7.86437,8.1,443.558,3.77244,12.524,68.0311,10.5,118.797,1.2381,46.993,,12.6865
조천연안3_연안,2010-02-01,126.6663889,33.56055556,227.89,34.4294,14.4468,0.93572,3.4,8.17092,8.16,463.033,4.20271,10.9474,94.3387,6.0,117.94,0.37356,19.3987,,17.1929
조천연안3_연안,2010-05-01,126.6663889,33.56055556,106.526,34.2745,16.3213,1.49776,1.5,8.33,8.10573,471.845,2.32388,3.42595,30.9221,12.5,37.9751,0.362163,4.72912,,9.61358
조천연안3_연안,2010-08-01,126.6663889,33.56055556,354.448,30.8498,26.0632,1.23007,6.3,7.58269,8.24,615.181,1.58213,2.40413,54.3042,10.0,86.1285,1.47959,30.2422,,14.3374
조천연안3_연안,2010-11-01,126.6663889,33.56055556,215.384,32.929,18.1145,1.81774,3.2,7.73015,8.11,505.941,3.54722,8.94573,88.6963,11.0,100.445,1.27804,8.201,,14.7719
주문진연안1_연안,2010-02-01,128.8375,37.88583333,232.0,34.15,7.45,1.152,10.8,9.48773,8.11,278.0,2.0,16.0,91.0,7.5,109.0,0.922667,16.0,,21.0
주문진연안1_연안,2010-05-01,128.8375,37.88583333,239.696,34.12,10.8,1.356,10.6,10.0139,8.18,28.0,2.0,2.0,15.0,4.5,29.0,0.586667,12.0,,31.0
주문진연안1_연안,2010-08-01,128.8375,37.88583333,343.404,32.21,23.49,3.396,15.4,8.49909,8.1,74.0,2.0,0.0,8.0,5.3,44.0,1.94133,34.0,,36.0
주문진연안1_연안,2010-11-01,128.8375,37.88583333,193.324,32.74,16.76,4.2,4.4,8.53098,8.19,120.0,3.0,3.0,32.0,5.0,64.0,0.501333,29.0,,34.0
주문진연안2_연안,2010-02-01,128.8466667,37.88777778,242.0,34.08,7.56,0.908,13.6,9.24854,8.11,279.0,2.0,15.0,92.0,8.5,102.0,0.736,8.0,,39.0
주문진연안2_연안,2010-05-01,128.8466667,37.88777778,524.986,33.85,11.0,0.996,9.4,9.36016,8.19,37.0,1.0,1.0,2.0,5.0,17.0,0.474667,14.0,,33.0
주문진연안2_연안,2010-08-01,128.8466667,37.88777778,295.704,32.29,23.28,1.796,14.0,8.18018,8.17,54.0,1.0,0.0,6.0,5.0,37.0,1.81333,30.0,,7.0
주문진연안2_연안,2010-11-01,128.8466667,37.88777778,227.57,32.73,16.81,3.628,7.2,8.69044,8.19,120.0,3.0,3.0,30.0,8.0,50.0,0.629333,17.0,,27.0
주문진연안3_연안,2010-02-01,128.8522222,37.89416667,239.0,34.03,7.72,1.312,12.6,9.26449,8.1,280.0,2.0,15.0,94.0,10.5,111.0,0.16,15.0,,37.0
주문진연안3_연안,2010-05-01,128.8522222,37.89416667,496.275,33.96,10.6,1.092,12.8,9.64719,8.21,22.0,2.0,1.0,1.0,6.0,35.0,0.768,32.0,,35.0
주문진연안3_연안,2010-08-01,128.8522222,37.89416667,233.407,32.36,23.84,1.532,17.0,8.41936,8.2,31.0,1.0,0.0,4.0,5.0,38.0,1.408,33.0,,26.0
주문진연안3_연안,2010-11-01,128.8522222,37.89416667,183.401,32.77,16.83,3.08,5.0,8.33963,8.18,120.0,3.0,3.0,36.0,7.0,65.0,0.362667,26.0,,35.0
주문진연안4_연안,2010-02-01,128.8525,37.91888889,294.0,34.09,7.81,1.344,8.4,9.20071,8.1,282.0,2.0,16.0,98.0,11.5,117.0,0.19,17.0,,18.0
주문진연안4_연안,2010-05-01,128.8525,37.91888889,571.039,33.91,10.4,1.164,13.8,9.80664,8.21,21.0,1.0,1.0,1.0,7.0,20.0,0.784,18.0,,8.0
주문진연안4_연안,2010-08-01,128.8525,37.91888889,211.007,32.41,24.1,0.9,12.0,7.92504,8.2,28.0,1.0,0.0,7.0,5.0,38.0,1.344,30.0,,27.0
주문진연안4_연안,2010-11-01,128.8525,37.91888889,328.519,33.0,17.25,1.472,2.8,8.40342,8.18,170.0,3.0,4.0,35.0,11.0,66.0,0.314667,28.0,,33.0
주문진연안5_연안,2010-02-01,128.8741667,37.86111111,333.0,34.13,7.17,0.696,8.6,9.53557,8.13,286.0,2.0,16.0,90.0,10.0,97.0,0.501333,5.0,,19.0
주문진연안5_연안,2010-05-01,128.8741667,37.86111111,447.107,33.76,10.8,1.164,5.0,9.88637,8.2,24.0,2.0,1.0,1.0,6.0,32.0,0.704,29.0,,27.0
주문진연안5_연안,2010-08-01,128.8741667,37.86111111,224.774,32.64,23.15,0.716,2.4,8.16423,8.15,27.0,1.0,0.0,4.0,7.5,29.0,2.24,24.0,,32.0
주문진연안5_연안,2010-11-01,128.8741667,37.86111111,302.102,32.85,16.86,2.8,3.8,8.72233,8.2,123.0,3.0,3.0,30.0,8.0,62.0,0.394667,29.0,,35.0
주문진연안H1_항만,2010-02-01,128.8313889,37.89055556,591.0,33.57,6.14,0.3564,13.2,8.77017,8.02,290.0,6.0,44.0,120.0,5.0,297.0,0.72,171.0,,65.0
주문진연안H1_항만,2010-08-01,128.8313889,37.89055556,932.651,32.11,22.0,1.8,13.4,5.4694,8.0,309.0,8.0,54.0,66.0,3.0,559.0,1.97333,485.0,,106.0
죽변연안1_연안,2010-02-01,129.4258333,37.08166667,158.0,34.18,10.2,0.484,13.0,9.99799,8.1,279.0,2.0,15.0,99.0,14.0,116.0,0.112,15.0,,22.0
죽변연안1_연안,2010-05-01,129.4258333,37.08166667,189.345,34.07,11.9,3.084,16.6,10.6677,8.28,8.0,1.0,1.0,4.0,5.0,13.0,0.394667,8.0,,36.0
죽변연안1_연안,2010-08-01,129.4258333,37.08166667,254.443,33.49,19.5,1.148,10.6,8.99341,8.15,65.0,1.0,0.0,6.0,8.0,42.0,0.448,35.0,,26.0
죽변연안1_연안,2010-11-01,129.4258333,37.08166667,450.6,32.81,17.37,1.032,7.0,7.92504,8.19,158.0,3.0,4.0,36.0,12.0,100.0,0.293333,61.0,,37.0
죽변연안2_연안,2010-02-01,129.3988889,37.09861111,263.0,33.9,8.99,0.736,13.4,9.64719,8.11,276.0,2.0,15.0,93.0,12.5,104.0,0.224,9.0,,23.0
죽변연안2_연안,2010-05-01,129.3988889,37.09861111,285.616,34.1,11.8,2.508,9.6,10.4126,8.26,6.0,1.0,1.0,1.0,6.0,8.0,0.442667,6.0,,11.0
죽변연안2_연안,2010-08-01,129.3988889,37.09861111,403.136,33.06,19.1,2.256,9.2,9.26449,8.15,28.0,1.0,0.0,19.0,6.0,56.0,0.592,36.0,,10.0
죽변연안2_연안,2010-11-01,129.3988889,37.09861111,181.828,32.58,17.55,1.064,7.6,8.51504,8.19,160.0,3.0,5.0,34.0,11.0,80.0,0.165333,43.0,,29.0
죽변연안3_연안,2010-02-01,129.4313889,36.97472222,214.0,33.97,7.49,0.524,13.6,9.45584,8.08,322.0,2.0,18.0,113.0,12.0,126.0,0.096,11.0,,25.0
죽변연안3_연안,2010-05-01,129.4313889,36.97472222,340.56,34.0,11.4,2.548,20.4,10.5561,8.26,19.0,1.0,1.0,10.0,4.0,16.0,0.538667,5.0,,10.0
죽변연안3_연안,2010-08-01,129.4313889,36.97472222,336.76,33.05,20.5,0.968,4.6,8.96152,8.15,97.0,1.0,0.0,16.0,8.0,46.0,0.464,29.0,,7.0
죽변연안3_연안,2010-11-01,129.4313889,36.97472222,297.884,32.69,17.24,1.42,9.2,8.18018,8.21,150.0,3.0,3.0,26.0,12.0,67.0,0.245333,38.0,,24.0
죽변연안4_연안,2010-02-01,129.4347222,36.94666667,177.0,34.02,7.64,0.796,13.4,9.39205,8.09,292.0,2.0,16.0,105.0,12.0,120.0,0.336,13.0,,39.0
죽변연안4_연안,2010-05-01,129.4347222,36.94666667,417.399,34.01,11.4,2.756,4.8,10.6039,8.26,6.0,1.0,1.0,1.0,5.0,5.0,0.762667,3.0,,11.0
죽변연안4_연안,2010-08-01,129.4347222,36.94666667,381.251,33.55,20.11,1.38,8.6,9.08908,8.17,22.0,1.0,0.0,23.0,7.0,60.0,0.64,36.0,,9.0
죽변연안4_연안,2010-11-01,129.4347222,36.94666667,379.345,32.72,17.29,1.288,9.6,8.38747,8.21,153.0,3.0,3.0,24.0,11.0,110.0,0.293333,83.0,,24.0
죽변연안5_연안,2010-02-01,129.4022222,37.12138889,157.0,34.02,8.42,0.896,15.2,9.47178,8.1,283.0,2.0,15.0,93.0,11.5,105.0,0.256,10.0,,32.0
죽변연안5_연안,2010-05-01,129.4022222,37.12138889,415.186,34.1,11.5,2.468,11.2,10.6677,8.27,5.0,1.0,1.0,1.0,6.0,8.0,0.650667,6.0,,21.0
죽변연안5_연안,2010-08-01,129.4022222,37.12138889,453.79,33.26,21.36,0.812,12.0,8.19612,8.15,47.0,1.0,0.0,22.0,8.0,58.0,0.944,35.0,,27.0
죽변연안5_연안,2010-11-01,129.4022222,37.12138889,441.492,32.75,17.59,0.832,6.2,8.73828,8.21,156.0,3.0,4.0,30.0,11.5,78.0,0.453333,45.0,,8.0
죽변연안6_연안,2010-02-01,129.4022222,37.10944444,277.0,33.92,9.22,0.712,10.8,9.42395,8.1,277.0,2.0,15.0,92.0,11.0,104.0,0.16,10.0,,33.0
죽변연안6_연안,2010-05-01,129.4022222,37.10944444,376.001,34.03,11.7,2.512,16.4,10.44,8.26,6.0,1.0,5.0,3.0,5.0,6.0,0.922667,2.0,,31.0
죽변연안6_연안,2010-08-01,129.4022222,37.10944444,347.398,33.41,19.18,2.028,17.2,9.34422,8.15,26.0,0.0,0.0,9.0,7.0,63.0,0.992,54.0,,29.0
죽변연안6_연안,2010-11-01,129.4022222,37.10944444,388.8,32.7,17.66,0.988,9.4,8.37153,8.2,164.0,3.0,6.0,43.0,11.0,106.0,0.453333,60.0,,32.0
죽변연안H1_항만,2010-02-01,129.4230556,37.05638889,412.0,33.63,8.07,0.712,11.4,9.5834,8.1,291.0,4.0,22.0,114.0,5.0,199.0,0.570667,81.0,,36.0
죽변연안H1_항만,2010-08-01,129.4230556,37.05638889,1152.04,33.23,18.57,5.92,11.6,9.34422,8.13,65.0,2.0,0.0,25.0,6.0,74.0,1.78667,47.0,,20.0
진도연안1_연안,2010-02-01,126.2263889,34.59583333,243.0,32.68,6.6,1.84,62.0,10.13,7.57,467.0,2.0,17.0,146.0,0.1,150.0,0.63,2.0,,59.0
진도연안1_연안,2010-05-01,126.2263889,34.59583333,134.0,33.21,14.17,1.56,111.2,8.96,8.03,237.0,8.0,11.0,72.0,1.3,86.0,0.4,5.0,,17.0
진도연안1_연안,2010-08-01,126.2263889,34.59583333,206.0,32.35,21.98,1.34,23.8,7.15,7.92,321.0,4.0,9.0,66.0,1.0,73.0,0.47,2.0,,38.0
진도연안1_연안,2010-11-01,126.2263889,34.59583333,200.0,32.16,15.13,1.13,82.4,7.79,8.06,511.0,4.0,17.0,154.0,0.7,161.0,0.45,3.0,,48.0
진도연안2_연안,2010-02-01,126.4269444,34.48722222,244.0,32.95,6.36,1.15,15.2,10.47,7.56,475.0,2.0,15.0,128.0,0.2,130.0,0.51,0.0,,62.0
진도연안2_연안,2010-05-01,126.4269444,34.48722222,167.0,33.24,14.98,3.17,122.8,8.88,8.03,241.0,7.0,11.0,62.0,14.0,76.0,0.51,7.0,,26.0
진도연안2_연안,2010-08-01,126.4269444,34.48722222,180.0,32.3,24.1,2.65,14.8,6.25,7.89,387.0,10.0,6.0,47.0,1.0,58.0,0.58,1.0,,19.0
진도연안2_연안,2010-11-01,126.4269444,34.48722222,145.0,32.41,14.32,2.22,63.2,8.57,8.05,383.0,6.0,9.0,84.0,1.0,93.0,0.42,3.0,,30.0
진도연안3_연안,2010-02-01,126.3938889,34.34777778,202.0,33.12,6.46,1.0,34.0,10.0,7.6,459.0,3.0,15.0,127.0,0.3,130.0,0.32,0.0,,52.0
진도연안3_연안,2010-05-01,126.3938889,34.34777778,92.0,33.58,15.57,4.71,110.8,9.17,8.03,176.0,5.0,5.0,19.0,1.0,38.0,0.53,14.0,,15.0
진도연안3_연안,2010-08-01,126.3938889,34.34777778,128.0,32.45,25.77,3.06,8.0,7.47,7.95,441.0,0.0,1.0,10.0,1.2,11.0,0.61,1.0,,11.0
진도연안3_연안,2010-11-01,126.3938889,34.34777778,156.0,32.42,14.15,1.9,69.6,8.36,8.08,366.0,7.0,9.0,65.0,1.0,72.0,0.3,0.0,,27.0
진도연안4_연안,2010-02-01,126.3022222,34.34138889,219.0,33.28,7.22,0.92,28.4,10.0,7.64,436.0,3.0,15.0,113.0,0.5,117.0,0.32,1.0,,34.0
진도연안4_연안,2010-05-01,126.3022222,34.34138889,70.0,33.53,15.88,2.87,118.8,9.21,7.85,205.0,6.0,7.0,28.0,1.0,43.0,0.43,10.0,,11.0
진도연안4_연안,2010-08-01,126.3022222,34.34138889,157.0,32.39,23.95,1.77,11.0,6.98,7.92,398.0,9.0,1.0,41.0,1.1,60.0,0.82,10.0,,11.0
진도연안4_연안,2010-11-01,126.3022222,34.34138889,157.0,32.52,14.97,1.19,76.2,7.91,8.04,387.0,9.0,11.0,98.0,1.5,108.0,0.36,2.0,,27.0
진주만1_연안,2010-02-01,128.0,34.95388889,136.0,32.85,5.06,4.8137,11.4,10.36,8.17,119.0,2.0,10.0,15.0,2.0,31.0,0.46,14.0,,22.0
진주만1_연안,2010-05-01,128.0,34.95388889,33.7204,31.92,17.36,1.9585,17.8,7.27,8.14,81.3428,1.3608,4.929,20.2,2.0,30.266,1.57333,8.7052,,18.0172
진주만1_연안,2010-08-01,128.0,34.95388889,202.301,30.14,26.86,10.0473,10.2,6.9,7.83,268.604,1.2978,0.31,1.53973,1.2,21.5275,2.83,18.69,,29.0811
진주만1_연안,2010-11-01,128.0,34.95388889,330.084,31.77,17.33,4.3667,18.4,8.42,7.84,305.365,3.2214,12.3721,9.1616,3.5,21.9296,2.56,9.5466,,39.7916
진주만2_연안,2010-02-01,127.9366667,34.8775,108.0,32.81,6.46,4.5833,8.6,9.16,8.06,81.0,1.0,2.0,4.0,2.5,13.0,0.51,8.0,,17.0
진주만2_연안,2010-05-01,127.9366667,34.8775,35.826,31.95,17.86,1.0503,21.6,7.14,8.18,102.113,0.399,8.7327,8.0,1.9,15.7028,3.29333,7.3038,,15.8131
진주만2_연안,2010-08-01,127.9366667,34.8775,129.745,30.1,28.39,1.9217,2.6,8.78,8.11,29.68,0.8932,2.25395,1.02994,2.5,19.8669,1.03,17.9438,,17.6297
진주만2_연안,2010-11-01,127.9366667,34.8775,282.661,31.78,16.56,3.377,9.8,9.13,7.94,172.214,0.8092,4.4826,0.14,2.8,12.5846,2.36,11.6354,,37.6991
진해만1_환경관리,2010-02-01,128.76667,35.03333,247.321,33.5981,9.9082,3.46028,13.95,9.43352,8.05,235.427,4.4912,2.07138,78.5036,1.5,95.9634,1.1029,12.9686,,37.0645
진해만1_환경관리,2010-05-01,128.76667,35.03333,182.664,32.7318,15.1669,6.33014,3.2,10.0369,8.06,31.4553,0.207161,1.17824,3.7874,0.9,4.1305,1.2204,0.135937,,13.5988
진해만1_환경관리,2010-08-01,128.76667,35.03333,248.16,31.3198,25.1476,4.46922,6.1,8.96475,8.23,31.5714,0.894186,2.68212,0.530636,2.0,61.8595,2.35848,60.4347,,15.582
진해만1_환경관리,2010-11-01,128.76667,35.03333,274.49,33.1032,15.966,1.44241,2.55,6.95079,8.01,545.88,12.0243,22.5312,125.065,3.0,149.796,0.525824,12.7071,,37.5213
진해만2_환경관리,2010-02-01,128.62083,35.10194,323.342,32.8775,5.9077,16.0683,8.7,11.7398,8.14,17.6708,1.71246,11.1796,5.04137,2.0,94.0132,2.20579,87.2593,,37.8075
진해만2_환경관리,2010-05-01,128.62083,35.10194,461.153,32.8245,13.4898,9.79042,3.75,9.14434,8.07,264.718,7.52939,12.2147,18.2356,0.8,52.0,1.6272,25.9818,,37.315
진해만2_환경관리,2010-08-01,128.62083,35.10194,266.98,31.5322,27.3648,1.92072,2.7,8.35859,8.17,46.3278,0.70159,10.271,0.596886,3.0,73.4421,2.09981,72.1436,,17.9067
진해만2_환경관리,2010-11-01,128.62083,35.10194,376.725,31.7955,15.1199,5.24647,1.4,8.0596,8.01,642.301,15.6157,33.2252,77.4616,6.0,179.878,1.08451,86.8007,,53.1242
진해만3_연안,2010-02-01,128.485,35.08611111,308.138,32.9152,5.1861,1.13599,6.2,10.2343,8.05,107.522,0.795766,4.69578,10.4514,4.5,22.4598,1.56643,11.2127,,24.062
진해만3_연안,2010-05-01,128.485,35.08611111,246.547,32.2116,14.4313,10.9862,4.85,9.80112,8.08,216.655,0.0381864,1.02705,7.10923,0.5,7.69951,2.09909,0.552094,,21.9266
진해만3_연안,2010-08-01,128.485,35.08611111,385.805,30.0036,28.5145,10.463,12.7,7.95981,8.27,244.451,5.5934,3.30162,0.0894656,1.7,97.9919,2.86061,92.309,,14.8667
진해만3_연안,2010-11-01,128.485,35.08611111,383.837,31.6144,15.1036,1.48725,1.2,7.21558,7.92,827.609,17.3661,41.8105,64.9942,9.5,155.498,2.15259,73.1374,,60.1828
진해만4_연안,2010-02-01,128.4166667,35.05,256.444,32.6651,5.0512,0.99399,16.6,9.80189,8.05,134.741,1.05359,9.48147,2.22157,4.0,8.43008,1.47053,5.15493,,36.3215
진해만4_연안,2010-05-01,128.4166667,35.05,320.411,29.8612,16.1437,7.17466,6.1,8.70649,8.06,626.235,3.44584,2.53889,46.9998,0.6,58.2389,2.37571,7.79323,,22.8318
진해만4_연안,2010-08-01,128.4166667,35.05,366.8,31.0207,24.4274,7.62308,7.05,7.52912,8.03,673.839,0.70159,11.0454,1.8908,1.3,70.6162,3.08885,68.0238,,45.6238
진해만4_연안,2010-11-01,128.4166667,35.05,310.583,30.9764,14.2714,1.3303,1.45,8.14235,8.0,597.355,11.7829,41.208,55.4541,4.5,114.79,1.26526,47.5531,,65.198
진해만5_연안,2010-02-01,128.4341667,34.9,392.268,32.7763,5.7377,0.91178,7.05,9.30539,8.06,76.8666,0.194183,12.8778,2.97226,6.0,7.09226,1.61438,3.92581,,21.833
진해만5_연안,2010-05-01,128.4341667,34.9,186.657,32.9819,12.0326,6.09099,2.25,10.0706,8.09,28.8431,0.0663488,3.89955,3.68569,0.5,4.96998,2.35944,1.21794,,16.4954
진해만5_연안,2010-08-01,128.4341667,34.9,284.14,32.7904,26.7615,1.15094,3.2,7.62482,7.93,288.479,0.829987,6.39914,0.218141,4.5,94.2245,2.48021,93.1763,,23.6289
