project_name,station,일시,longitude,latitude,dep_flag,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],year,month,quarter,year_quarter
해양환경측정망,시화호4_환경관리,2019-11-07 12:37:00,126.78139,37.2925,0,773.1,27.77,16.0,5.46,6.2,6.22,7.63,,17.2,,,1.1,430.5,3.81,38.7,89.4,2019,11,4,20194
해양환경측정망,시화호5_환경관리,2019-02-28 00:00:00,126.75611,37.29333,0,581.8,29.63,5.86,31.2,8.5,7.5,8.46,,5.7,2.7,115.6,0.8,143.9,5.03,22.6,57.7,2019,2,1,20191
해양환경측정망,시화호5_환경관리,2019-05-10 00:00:00,126.75611,37.29333,0,402.0,30.49,17.43,0.48,18.2,6.64,7.97,,4.5,,31.5,0.7,39.5,2.76,3.5,79.5,2019,5,2,20192
해양환경측정망,시화호5_환경관리,2019-08-05 09:34:00,126.75611,37.29333,0,836.1,26.98,29.12,6.8,12.4,3.54,7.74,,37.7,,,0.8,450.0,3.36,145.4,153.2,2019,8,3,20193
해양환경측정망,시화호5_환경관리,2019-11-07 12:47:00,126.75611,37.29333,0,512.5,28.33,15.79,5.04,5.9,5.56,7.97,,11.0,,,1.8,222.1,3.73,6.3,81.5,2019,11,4,20194
해양환경측정망,시화호6_환경관리,2019-02-28 00:00:00,126.65667,37.31667,0,267.1,30.7,4.75,12.36,7.8,7.5,8.33,47.0,6.2,0.3,14.7,1.3,28.8,2.84,7.9,25.1,2019,2,1,20191
해양환경측정망,시화호6_환경관리,2019-05-10 00:00:00,126.65667,37.31667,0,280.8,30.97,13.65,0.32,10.8,7.19,8.2,144.1,0.1,3.2,7.8,2.2,12.8,2.07,4.9,27.5,2019,5,2,20192
해양환경측정망,시화호6_환경관리,2019-08-05 11:17:00,126.65667,37.31667,0,469.8,30.1,25.67,38.4,22.0,6.64,8.12,,2.7,,49.5,1.0,184.0,4.74,131.8,90.7,2019,8,3,20193
해양환경측정망,시화호6_환경관리,2019-11-07 13:38:00,126.65667,37.31667,0,325.8,30.94,16.79,7.0,22.5,7.04,8.19,129.9,2.9,,18.9,1.6,63.8,3.27,42.1,42.7,2019,11,4,20194
해양환경측정망,시화호7_환경관리,2019-02-28 00:00:00,126.72028,37.30167,0,292.6,30.92,4.71,9.06,7.4,8.34,8.26,104.3,6.4,1.9,26.3,1.2,44.0,2.55,11.3,27.6,2019,2,1,20191
해양환경측정망,시화호7_환경관리,2019-05-10 00:00:00,126.72028,37.30167,0,285.0,31.09,14.98,0.29,8.2,6.35,8.16,,0.9,,12.9,1.5,18.5,2.03,4.8,30.0,2019,5,2,20192
해양환경측정망,시화호7_환경관리,2019-08-05 10:20:00,126.72028,37.30167,0,541.1,29.79,26.21,30.96,15.0,4.7,8.0,,18.8,,87.1,0.5,197.7,4.64,91.8,103.8,2019,8,3,20193
해양환경측정망,시화호7_환경관리,2019-11-07 13:10:00,126.72028,37.30167,0,308.2,30.77,16.16,5.52,5.9,6.98,8.17,,1.7,,9.7,1.5,23.0,3.25,11.6,48.3,2019,11,4,20194
해양환경측정망,시화호8_환경관리,2019-02-28 00:00:00,126.68306,37.31083,0,281.4,30.38,5.32,9.12,10.3,10.17,8.31,134.4,4.8,1.9,11.2,1.1,23.9,2.89,7.9,26.7,2019,2,1,20191
해양환경측정망,시화호8_환경관리,2019-05-10 00:00:00,126.68306,37.31083,0,291.9,31.06,14.85,0.33,13.6,7.35,8.12,,0.4,,19.4,1.5,23.0,2.12,3.2,32.6,2019,5,2,20192
해양환경측정망,시화호8_환경관리,2019-08-05 10:45:00,126.68306,37.31083,0,555.8,29.95,25.93,24.84,23.6,5.09,7.95,,23.7,,117.7,0.7,256.6,4.21,115.3,99.7,2019,8,3,20193
해양환경측정망,시화호8_환경관리,2019-11-07 13:11:00,126.68306,37.31083,0,341.6,30.45,15.59,7.74,5.1,7.19,8.16,,2.1,,14.9,1.8,26.0,2.03,9.0,55.0,2019,11,4,20194
해양환경측정망,시화호9_환경관리,2019-02-28 00:00:00,126.63167,37.28833,0,369.3,31.0,4.31,14.64,5.6,10.5,8.12,,8.3,,,1.6,145.8,2.22,11.2,34.4,2019,2,1,20191
해양환경측정망,시화호9_환경관리,2019-05-10 00:00:00,126.63167,37.28833,0,388.1,31.02,13.34,0.24,12.5,7.06,8.17,22.3,5.8,2.6,57.9,2.0,162.8,1.88,99.1,23.2,2019,5,2,20192
해양환경측정망,시화호9_환경관리,2019-08-05 11:33:00,126.63167,37.28833,0,435.7,29.89,25.83,16.68,25.0,6.23,7.52,,16.6,,116.4,0.6,271.4,3.38,138.3,75.6,2019,8,3,20193
해양환경측정망,시화호9_환경관리,2019-11-07 13:45:00,126.63167,37.28833,0,296.3,31.0,17.18,8.8,3.4,6.37,8.15,94.9,7.0,,39.3,4.5,54.6,1.98,8.3,38.0,2019,11,4,20194
해양환경측정망,신안연안1_연안,2019-02-27 00:00:00,126.2677778,34.80611111,0,291.3,32.25,6.31,0.31,17.7,10.38,8.21,,3.2,,117.9,0.9,138.3,0.82,17.2,33.0,2019,2,1,20191
해양환경측정망,신안연안1_연안,2019-05-13 00:00:00,126.2677778,34.80611111,0,250.3,32.56,15.31,1.57,15.0,9.64,8.17,,5.3,,102.6,0.9,108.1,1.6,0.2,23.8,2019,5,2,20192
해양환경측정망,신안연안1_연안,2019-08-08 15:40:00,126.2677778,34.80611111,0,295.3,31.39,24.49,1.2,6.1,7.01,8.01,,15.1,,92.1,1.2,110.9,1.07,3.6,25.8,2019,8,3,20193
해양환경측정망,신안연안1_연안,2019-11-06 12:50:00,126.2677778,34.80611111,0,312.2,30.45,18.6,1.98,5.0,7.05,8.06,,11.7,,124.7,1.9,138.1,1.4,1.7,27.5,2019,11,4,20194
해양환경측정망,신안연안2_연안,2019-02-27 00:00:00,126.2263889,34.71916667,0,260.3,32.81,6.86,0.23,37.5,10.31,8.2,,1.9,,109.8,0.6,119.5,1.12,7.9,37.0,2019,2,1,20191
해양환경측정망,신안연안2_연안,2019-05-13 00:00:00,126.2263889,34.71916667,0,214.4,33.12,14.58,0.6,20.7,9.21,8.09,,3.1,,95.6,0.8,100.9,1.41,2.3,20.9,2019,5,2,20192
해양환경측정망,신안연안2_연안,2019-08-08 15:20:00,126.2263889,34.71916667,0,285.4,31.46,24.52,1.22,6.7,7.61,8.03,,12.9,,88.3,1.6,103.2,1.17,2.0,22.7,2019,8,3,20193
해양환경측정망,신안연안2_연안,2019-11-06 12:30:00,126.2263889,34.71916667,0,282.5,31.03,18.46,1.28,8.8,7.83,8.05,,5.9,,118.0,2.3,142.6,1.24,18.8,27.4,2019,11,4,20194
해양환경측정망,신항연안1_환경관리,2019-03-02 00:00:00,128.82333,35.07361,0,147.3,34.09,12.94,2.04,4.9,9.45,8.26,,4.4,,45.7,5.0,63.3,0.79,13.2,18.0,2019,3,1,20191
해양환경측정망,신항연안1_환경관리,2019-05-09 00:00:00,128.82333,35.07361,0,201.7,32.98,15.46,5.64,10.1,6.99,8.39,,3.0,1.5,42.1,3.1,54.0,1.3,8.9,21.3,2019,5,2,20192
해양환경측정망,신항연안1_환경관리,2019-08-19 14:24:00,128.82333,35.07361,0,116.2,32.11,26.92,0.71,8.3,8.22,8.32,,0.3,0.2,0.8,7.2,1.4,0.35,0.2,8.3,2019,8,3,20193
해양환경측정망,신항연안1_환경관리,2019-11-05 11:08:00,128.82333,35.07361,0,181.7,32.02,19.19,3.94,6.3,6.74,8.18,,6.6,,8.2,5.0,15.5,1.23,0.6,21.3,2019,11,4,20194
해양환경측정망,신항연안2_환경관리,2019-03-02 00:00:00,128.77833,35.06861,0,148.3,34.41,13.54,1.5,3.6,9.46,8.26,,5.1,,38.0,4.2,51.7,0.8,8.5,17.5,2019,3,1,20191
해양환경측정망,신항연안2_환경관리,2019-05-09 00:00:00,128.77833,35.06861,0,236.5,33.18,15.58,6.04,3.4,7.46,8.43,,0.0,0.2,3.5,3.1,32.6,1.41,29.1,19.6,2019,5,2,20192
해양환경측정망,신항연안2_환경관리,2019-08-19 13:10:00,128.77833,35.06861,0,110.2,32.13,26.84,0.5,8.6,8.14,8.3,,0.5,0.0,0.5,11.0,12.1,0.03,11.1,8.6,2019,8,3,20193
해양환경측정망,신항연안2_환경관리,2019-11-05 10:30:00,128.77833,35.06861,0,136.7,33.02,19.62,3.08,6.3,7.41,8.16,,5.9,,6.4,7.0,14.3,0.73,2.0,18.4,2019,11,4,20194
해양환경측정망,아산연안1_연안,2019-02-10 00:00:00,126.4125,37.20416667,0,405.2,31.34,3.42,2.44,36.2,10.47,7.92,,3.2,,,0.9,237.1,1.66,7.7,40.3,2019,2,1,20191
해양환경측정망,아산연안1_연안,2019-05-05 00:00:00,126.4125,37.20416667,0,345.4,31.29,11.13,2.84,19.0,9.63,8.16,62.1,4.1,,93.4,1.9,101.8,1.65,4.4,21.4,2019,5,2,20192
해양환경측정망,아산연안1_연안,2019-08-05 12:45:00,126.4125,37.20416667,0,352.2,30.83,24.85,1.86,32.5,6.82,7.92,,12.5,,88.6,0.9,190.8,2.89,89.7,46.4,2019,8,3,20193
해양환경측정망,아산연안1_연안,2019-11-08 11:46:00,126.4125,37.20416667,0,273.6,31.51,17.66,3.04,3.3,8.36,8.02,,11.1,,68.2,5.3,79.8,1.3,0.6,40.3,2019,11,4,20194
해양환경측정망,아산연안2_연안,2019-02-10 00:00:00,126.4583333,37.16805556,0,415.8,31.32,3.19,2.46,17.1,10.57,8.08,,3.2,,,1.3,242.3,1.79,11.5,38.1,2019,2,1,20191
해양환경측정망,아산연안2_연안,2019-05-05 00:00:00,126.4583333,37.16805556,0,271.5,31.3,11.95,1.75,10.2,9.84,8.16,67.9,3.1,3.2,64.5,2.0,68.1,1.77,0.5,19.2,2019,5,2,20192
해양환경측정망,아산연안2_연안,2019-08-05 13:07:00,126.4583333,37.16805556,0,376.3,30.79,25.1,2.59,12.0,6.69,7.92,,11.6,,89.7,1.1,205.6,3.04,104.3,53.8,2019,8,3,20193
해양환경측정망,아산연안2_연안,2019-11-08 12:08:00,126.4583333,37.16805556,0,274.1,31.4,16.92,3.62,3.5,8.75,8.07,133.3,9.2,,48.5,6.4,66.8,1.46,9.0,38.3,2019,11,4,20194
해양환경측정망,아산연안3_연안,2019-02-11 00:00:00,126.5194444,37.08888889,0,337.8,31.26,3.29,2.52,11.1,10.6,7.99,,3.7,,,2.0,235.3,1.45,4.5,33.1,2019,2,1,20191
해양환경측정망,아산연안3_연안,2019-05-05 00:00:00,126.5194444,37.08888889,0,248.4,31.33,10.9,1.65,14.7,9.79,8.09,64.6,2.5,,78.8,2.2,82.7,1.74,1.3,20.8,2019,5,2,20192
해양환경측정망,아산연안3_연안,2019-08-05 14:25:00,126.5194444,37.08888889,0,335.8,30.9,23.49,1.7,6.2,6.92,7.94,,11.0,,83.4,2.1,169.7,3.81,75.3,43.1,2019,8,3,20193
해양환경측정망,아산연안3_연안,2019-11-08 13:05:00,126.5194444,37.08888889,0,314.8,31.33,17.72,3.1,7.3,7.93,8.11,,18.9,,81.8,6.0,104.9,1.14,4.1,36.6,2019,11,4,20194
해양환경측정망,아산연안4_연안,2019-02-10 00:00:00,126.7452778,37.00555556,0,658.8,29.14,2.85,11.34,12.9,11.64,7.95,,11.0,,,2.0,450.4,2.56,12.3,33.6,2019,2,1,20191
해양환경측정망,아산연안4_연안,2019-05-05 00:00:00,126.7452778,37.00555556,0,427.4,30.34,13.22,1.47,16.5,8.99,8.15,133.6,6.1,,,3.0,173.8,2.36,26.0,26.6,2019,5,2,20192
해양환경측정망,아산연안4_연안,2019-08-05 15:45:00,126.7452778,37.00555556,0,619.7,29.34,26.32,2.6,10.0,5.79,7.81,,21.6,,,0.9,408.8,2.31,206.8,76.7,2019,8,3,20193
해양환경측정망,아산연안4_연안,2019-11-08 14:43:00,126.7452778,37.00555556,0,481.7,30.16,17.06,5.06,5.3,8.68,7.98,,35.6,,,4.0,191.4,1.59,14.2,51.9,2019,11,4,20194
해양환경측정망,아산연안5_연안,2019-02-10 00:00:00,126.6472222,37.09027778,0,420.7,30.61,2.83,7.56,11.9,11.02,8.15,,5.9,,,1.6,260.5,1.92,4.6,32.7,2019,2,1,20191
해양환경측정망,아산연안5_연안,2019-05-05 00:00:00,126.6472222,37.09027778,0,426.1,30.85,12.25,2.72,9.6,9.59,8.18,85.9,3.5,1.3,79.0,1.8,89.9,2.12,7.4,18.8,2019,5,2,20192
해양환경측정망,아산연안5_연안,2019-08-05 15:05:00,126.6472222,37.09027778,0,448.8,30.35,25.47,2.3,7.5,6.58,7.9,,14.6,,116.7,1.9,245.2,1.76,113.9,56.9,2019,8,3,20193
해양환경측정망,아산연안5_연안,2019-11-08 13:50:00,126.6472222,37.09027778,0,339.2,30.85,17.27,3.82,4.3,8.78,8.01,,17.4,,65.8,8.0,89.2,1.36,5.9,44.7,2019,11,4,20194
해양환경측정망,아산연안H1_항만,2019-02-10 00:00:00,126.8333333,36.95916667,0,969.9,31.78,4.38,11.48,9.1,11.91,8.03,,15.1,,,1.1,602.5,3.21,39.7,41.4,2019,2,1,20191
해양환경측정망,아산연안H1_항만,2019-08-05 16:13:00,126.8333333,36.95916667,0,716.8,29.0,27.22,1.52,7.5,6.38,7.86,,19.9,,,1.5,448.7,4.19,168.5,78.7,2019,8,3,20193
해양환경측정망,양양연안1_연안,2019-02-17 00:00:00,128.7502778,38.0125,0,177.4,34.34,10.21,0.92,3.5,9.05,8.24,,3.3,,,12.5,84.3,0.72,10.5,21.2,2019,2,1,20191
해양환경측정망,양양연안1_연안,2019-05-03 00:00:00,128.7502778,38.0125,0,137.2,34.0,13.3,0.46,5.3,9.56,8.2,46.6,0.2,0.7,2.6,7.9,4.1,0.96,1.3,11.4,2019,5,2,20192
해양환경측정망,양양연안1_연안,2019-08-09 10:13:00,128.7502778,38.0125,0,126.4,33.12,25.48,0.45,5.6,7.63,8.16,95.5,0.8,,0.7,14.2,1.4,0.76,0.0,7.7,2019,8,3,20193
해양환경측정망,양양연안1_연안,2019-11-11 10:20:00,128.7502778,38.0125,0,142.2,33.22,17.66,1.24,3.1,8.08,8.26,135.0,3.1,0.8,13.1,9.5,20.7,1.06,4.5,13.6,2019,11,4,20194
해양환경측정망,양양연안2_연안,2019-02-17 00:00:00,128.8016667,37.94972222,0,186.9,34.34,10.35,0.32,8.4,9.27,8.24,,3.4,,,15.3,73.0,0.69,4.2,20.1,2019,2,1,20191
해양환경측정망,양양연안2_연안,2019-05-03 00:00:00,128.8016667,37.94972222,0,142.1,34.02,13.25,0.25,5.0,9.27,8.2,55.2,0.0,0.4,1.8,9.8,2.5,1.06,0.6,10.9,2019,5,2,20192
해양환경측정망,양양연안2_연안,2019-08-09 10:47:00,128.8016667,37.94972222,0,122.2,33.14,25.71,0.51,7.5,7.51,7.9,120.9,0.5,,4.8,12.8,5.4,1.66,0.1,7.3,2019,8,3,20193
해양환경측정망,양양연안2_연안,2019-11-11 11:05:00,128.8016667,37.94972222,0,141.2,33.22,17.72,1.33,3.6,8.17,8.24,,3.2,1.2,14.6,11.0,21.4,0.99,3.7,14.0,2019,11,4,20194
해양환경측정망,양양연안3_연안,2019-02-17 00:00:00,128.7086111,38.08111111,0,186.3,34.33,10.01,0.79,6.3,8.89,8.17,,3.4,,,13.0,85.4,0.72,2.8,22.0,2019,2,1,20191
해양환경측정망,양양연안3_연안,2019-05-03 00:00:00,128.7086111,38.08111111,0,92.2,34.08,13.32,1.04,6.9,8.97,8.18,60.7,0.0,2.0,5.1,6.8,5.6,1.06,0.4,12.8,2019,5,2,20192
해양환경측정망,양양연안3_연안,2019-08-09 09:25:00,128.7086111,38.08111111,0,104.7,32.65,25.33,0.38,4.0,7.64,7.98,133.0,1.1,,4.1,15.4,14.7,0.93,9.5,5.9,2019,8,3,20193
해양환경측정망,양양연안3_연안,2019-11-11 09:28:00,128.7086111,38.08111111,0,142.7,33.3,17.86,1.22,3.3,7.95,8.28,,3.9,2.2,21.0,9.0,30.3,0.86,5.3,14.3,2019,11,4,20194
해양환경측정망,양양연안4_연안,2019-02-17 00:00:00,128.7130556,38.05194444,0,181.4,34.34,10.08,1.45,3.1,9.22,8.24,,3.0,,,15.0,69.9,1.07,10.0,19.3,2019,2,1,20191
해양환경측정망,양양연안4_연안,2019-05-03 00:00:00,128.7130556,38.05194444,0,99.7,34.08,12.58,0.46,7.9,9.17,8.18,68.5,0.0,2.6,6.6,7.3,7.5,1.06,0.9,11.5,2019,5,2,20192
해양환경측정망,양양연안4_연안,2019-08-09 09:45:00,128.7130556,38.05194444,0,142.2,33.15,25.45,0.89,12.1,7.69,8.02,139.3,0.9,,1.2,14.5,2.6,0.81,0.4,9.3,2019,8,3,20193
해양환경측정망,양양연안4_연안,2019-11-11 09:50:00,128.7130556,38.05194444,0,143.8,33.22,17.6,1.28,3.0,8.02,8.13,,3.0,1.4,13.3,10.0,25.3,0.99,9.0,13.7,2019,11,4,20194
해양환경측정망,여수연안1_연안,2019-02-27 00:00:00,127.7661111,34.73555556,0,159.8,33.52,8.5,1.49,8.3,8.9,8.37,42.6,1.8,,12.7,3.6,106.1,1.46,91.6,20.2,2019,2,1,20191
해양환경측정망,여수연안1_연안,2019-05-03 00:00:00,127.7661111,34.73555556,0,122.7,33.07,15.68,1.36,5.3,11.27,8.2,,0.9,,5.1,3.1,6.2,1.82,0.2,20.6,2019,5,2,20192
해양환경측정망,여수연안1_연안,2019-08-15 09:20:00,127.7661111,34.73555556,0,326.4,30.95,26.47,1.19,4.3,7.31,8.15,,2.3,,6.7,5.0,22.2,1.92,13.2,32.1,2019,8,3,20193
해양환경측정망,여수연안1_연안,2019-11-08 16:41:00,127.7661111,34.73555556,0,205.3,31.12,19.03,6.02,6.6,7.2,8.19,,17.8,,42.1,5.4,65.5,1.03,5.6,33.2,2019,11,4,20194
해양환경측정망,여수연안2_연안,2019-02-26 00:00:00,127.7613889,34.76277778,0,148.3,33.6,8.75,0.65,6.6,10.62,8.35,20.1,0.4,3.4,2.0,3.5,7.3,1.54,4.9,20.0,2019,2,1,20191
해양환경측정망,여수연안2_연안,2019-05-03 00:00:00,127.7613889,34.76277778,0,128.6,32.71,16.17,2.7,9.4,10.26,8.25,76.7,0.3,2.8,2.1,2.8,2.7,1.93,0.4,18.4,2019,5,2,20192
해양환경측정망,여수연안2_연안,2019-08-15 10:13:00,127.7613889,34.76277778,0,301.6,30.75,26.61,1.94,4.3,7.56,8.18,,1.3,,3.1,5.0,57.9,1.83,53.5,29.0,2019,8,3,20193
해양환경측정망,여수연안2_연안,2019-11-14 08:50:00,127.7613889,34.76277778,0,180.5,31.88,17.96,4.12,11.6,8.26,8.24,,7.9,,27.0,2.5,54.5,0.99,19.6,29.1,2019,11,4,20194
해양환경측정망,여수연안3_연안,2019-02-26 00:00:00,127.8052778,34.76444444,0,168.6,33.65,8.91,0.55,11.6,8.46,8.39,20.4,0.3,3.7,1.6,3.1,2.5,1.53,0.6,26.8,2019,2,1,20191
해양환경측정망,여수연안3_연안,2019-05-03 00:00:00,127.8052778,34.76444444,0,127.8,32.8,15.92,0.53,9.2,9.72,8.23,89.9,0.2,2.5,3.2,2.7,3.5,1.98,0.0,17.4,2019,5,2,20192
해양환경측정망,여수연안3_연안,2019-08-15 10:31:00,127.8052778,34.76444444,0,181.7,30.83,26.22,2.54,6.6,7.3,8.15,,3.2,,7.3,4.3,20.1,1.5,9.6,28.7,2019,8,3,20193
해양환경측정망,여수연안3_연안,2019-11-15 08:45:00,127.8052778,34.76444444,0,194.5,32.21,17.93,2.04,22.2,7.94,8.28,,12.4,,43.5,2.5,87.8,0.74,31.9,28.4,2019,11,4,20194
해양환경측정망,여수연안4_연안,2019-02-27 00:00:00,127.845,34.69055556,0,123.0,34.01,9.48,1.88,7.8,9.73,8.42,18.2,0.1,2.7,2.6,4.9,7.8,1.59,5.1,16.6,2019,2,1,20191
해양환경측정망,여수연안4_연안,2019-05-04 00:00:00,127.845,34.69055556,0,94.4,33.7,14.88,0.64,2.7,9.83,8.29,,0.7,0.6,11.6,7.6,12.6,1.64,0.3,11.8,2019,5,2,20192
해양환경측정망,여수연안4_연안,2019-08-09 13:44:00,127.845,34.69055556,0,141.2,31.41,25.35,1.31,4.5,9.18,8.22,66.1,0.6,1.6,0.7,7.0,40.7,1.66,39.3,17.7,2019,8,3,20193
해양환경측정망,여수연안4_연안,2019-11-08 16:05:00,127.845,34.69055556,0,143.5,32.31,19.51,3.68,8.5,7.29,8.23,68.6,2.5,,3.8,2.9,7.2,0.89,0.8,19.8,2019,11,4,20194
해양환경측정망,여수연안5_연안,2019-02-27 00:00:00,127.8069444,34.62,0,155.3,33.8,9.05,1.18,10.5,10.67,8.39,27.9,0.3,3.3,3.2,5.1,3.7,1.51,0.3,19.7,2019,2,1,20191
해양환경측정망,여수연안5_연안,2019-05-04 00:00:00,127.8069444,34.62,0,116.4,33.19,15.75,0.43,3.5,9.98,8.29,50.9,0.3,0.8,1.8,8.0,2.3,1.87,0.3,11.9,2019,5,2,20192
해양환경측정망,여수연안5_연안,2019-08-09 15:45:00,127.8069444,34.62,0,147.4,31.25,27.16,0.37,5.2,9.28,8.25,38.2,0.5,0.0,1.6,5.0,10.0,1.29,7.9,14.8,2019,8,3,20193
해양환경측정망,여수연안5_연안,2019-11-08 15:29:00,127.8069444,34.62,0,210.0,31.24,18.7,5.54,6.8,7.05,8.2,,13.5,,29.5,6.0,43.1,1.15,0.1,27.7,2019,11,4,20194
해양환경측정망,여수연안H1_항만,2019-02-26 00:00:00,127.7558333,34.74722222,0,128.9,33.52,8.74,0.86,6.8,8.36,8.4,31.1,0.5,4.1,3.0,2.3,8.6,1.17,5.1,18.7,2019,2,1,20191
해양환경측정망,여수연안H1_항만,2019-08-15 09:45:00,127.7558333,34.74722222,0,263.6,30.85,27.26,2.36,5.1,8.01,8.22,47.5,0.8,3.2,1.2,4.9,95.4,1.84,93.4,25.9,2019,8,3,20193
해양환경측정망,여수연안H2_항만,2019-02-26 00:00:00,127.7527778,34.75138889,0,142.3,33.53,8.8,0.61,5.1,10.21,8.4,31.4,0.6,3.9,2.3,3.6,7.5,1.37,4.5,20.5,2019,2,1,20191
해양환경측정망,여수연안H2_항만,2019-08-15 10:00:00,127.7527778,34.75138889,0,167.6,30.88,27.16,2.32,6.75,7.91,8.2,75.2,0.8,3.2,1.5,4.1,119.9,1.68,117.6,24.3,2019,8,3,20193
해양환경측정망,여수연안H3_항만,2019-02-26 00:00:00,127.7572222,34.74305556,0,114.6,33.51,8.54,0.65,4.3,9.27,8.32,33.9,0.7,4.3,3.5,4.0,8.7,1.38,4.6,19.6,2019,2,1,20191
해양환경측정망,여수연안H3_항만,2019-08-15 09:37:00,127.7572222,34.74305556,0,177.9,30.85,27.23,2.2,6.2,7.85,8.21,50.1,0.5,3.6,1.5,3.0,22.1,1.91,20.2,26.3,2019,8,3,20193
해양환경측정망,여자만1_연안,2019-02-12 00:00:00,127.4877778,34.80416667,0,129.9,33.4,4.29,2.24,20.7,11.0,8.31,16.7,15.5,2.4,7.5,0.9,31.7,1.42,8.7,16.0,2019,2,1,20191
해양환경측정망,여자만1_연안,2019-05-04 00:00:00,127.4877778,34.80416667,0,341.9,32.05,19.15,3.13,65.1,6.84,7.84,,9.1,,71.5,0.3,178.6,2.11,98.1,58.9,2019,5,2,20192
해양환경측정망,여자만1_연안,2019-08-10 11:36:00,127.4877778,34.80416667,0,246.6,27.35,29.95,8.72,12.0,8.7,8.17,,0.2,4.4,1.1,1.0,4.6,2.97,3.3,46.8,2019,8,3,20193
해양환경측정망,여자만1_연안,2019-11-12 12:30:00,127.4877778,34.80416667,0,272.4,29.78,15.87,7.53,40.2,5.64,8.18,,49.3,,50.4,1.0,146.9,1.99,47.2,54.1,2019,11,4,20194
해양환경측정망,여자만2_연안,2019-02-12 00:00:00,127.4444444,34.76805556,0,123.1,33.82,4.6,1.69,9.8,11.11,8.25,34.6,0.3,,7.3,1.0,17.7,1.41,10.0,18.7,2019,2,1,20191
해양환경측정망,여자만2_연안,2019-05-04 00:00:00,127.4444444,34.76805556,0,240.4,32.9,18.06,1.04,22.1,7.61,7.96,,5.5,,43.1,0.6,119.0,1.62,70.3,33.8,2019,5,2,20192
해양환경측정망,여자만2_연안,2019-08-10 11:12:00,127.4444444,34.76805556,0,221.1,28.58,30.13,1.91,6.3,8.46,8.2,,0.0,1.3,0.9,2.0,55.8,1.9,54.9,25.0,2019,8,3,20193
해양환경측정망,여자만2_연안,2019-11-12 13:24:00,127.4444444,34.76805556,0,260.5,29.71,15.18,8.13,49.7,6.55,8.18,,29.7,,46.9,0.5,108.8,2.44,32.1,56.4,2019,11,4,20194
해양환경측정망,여자만3_연안,2019-02-12 00:00:00,127.5222222,34.6775,0,131.0,33.4,6.57,0.68,3.7,10.93,8.26,45.1,0.1,3.6,4.4,2.1,9.1,1.02,4.6,16.5,2019,2,1,20191
해양환경측정망,여자만3_연안,2019-05-04 00:00:00,127.5222222,34.6775,0,158.7,33.23,17.56,1.72,14.6,8.6,8.11,,2.5,4.1,15.3,1.0,26.0,1.37,8.2,22.5,2019,5,2,20192
해양환경측정망,여자만3_연안,2019-08-10 10:35:00,127.5222222,34.6775,0,169.0,30.18,28.64,0.53,2.8,8.55,8.19,,0.6,,0.8,8.0,116.3,2.3,114.9,19.4,2019,8,3,20193
해양환경측정망,여자만3_연안,2019-11-12 11:05:00,127.5222222,34.6775,0,202.6,31.16,17.53,2.74,22.3,5.8,8.15,,35.9,,39.1,1.2,105.5,1.62,30.5,32.5,2019,11,4,20194
해양환경측정망,영일만1_연안,2019-02-12 00:00:00,129.3925,36.04138889,0,342.3,33.95,10.36,1.26,5.6,9.04,8.28,,8.8,,,2.7,208.6,1.08,89.2,25.6,2019,2,1,20191
해양환경측정망,영일만1_연안,2019-05-09 00:00:00,129.3925,36.04138889,0,209.1,34.01,14.59,0.34,4.3,8.23,8.24,116.9,0.5,2.2,8.8,4.6,21.5,0.8,12.2,24.1,2019,5,2,20192
해양환경측정망,영일만1_연안,2019-08-12 09:17:00,129.3925,36.04138889,0,383.8,32.54,24.94,10.6,9.1,8.65,8.34,,11.1,,,2.6,163.8,2.77,8.3,28.4,2019,8,3,20193
해양환경측정망,영일만1_연안,2019-11-15 08:25:00,129.3925,36.04138889,0,324.7,33.36,15.73,5.0,9.0,6.91,7.99,,11.6,,,2.5,119.8,1.39,21.2,41.5,2019,11,4,20194
해양환경측정망,영일만10_연안,2019-02-11 00:00:00,129.48,36.07694444,0,153.2,34.38,12.43,0.8,2.5,8.52,8.25,,5.7,,,10.3,72.2,1.01,1.6,19.4,2019,2,1,20191
해양환경측정망,영일만10_연안,2019-05-09 00:00:00,129.48,36.07694444,0,105.7,34.16,15.11,0.15,3.3,8.78,8.24,31.7,0.0,0.3,1.5,9.8,4.9,1.12,3.4,12.0,2019,5,2,20192
해양환경측정망,영일만10_연안,2019-08-12 12:33:00,129.48,36.07694444,0,138.6,33.34,24.58,0.63,6.0,8.54,8.07,30.5,1.0,1.1,1.1,9.5,4.4,0.83,2.3,10.4,2019,8,3,20193
해양환경측정망,영일만10_연안,2019-11-15 11:00:00,129.48,36.07694444,0,213.8,33.37,16.35,2.64,5.4,8.42,8.01,,9.1,,,6.0,123.2,0.93,4.8,21.0,2019,11,4,20194
해양환경측정망,영일만11_연안,2019-02-11 00:00:00,129.5127778,36.06555556,0,163.8,34.38,12.46,0.78,2.1,8.51,8.32,,5.8,,,8.0,71.8,0.76,1.5,19.0,2019,2,1,20191
