station,date_time,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],overlap_count,유분[mg/L]
양양연안2_연안,2009-05-01,128.8016667,37.94972222,59.033,33.95,11.84,1.426,6.4,9.38506,8.13,186.36,1.101,4.219,2.197,6.5,5.423,0.524373,2.125,18.859,1,
양양연안2_연안,2009-08-01,128.8016667,37.94972222,147.365,32.19,22.85,0.722,5.8,8.14269,8.15,96.339,0.327,11.7788,3.55852,14.0,9.50352,0.618667,5.618,22.6124,1,
양양연안2_연안,2009-11-01,128.8016667,37.94972222,164.0,33.23,14.2,1.164,4.2,8.0845,8.13,188.0,3.0,6.0,37.0,8.5,53.0,0.416,13.0,10.0,1,
영일만11_연안,2009-02-01,129.5127778,36.06555556,159.275,34.35,10.73,1.912,5.4,8.33201,8.25,318.99,8.857,5.684,79.762,5.0,92.991,0.821333,4.372,27.57,1,
영일만11_연안,2009-05-01,129.5127778,36.06555556,263.241,34.1,16.99,1.016,5.6,9.17535,8.23,3.158,0.491,0.877,2.973,11.0,9.806,0.426667,6.342,19.608,1,
영일만11_연안,2009-08-01,129.5127778,36.06555556,216.048,31.09,24.09,4.38,6.8,7.92082,8.33,25.378,1.144,26.6924,7.42854,6.0,25.1045,1.47733,16.532,30.8696,1,
영일만11_연안,2009-11-01,129.5127778,36.06555556,177.0,33.49,16.08,1.464,3.4,7.94099,8.12,234.0,10.0,10.0,77.0,6.5,112.0,0.554667,25.0,34.0,1,
완도연안4_환경관리,2009-02-01,126.73889,34.24444,336.6,32.93,11.51,0.63,36.4,8.91,8.26,343.0,1.0,11.0,95.0,0.8,104.0,0.5,8.0,56.0,1,
완도연안4_환경관리,2009-05-01,126.73889,34.24444,423.0,32.95,13.74,2.59,20.4,9.22,8.08,183.0,0.0,3.0,22.0,2.0,48.0,0.54,26.0,28.0,1,
완도연안4_환경관리,2009-08-01,126.73889,34.24444,304.0,31.32,22.16,2.6,16.8,8.38,8.05,218.0,3.0,2.0,24.0,4.0,43.0,1.04,16.0,23.0,1,
완도연안4_환경관리,2009-11-01,126.73889,34.24444,278.0,32.83,15.84,0.88,17.6,7.71,7.86,456.0,7.0,9.0,118.0,1.0,133.0,0.53,8.0,34.0,1,
울산연안1_환경관리,2009-02-01,129.47667,35.52056,276.899,32.5737,12.48,1.09862,15.1,8.16799,8.17,390.917,3.39772,18.2586,129.646,1.3,160.578,0.801473,27.5346,28.8114,1,
울산연안1_환경관리,2009-05-01,129.47667,35.52056,221.413,33.98,15.07,12.1072,3.5,10.2926,8.0,260.324,0.821702,8.5064,47.819,4.0,84.6946,1.17169,36.0539,18.9513,1,
울산연안1_환경관리,2009-08-01,129.47667,35.52056,72.9144,31.1183,24.0879,2.52608,2.35,6.75394,8.18,67.0861,0.0,1.07039,10.2501,5.0,14.4549,1.9104,4.20473,9.025,1,
울산연안1_환경관리,2009-11-01,129.47667,35.52056,210.203,33.3748,16.8808,1.95061,4.1,6.05644,7.97,272.903,4.10849,9.64293,65.566,3.0,77.4586,1.06298,7.78411,25.0644,1,
전주포연안2_연안,2009-02-01,126.4333333,35.8375,190.2,32.16,4.66,6.82048,18.8,10.93,8.17,129.0,2.78425,5.0,26.2157,0.8,29.0,1.37625,0.0,26.1954,2,
전주포연안2_연안,2009-05-01,126.4333333,35.8375,130.207,32.12,14.13,2.76764,4.4,9.04,8.25,19.0,1.0,4.0,2.0,3.3,10.0,1.16083,7.0,28.8,2,
전주포연안2_연안,2009-08-01,126.4333333,35.8375,439.0,31.11,23.17,4.2872,7.0,7.0,8.2,43.0,2.0,7.0,2.0,2.0,5.0,1.9816,1.0,72.0,2,
전주포연안2_연안,2009-11-01,126.4333333,35.8375,162.0,32.46,16.3,0.3082,10.48,7.91,8.04,29.0,23.0,6.0,39.0,1.8,66.0,0.922133,4.0,23.0,2,
전주포연안3_연안,2009-02-01,126.3777778,35.77083333,204.4,32.29,5.07,1.9508,9.4,10.87,8.11,334.0,2.91375,20.0,115.086,1.2,119.0,0.796428,1.0,44.8633,2,
전주포연안3_연안,2009-05-01,126.3777778,35.77083333,146.845,32.11,14.36,3.081,3.2,9.15,8.26,8.0,1.0,3.0,2.0,5.2,20.0,1.16083,17.0,29.8,2,
전주포연안3_연안,2009-08-01,126.3777778,35.77083333,38.0,30.36,24.0,9.07504,9.8,8.37,8.33,29.0,2.0,9.0,2.0,2.2,5.0,1.90234,1.0,37.0,2,
전주포연안3_연안,2009-11-01,126.3777778,35.77083333,139.0,31.55,16.64,0.09084,4.4,7.87,8.09,25.0,19.0,2.0,26.0,2.2,52.0,0.900853,7.0,19.0,2,
전주포연안6_연안,2009-02-01,126.4416667,35.61666667,179.7,32.11,4.94,10.7701,19.4,11.34,8.22,38.0,2.2015,2.0,0.0,0.9,2.2015,1.43624,0.0,41.6109,1,
전주포연안6_연안,2009-05-01,126.4416667,35.61666667,218.0,32.06,17.01,2.03444,4.2,8.68,8.23,468.0,5.0,18.0,38.0,3.7,152.0,1.08123,109.0,32.5,1,
전주포연안6_연안,2009-08-01,126.4416667,35.61666667,96.0,30.59,23.84,2.3984,8.8,6.31,8.12,48.0,5.0,10.0,10.0,2.1,16.0,1.74381,1.0,39.0,1,
전주포연안6_연안,2009-11-01,126.4416667,35.61666667,200.0,31.83,15.88,4.93964,3.4,8.55,8.11,22.0,13.0,9.0,20.0,2.7,64.0,1.34773,31.0,26.0,1,
제주연안2_연안,2009-02-01,126.4277778,33.50055556,256.343,34.1523,14.7604,0.64642,2.4,8.01945,7.94,504.428,3.8274,12.5176,114.257,10.5,130.065,0.175075,11.9808,19.611,1,
제주연안2_연안,2009-05-01,126.4277778,33.50055556,216.739,34.0969,16.8379,0.43271,3.2,8.63,8.1,171.743,0.364842,3.19308,19.8809,8.0,26.4026,0.231277,6.15687,10.4148,1,
제주연안2_연안,2009-08-01,126.4277778,33.50055556,372.14,30.237,25.5967,1.00462,1.0,6.94758,8.16,454.208,1.38486,1.75735,44.6353,8.0,74.0739,0.425329,28.0537,10.1023,1,
제주연안2_연안,2009-11-01,126.4277778,33.50055556,207.129,33.7281,19.2035,2.805,1.9,7.64882,8.18,529.16,3.51493,0.540488,38.6331,8.0,52.2501,0.546617,10.1021,11.3393,1,
조천연안2_연안,2009-02-01,126.7327778,33.57388889,226.585,34.2128,14.592,0.55914,2.9,8.72005,8.06,503.546,3.33354,12.0652,110.521,14.0,141.442,0.0795797,27.5873,19.611,1,
조천연안2_연안,2009-05-01,126.7327778,33.57388889,282.794,34.1247,16.9732,0.33556,2.1,8.42,8.1,175.046,1.35987,4.64448,23.9851,9.0,41.8052,0.199377,16.4602,11.3221,1,
조천연안2_연안,2009-08-01,126.7327778,33.57388889,404.668,30.2965,26.4194,1.04971,1.1,7.11325,8.24,421.229,0.960923,1.91016,18.4007,7.0,31.2432,0.280878,11.8816,10.1023,1,
조천연안2_연안,2009-11-01,126.7327778,33.57388889,270.514,33.4175,18.6479,0.95644,2.4,7.04295,8.15,614.105,13.7402,4.79683,131.652,8.0,151.559,0.308958,6.16757,22.6786,1,
조천연안3_연안,2009-02-01,126.6663889,33.56055556,268.884,34.2237,14.7071,0.52855,2.5,8.58797,8.06,515.441,3.3644,11.9143,122.273,14.0,141.874,0.0477478,16.2371,18.4079,1,
조천연안3_연안,2009-05-01,126.6663889,33.56055556,408.08,34.1328,16.6968,0.37616,2.5,8.11,8.08,186.789,1.72471,5.55161,31.0301,8.0,43.0582,1.47539,10.3033,11.1406,1,
조천연안3_연안,2009-08-01,126.6663889,33.56055556,420.105,30.229,26.5145,1.04826,0.8,7.18392,8.11,403.241,0.395674,1.45172,26.1385,8.0,42.4863,0.642006,15.9521,13.7493,1,
조천연안3_연안,2009-11-01,126.6663889,33.56055556,242.162,33.5332,18.894,1.02473,1.9,7.00845,8.14,631.094,13.9726,5.26976,138.365,8.0,159.462,0.102986,7.12461,18.3173,1,
주문진연안1_연안,2009-02-01,128.8375,37.88583333,160.145,34.18,10.01,0.686,3.6,9.00347,8.01,474.568,5.619,19.567,115.742,8.0,126.377,0.746667,5.016,30.794,1,
주문진연안1_연안,2009-05-01,128.8375,37.88583333,136.878,34.03,12.54,2.36,6.6,9.50536,8.12,216.415,0.768,2.599,6.974,4.5,9.971,0.773973,2.229,19.928,1,
주문진연안1_연안,2009-08-01,128.8375,37.88583333,172.118,32.44,23.2,1.196,5.6,7.81002,8.12,97.95,1.446,12.2353,8.04792,6.0,43.8579,0.746667,34.364,22.6124,1,
주문진연안1_연안,2009-11-01,128.8375,37.88583333,196.0,33.14,14.0,1.026,3.6,8.0845,8.11,205.0,3.0,8.0,44.0,8.0,68.0,0.672,21.0,35.0,1,
주문진연안2_연안,2009-02-01,128.8466667,37.88777778,256.641,33.93,10.18,0.254,3.2,8.90367,8.11,441.432,5.403,14.566,115.552,8.0,124.16,0.490667,3.205,30.727,1,
주문진연안2_연안,2009-05-01,128.8466667,37.88777778,138.905,34.01,11.38,2.86,2.6,9.30371,8.13,205.565,0.66,6.627,3.57,4.5,9.448,0.446933,5.218,24.945,1,
주문진연안2_연안,2009-08-01,128.8466667,37.88777778,232.498,32.19,23.5,0.33,3.4,7.46056,8.15,80.272,0.925,2.64796,2.51986,8.0,45.4229,0.746667,41.978,27.9206,1,
주문진연안2_연안,2009-11-01,128.8466667,37.88777778,173.0,33.16,13.88,1.368,3.8,8.18018,8.11,191.0,3.0,8.0,40.0,8.5,60.0,0.544,17.0,31.0,1,
주문진연안3_연안,2009-02-01,128.8522222,37.89416667,164.109,34.14,10.35,0.566,2.4,9.41543,8.12,348.14,5.565,17.59,116.792,5.0,127.712,0.682667,5.355,30.662,1,
주문진연안3_연안,2009-05-01,128.8522222,37.89416667,40.246,34.02,11.36,3.1,7.6,9.21762,8.13,212.78,0.867,15.337,4.823,4.5,6.7,0.709333,1.01,32.592,1,
주문진연안3_연안,2009-08-01,128.8522222,37.89416667,246.737,32.25,23.62,0.316,3.2,7.41221,8.14,76.25,0.81,1.12616,2.67492,13.0,39.5629,0.421333,36.078,3.7388,1,
주문진연안3_연안,2009-11-01,128.8522222,37.89416667,148.0,33.3,14.04,1.188,3.2,8.14828,8.11,185.0,3.0,7.0,36.0,9.5,52.0,0.522667,13.0,10.0,1,
주문진연안4_연안,2009-02-01,128.8525,37.91888889,143.109,34.27,11.08,1.006,1.0,8.44973,8.13,336.704,7.011,16.684,88.547,12.0,98.57,0.490667,3.012,29.802,1,
주문진연안4_연안,2009-05-01,128.8525,37.91888889,44.093,33.94,12.13,1.3,9.0,9.26344,8.13,164.453,1.049,2.1648,15.999,7.5,18.899,0.485333,1.851,14.563,1,
주문진연안4_연안,2009-08-01,128.8525,37.91888889,207.343,32.66,23.0,0.228,4.6,7.47338,8.15,72.695,0.997,0.97398,1.08582,11.0,43.2148,0.661333,41.132,30.2798,1,
주문진연안4_연안,2009-11-01,128.8525,37.91888889,152.0,33.34,14.85,0.794,2.4,7.9091,8.1,236.0,4.0,7.0,52.0,13.0,67.0,0.490667,11.0,33.0,1,
주문진연안5_연안,2009-02-01,128.8741667,37.86111111,148.347,34.26,10.35,1.096,3.4,8.03146,8.27,348.808,5.33,13.686,64.62,10.0,72.268,0.842667,2.318,16.754,2,
주문진연안5_연안,2009-05-01,128.8741667,37.86111111,227.998,33.88,11.83,2.32,8.8,9.45755,8.13,206.061,0.437,3.039,9.922,4.5,10.72,0.757333,0.361,23.137,2,
주문진연안5_연안,2009-08-01,128.8741667,37.86111111,192.72,32.21,23.1,2.34,2.0,7.72984,8.13,102.84,1.411,3.25668,13.8916,13.0,19.3636,0.693333,4.061,26.741,2,
주문진연안5_연안,2009-11-01,128.8741667,37.86111111,166.0,32.99,14.03,0.72,4.0,7.95694,8.13,244.0,3.0,6.0,53.0,8.0,70.0,0.602667,14.0,31.0,2,
주문진연안H1_항만,2009-02-01,128.8313889,37.89055556,419.0,33.82,10.2,0.45,4.0,7.46213,8.02,376.294,10.45,54.783,187.853,5.0,409.839,0.917333,211.536,92.163,1,
주문진연안H1_항만,2009-05-01,128.8313889,37.89055556,308.807,33.82,10.2,0.45,4.0,7.46213,8.02,376.294,10.45,54.783,187.853,5.0,204.919,2.29333,211.536,92.163,1,
주문진연안H1_항만,2009-08-01,128.8313889,37.89055556,488.201,31.74,22.52,21.2,11.0,9.02955,8.15,172.661,5.733,7.6699,58.4829,2.5,70.7439,1.70133,6.528,77.2672,1,
죽변연안3_연안,2009-02-01,129.4313889,36.97472222,253.55,34.31,10.94,1.286,4.8,8.44966,8.22,514.034,5.299,10.215,104.87,10.0,125.86,0.757333,15.691,23.39,1,
죽변연안3_연안,2009-05-01,129.4313889,36.97472222,119.24,33.98,15.95,1.036,4.0,9.40003,8.16,238.317,0.212,4.796,7.691,6.0,8.216,0.731467,0.313,14.17,1,
죽변연안3_연안,2009-08-01,129.4313889,36.97472222,176.228,31.83,23.97,0.626,3.2,7.19949,8.22,115.231,4.563,9.80042,12.0616,12.0,17.9756,0.704,1.351,30.0832,1,
죽변연안3_연안,2009-11-01,129.4313889,36.97472222,177.0,33.26,16.04,0.714,4.4,8.0845,8.1,237.0,10.0,9.0,77.0,9.5,106.0,0.42,19.0,37.0,1,
죽변연안H1_항만,2009-02-01,129.4230556,37.05638889,228.376,33.99,9.1,0.952,1.6,7.49342,8.13,412.284,7.189,17.77,154.007,6.0,167.404,0.677333,6.208,48.138,1,
죽변연안H1_항만,2009-05-01,129.4230556,37.05638889,228.376,33.99,9.1,0.952,1.6,7.49342,8.13,412.284,7.189,17.77,154.007,6.0,167.404,1.69333,6.208,48.138,1,
죽변연안H1_항만,2009-08-01,129.4230556,37.05638889,305.98,31.19,25.35,8.25,5.4,7.64422,8.24,946.205,2.58,11.6266,95.5266,3.5,99.1166,1.41867,1.01,39.9132,1,
표선연안1_연안,2009-02-01,126.7675,33.28083333,264.42,33.9321,15.0406,0.5822,2.2,8.65675,8.06,578.88,3.11748,11.9143,123.037,14.0,146.412,0.350151,20.257,20.2985,1,
표선연안1_연안,2009-05-01,126.7675,33.28083333,178.905,34.3462,16.8679,0.32555,3.2,8.2,8.15,347.523,0.364842,5.18876,19.5622,9.0,37.1411,0.215327,17.2141,8.05608,1,
표선연안1_연안,2009-08-01,126.7675,33.28083333,409.63,31.3478,25.9737,1.22516,1.3,7.41416,8.05,246.841,0.791348,1.45172,12.2684,7.5,22.081,1.10746,9.0212,9.5552,1,
표선연안1_연안,2009-11-01,126.7675,33.28083333,205.684,34.1018,20.5978,0.97239,0.9,7.29359,8.08,451.71,8.91803,3.51317,111.431,10.0,132.578,0.102986,12.2288,15.0028,1,
가로림연안1_연안,2010-02-01,126.3269444,36.94638889,303.0,31.93,3.92,0.13436,32.4,11.26,7.94,475.0,2.0,19.0,132.0,0.6,138.0,0.47286,4.0,43.0,2,
가로림연안1_연안,2010-05-01,126.3269444,36.94638889,273.0,31.88,10.563,2.05984,9.6,10.4374,8.2,235.0,5.0,19.0,149.0,1.0,163.0,0.633483,9.0,20.0,2,
가로림연안1_연안,2010-08-01,126.3269444,36.94638889,625.0,31.35,23.98,1.88962,12.6,7.35,7.91,143.0,4.0,9.0,25.0,2.0,43.0,0.821467,14.0,25.3623,2,
가로림연안1_연안,2010-11-01,126.3269444,36.94638889,117.0,30.79,11.06,0.08364,57.8,8.75,8.04,209.0,13.0,20.0,77.0,2.4,106.0,1.68333,16.0,22.7273,2,
가막만2_환경관리,2010-02-01,127.68833,34.68917,118.0,32.9,5.5,2.89,36.0,10.89,8.12,115.0,1.0,3.0,18.0,2.4,24.0,0.23,5.0,15.0,1,
가막만2_환경관리,2010-05-01,127.68833,34.68917,76.0,33.27,17.69,1.67,15.2,8.63,8.23,58.0,2.0,5.0,22.0,1.0,30.0,0.65,5.0,9.0,1,
가막만2_환경관리,2010-08-01,127.68833,34.68917,91.0,31.45,27.39,5.89,5.4,7.69,8.14,220.0,1.0,7.0,41.0,3.0,42.0,1.18,1.0,17.0,1,
가막만2_환경관리,2010-11-01,127.68833,34.68917,194.0,31.67,14.56,13.17,9.8,9.59,8.0,312.0,2.0,6.0,2.0,1.7,4.0,0.81,0.0,23.0,1,
가막만4_환경관리,2010-02-01,127.66111,34.7325,114.0,32.86,6.02,2.52,6.4,10.85,8.08,172.0,2.0,6.0,33.0,4.0,42.0,0.25,7.0,15.0,1,
가막만4_환경관리,2010-05-01,127.66111,34.7325,100.0,33.15,17.41,2.28,13.2,9.38,8.2,49.0,2.0,6.0,23.0,3.5,30.0,0.76,4.0,11.0,1,
가막만4_환경관리,2010-08-01,127.66111,34.7325,76.0,31.1,29.22,1.92,4.0,7.56,8.16,117.0,0.0,0.0,1.0,3.5,1.0,1.07,0.0,13.0,1,
가막만4_환경관리,2010-11-01,127.66111,34.7325,155.0,31.63,14.67,11.92,9.4,9.55,8.1,259.0,0.0,4.0,3.0,2.4,3.0,0.76,0.0,17.0,1,
가막만5_환경관리,2010-02-01,127.64417,34.6975,157.0,32.48,4.72,2.63,5.6,11.14,8.18,129.0,1.0,5.0,23.0,6.0,45.0,0.33,21.0,16.0,1,
가막만5_환경관리,2010-05-01,127.64417,34.6975,89.0,33.13,17.9,0.66,10.0,8.42,8.1,47.0,2.0,10.0,6.0,6.0,12.0,0.43,4.0,10.0,1,
가막만5_환경관리,2010-08-01,127.64417,34.6975,58.0,31.48,28.6,3.31,6.6,7.44,8.13,170.0,0.0,0.0,1.0,4.3,3.0,1.42,2.0,10.0,1,
가막만5_환경관리,2010-11-01,127.64417,34.6975,199.0,31.52,14.56,13.98,6.6,9.17,7.95,418.0,5.0,8.0,10.0,3.0,16.0,0.66,0.0,21.0,1,
강구연안1_연안,2010-02-01,129.4205556,36.38055556,176.0,34.23,10.61,1.052,11.0,9.05719,8.12,311.0,4.0,15.0,91.0,11.0,112.0,0.512,17.0,36.0,1,
강구연안1_연안,2010-05-01,129.4205556,36.38055556,403.058,34.19,12.2,3.536,10.4,11.4809,8.29,9.0,1.0,1.0,1.0,5.0,9.0,1.30133,7.0,13.0,1,
강구연안1_연안,2010-08-01,129.4205556,36.38055556,380.823,32.98,22.67,0.796,16.2,8.67449,8.19,14.0,0.0,0.0,8.0,8.0,39.0,0.544,31.0,20.0,1,
강구연안1_연안,2010-11-01,129.4205556,36.38055556,308.512,32.96,17.36,0.776,8.2,8.18018,8.19,198.0,4.0,5.0,42.0,10.5,90.0,0.810667,44.0,9.0,1,
강구연안2_연안,2010-02-01,129.3975,36.35,219.0,34.25,10.56,1.308,4.8,8.80206,8.12,312.0,4.0,15.0,90.0,11.0,106.0,0.432,12.0,35.0,1,
강구연안2_연안,2010-05-01,129.3975,36.35,278.332,33.9,13.4,3.82,14.2,10.891,8.27,23.0,1.0,1.0,6.0,4.5,13.0,1.09333,6.0,36.0,1,
강구연안2_연안,2010-08-01,129.3975,36.35,674.089,32.74,22.41,1.56,12.8,8.94557,8.19,208.0,1.0,0.0,52.0,6.0,94.0,0.8,41.0,28.0,1,
강구연안2_연안,2010-11-01,129.3975,36.35,157.431,33.0,17.46,1.012,6.6,8.19612,8.19,221.0,4.0,6.0,56.0,9.0,105.0,0.826667,45.0,38.0,1,
강구연안H1_항만,2010-02-01,129.3905556,36.35666667,453.0,32.93,10.42,1.676,12.2,9.16881,8.12,539.0,6.0,26.0,283.0,3.5,335.0,0.938667,46.0,49.0,1,
강구연안H1_항만,2010-08-01,129.3905556,36.35666667,1542.0,30.57,20.89,1.788,8.2,8.54693,8.21,,11.0,25.0,1368.0,2.0,1499.0,1.82933,120.0,52.0,1,
강릉연안4_연안,2010-02-01,128.9316667,37.80638889,273.0,33.71,6.98,0.648,11.6,9.50367,8.11,284.0,2.0,16.0,98.0,9.5,105.0,0.352,5.0,35.0,1,
강릉연안4_연안,2010-05-01,128.9316667,37.80638889,396.437,33.98,10.7,1.016,18.6,9.99799,8.22,23.0,1.0,1.0,1.0,6.0,8.0,0.629333,6.0,14.0,1,
강릉연안4_연안,2010-08-01,128.9316667,37.80638889,250.536,32.52,21.93,0.656,16.6,7.66991,8.16,22.0,1.0,0.0,10.0,9.0,49.0,0.693333,38.0,31.0,1,
강릉연안4_연안,2010-11-01,128.9316667,37.80638889,215.537,33.0,17.15,1.288,6.2,8.2599,8.19,187.0,4.0,10.0,44.0,10.0,87.0,0.314667,39.0,18.0,1,
거제도남안4_연안,2010-02-01,128.6427778,34.67388889,164.0,34.13,10.09,3.1578,11.0,9.03,8.13,360.0,5.0,9.0,63.0,4.5,68.0,0.33,0.0,23.0,1,
거제도남안4_연안,2010-05-01,128.6427778,34.67388889,30.7412,33.98,13.46,1.7124,45.2,8.55,8.2,69.034,1.582,4.0517,11.9,5.5,20.734,1.41333,7.252,13.0045,1,
거제도남안4_연안,2010-08-01,128.6427778,34.67388889,191.936,31.04,22.73,4.5616,7.2,8.7,7.93,373.554,5.6042,5.02027,52.6893,5.5,91.8459,1.27,33.5524,7.9453,1,
거제도남안4_연안,2010-11-01,128.6427778,34.67388889,231.574,32.92,18.45,0.784,5.4,7.34,7.94,268.702,8.2208,0.31,72.1336,4.0,93.912,0.76,13.5576,27.3172,1,
고창연안1_연안,2010-02-01,126.4605556,35.5725,127.0,32.09,3.4,2.949,10.8,12.33,8.24,98.0,1.0,3.0,32.0,1.5,42.0,1.5984,9.0,17.4419,1,
고창연안1_연안,2010-05-01,126.4605556,35.5725,394.0,31.4,14.4,1.1562,12.8,9.43057,8.11,66.0,2.0,12.0,11.0,1.2,35.0,2.19895,22.0,19.88,1,
고창연안1_연안,2010-08-01,126.4605556,35.5725,503.0,28.55,27.75,0.6218,39.2,6.26,8.03,508.0,3.0,18.0,39.0,0.9,49.0,1.67323,7.0,44.243,1,
고창연안1_연안,2010-11-01,126.4605556,35.5725,217.69,31.38,11.43,0.38504,18.0,9.1,7.91,201.0,2.0,9.0,27.0,3.0,43.0,1.87187,14.0,40.9091,1,
구룡포연안1_연안,2010-02-01,129.5638889,35.98305556,206.0,34.2,11.29,0.972,13.0,8.61071,8.12,320.0,6.0,17.0,102.0,7.0,125.0,0.352,17.0,35.0,1,
구룡포연안1_연안,2010-05-01,129.5638889,35.98305556,312.846,34.14,12.8,4.08,9.6,10.9707,8.27,13.0,1.0,1.0,1.0,5.0,12.0,0.0906667,10.0,31.0,1,
구룡포연안1_연안,2010-08-01,129.5638889,35.98305556,971.089,32.03,24.23,3.64,16.8,9.83854,8.24,25.0,1.0,0.0,8.0,5.0,55.0,1.456,46.0,28.0,1,
구룡포연안1_연안,2010-11-01,129.5638889,35.98305556,316.8,33.5,18.68,1.1,12.6,7.41478,8.19,171.0,4.0,5.0,44.0,7.0,92.0,0.384,44.0,36.0,1,
구룡포연안2_연안,2010-02-01,129.5880556,35.99777778,173.0,34.28,11.98,0.784,5.5,8.8499,8.14,298.0,6.0,15.0,95.0,7.0,128.0,0.368,27.0,23.0,1,
구룡포연안2_연안,2010-05-01,129.5880556,35.99777778,383.649,34.13,13.5,2.992,8.4,10.6358,8.27,17.0,1.0,1.0,1.0,5.5,16.0,0.522667,14.0,26.0,1,
구룡포연안2_연안,2010-08-01,129.5880556,35.99777778,989.597,32.59,23.59,3.6,12.2,10.3329,8.22,121.0,0.0,0.0,7.0,4.0,23.0,1.6,16.0,10.0,1,
구룡포연안2_연안,2010-11-01,129.5880556,35.99777778,264.304,33.06,17.81,2.096,8.8,7.33505,8.2,128.0,3.0,4.0,33.0,7.0,80.0,0.752,44.0,33.0,1,
구룡포연안H1_항만,2010-02-01,129.5563889,35.98555556,929.0,33.91,11.06,2.664,13.8,8.97746,8.14,529.0,11.0,57.0,144.0,4.5,693.0,0.666667,538.0,96.0,1,
구룡포연안H1_항만,2010-08-01,129.5563889,35.98555556,241.305,32.52,22.49,4.24,15.6,10.0777,8.2,90.0,0.0,0.0,6.0,3.0,26.0,0.981333,20.0,29.0,1,
대정연안1_연안,2010-02-01,126.2516667,33.2025,252.512,34.4102,14.7449,0.93993,1.8,8.07457,8.21,441.382,2.02788,10.5036,78.2053,5.5,103.796,0.278183,23.5628,15.4736,1,
대정연안1_연안,2010-05-01,126.2516667,33.2025,190.801,34.3073,15.7314,1.44654,2.8,7.78,8.12573,455.611,3.48583,7.59667,55.6296,12.0,62.3582,0.524443,3.24282,14.4204,1,
대정연안1_연안,2010-08-01,126.2516667,33.2025,168.938,30.3598,28.0213,0.79769,2.7,7.29905,8.24,499.336,1.87512,3.15542,24.1074,10.0,86.3365,0.959731,60.354,8.06476,1,
대정연안1_연안,2010-11-01,126.2516667,33.2025,146.93,33.9404,21.7788,1.33143,2.9,7.38112,8.17,289.811,1.88622,6.7093,43.7083,11.5,54.4464,0.758838,8.85187,10.2534,1,
대정연안2_연안,2010-02-01,126.3275,33.22,228.789,34.3991,14.9357,0.93993,4.3,8.38966,8.18,435.969,1.76337,10.7995,72.5081,5.0,80.9747,0.484833,6.70321,17.021,1,
대정연안2_연안,2010-05-01,126.3275,33.22,175.65,34.3504,16.3588,2.68208,2.9,8.16,8.16573,169.152,1.9172,4.61758,30.7509,8.0,37.3972,1.00854,4.72912,13.8863,1,
대정연안2_연안,2010-11-01,126.3275,33.22,141.996,33.9463,22.105,1.27792,2.7,7.33502,8.18,246.585,1.80176,5.21834,23.1977,13.5,51.555,0.678961,26.5556,9.55828,1,
동해연안1_연안,2010-02-01,129.135,37.53555556,188.0,33.96,7.17,0.932,8.2,9.408,8.11,292.0,3.0,17.0,106.0,10.5,125.0,0.528,16.0,40.0,2,
동해연안1_연안,2010-05-01,129.135,37.53555556,321.038,34.02,11.3,1.804,15.8,9.55151,8.2,20.0,2.0,1.0,2.0,6.5,25.0,1.01333,21.0,17.0,2,
동해연안1_연안,2010-08-01,129.135,37.53555556,233.821,33.49,18.81,1.148,12.2,8.05261,8.06,78.0,1.0,0.0,7.0,9.0,46.0,1.55733,38.0,30.0,2,
동해연안1_연안,2010-11-01,129.135,37.53555556,228.556,32.81,16.99,1.4,3.4,7.76559,8.18,205.0,4.0,4.0,38.0,11.0,137.0,0.970667,95.0,38.0,2,
동해연안2_연안,2010-02-01,129.1547222,37.50305556,354.0,33.66,7.33,0.768,12.4,9.56746,8.11,293.0,3.0,17.0,123.0,11.0,140.0,0.336,14.0,38.0,1,
동해연안2_연안,2010-05-01,129.1547222,37.50305556,222.473,34.13,11.3,1.956,5.4,9.91826,8.23,11.0,1.0,1.0,1.0,7.0,17.0,0.741333,15.0,18.0,1,
동해연안2_연안,2010-08-01,129.1547222,37.50305556,255.548,33.05,18.61,2.276,10.2,8.49909,8.05,94.0,1.0,0.0,18.0,9.5,74.0,1.62133,55.0,38.0,1,
동해연안2_연안,2010-11-01,129.1547222,37.50305556,233.247,32.95,16.84,1.58,6.8,7.74964,8.18,215.0,4.0,7.0,56.0,9.0,125.0,0.874667,65.0,13.0,1,
동해연안3_연안,2010-02-01,129.1522222,37.52333333,196.0,33.52,7.18,1.14,10.6,9.50367,8.12,290.0,4.0,16.0,108.0,11.0,124.0,0.4533,12.0,18.0,1,
동해연안3_연안,2010-05-01,129.1522222,37.52333333,459.2,34.11,11.2,1.568,12.0,9.71097,8.21,17.0,1.0,2.9,1.0,7.5,22.0,0.816,20.0,17.0,1,
동해연안3_연안,2010-08-01,129.1522222,37.52333333,406.453,33.23,18.81,0.988,11.8,8.32369,8.12,78.0,1.0,0.0,9.0,9.0,54.0,0.856,44.0,9.0,1,
동해연안3_연안,2010-11-01,129.1522222,37.52333333,241.933,32.95,17.11,1.056,4.8,7.66991,8.18,211.0,4.0,5.0,42.0,12.0,102.0,0.48,56.0,36.0,1,
