station,date_time,longitude,latitude,bot.depth[m],depth(m),depth(text),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],유분[mg/L],총인[μg/L]
온산연안1_환경관리,2010-02-01,129.35806,35.45333,0,0.0,표층,605.004,33.3363,10.2422,0.45589,11.3,8.71279,8.01,459.261,7.09806,28.3155,241.714,2.5,292.42,1.15085,43.6087,,40.9652
온산연안1_환경관리,2010-02-01,129.35806,35.45333,0,13.5,저층,426.579,33.7127,10.3861,0.605362,10.55,8.68076,8.02,482.252,6.72565,26.6173,232.846,,272.381,1.13486,32.81,,39.8507
온산연안1_환경관리,2010-05-01,129.35806,35.45333,0,0.0,표층,300.39,33.8175,13.6862,1.28546,4.7,8.79069,8.0,315.654,11.3876,16.599,114.9,1.4,148.313,1.23667,22.0258,,29.8924
온산연안1_환경관리,2010-05-01,129.35806,35.45333,0,16.0,저층,330.326,34.1735,12.8869,1.27051,6.4,8.72333,8.01,261.844,11.1342,17.9596,103.523,,130.524,1.61093,15.8667,,29.7114
온산연안1_환경관리,2010-08-01,129.35806,35.45333,0,0.0,표층,1013.51,33.0981,17.0073,20.7766,10.95,9.25188,8.12,451.525,14.0,5.77964,156.271,2.0,325.461,2.3813,155.19,,60.6446
온산연안1_환경관리,2010-08-01,129.35806,35.45333,0,13.0,저층,426.028,34.2501,13.1775,3.57238,8.7,6.26895,7.89,404.837,5.38923,22.816,103.534,,132.171,0.631464,23.248,,38.8286
온산연안1_환경관리,2010-11-01,129.35806,35.45333,0,0.0,표층,388.815,32.8117,17.3809,1.83851,2.95,7.33143,8.07,392.963,15.2837,22.5312,168.392,3.5,241.682,1.31072,58.0069,,45.6942
온산연안1_환경관리,2010-11-01,129.35806,35.45333,0,16.0,저층,272.356,33.6296,16.1696,0.597888,4.2,6.6529,8.04,464.776,9.0667,15.3014,141.324,,159.522,1.34349,9.1308,,31.02
온산연안2_환경관리,2010-02-01,129.3575,35.38,0,0.0,표층,412.223,34.2268,12.1134,0.358733,5.7,8.64873,8.05,326.599,6.15272,17.8178,113.731,3.0,124.599,1.16683,4.71596,,26.6625
온산연안2_환경관리,2010-02-01,129.3575,35.38,0,5.5,저층,307.629,34.2728,11.8683,0.313891,11.3,8.6167,8.05,320.256,6.03813,15.9653,110.982,,122.614,0.783216,5.5939,,29.263
온산연안2_환경관리,2010-05-01,129.3575,35.38,0,0.0,표층,250.842,34.1279,12.8917,1.05378,3.6,8.82437,8.04,279.868,8.65588,17.0525,83.1558,1.4,97.7738,1.48075,5.96213,,22.4698
온산연안2_환경관리,2010-05-01,129.3575,35.38,0,22.0,저층,228.132,34.2085,12.5248,0.545573,3.05,8.57177,8.04,322.707,5.6425,17.2037,92.1776,,101.868,1.67602,4.04781,,28.082
온산연안2_환경관리,2010-08-01,129.3575,35.38,0,0.0,표층,396.137,34.0614,14.4215,4.15532,9.0,7.56102,7.94,392.499,7.13928,29.3208,77.8758,3.8,97.4215,1.20967,12.4064,,33.6428
온산연안2_환경관리,2010-08-01,129.3575,35.38,0,23.0,저층,391.156,34.6888,13.4196,4.01333,5.05,6.71559,7.85,401.45,6.29342,28.7013,114.636,,266.579,0.585816,145.65,,40.2592
온산연안2_환경관리,2010-11-01,129.3575,35.38,0,0.0,표층,297.248,33.318,16.8941,1.55451,3.9,7.08318,7.99,378.148,10.7869,12.8915,120.426,3.0,146.213,1.37626,14.9996,,39.0073
온산연안2_환경관리,2010-11-01,129.3575,35.38,0,15.0,저층,308.628,34.3165,13.0394,0.351259,11.05,5.79232,7.89,649.834,6.80322,31.719,213.846,,228.679,1.19603,8.0304,,57.025
온산연안3_환경관리,2010-02-01,129.40778,35.3675,0,0.0,표층,307.629,34.2302,12.2428,0.141998,10.8,8.72881,8.04,334.791,5.60843,15.5022,105.18,3.5,117.084,0.95904,6.29625,,32.978
온산연안3_환경관리,2010-02-01,129.40778,35.3675,0,43.0,저층,272.764,34.2563,12.1541,0.0747361,11.65,8.76084,8.05,314.178,5.12143,17.9722,107.515,,116.386,0.863136,3.75022,,23.5047
온산연안3_환경관리,2010-05-01,129.40778,35.3675,0,0.0,표층,204.389,34.1896,13.5551,0.5381,6.55,8.75701,8.06,251.657,8.43058,15.0872,59.3473,2.0,72.8245,1.56211,5.04659,,24.8233
온산연안3_환경관리,2010-05-01,129.40778,35.3675,0,71.0,저층,253.938,34.2572,12.9519,0.784729,8.9,8.65597,8.06,261.844,8.62772,15.0872,60.2966,,73.3051,1.6272,4.38074,,26.0906
온산연안3_환경관리,2010-08-01,129.40778,35.3675,0,0.0,표층,321.78,33.71,15.57,10.3136,3.6,8.10337,8.04,200.666,3.08499,7.9479,32.8928,3.8,78.4154,0.859704,42.4376,,21.4831
온산연안3_환경관리,2010-08-01,129.40778,35.3675,0,60.0,저층,490.791,34.12,8.68,1.22567,21.55,6.92296,7.76,717.383,2.09329,38.4585,239.981,,301.316,0.661896,59.2421,,67.4398
온산연안3_환경관리,2010-11-01,129.40778,35.3675,0,0.0,표층,230.396,33.3556,17.228,1.73388,1.8,7.19903,8.0,397.985,9.5194,11.3853,119.13,4.0,141.815,0.999424,13.1656,,22.4755
온산연안3_환경관리,2010-11-01,129.40778,35.3675,0,70.0,저층,382.415,34.1707,13.4633,0.425995,32.75,5.65993,7.91,664.9,6.6825,24.7905,215.934,,227.896,1.19603,5.2794,,71.5135
완도연안1_환경관리,2010-02-01,126.78306,34.31889,0,0.0,표층,164.0,33.4,7.34,1.5,14.4,10.81,7.69,336.0,3.0,12.0,89.0,1.5,92.0,0.16,0.0,,20.0
완도연안1_환경관리,2010-02-01,126.78306,34.31889,0,16.0,저층,162.0,33.46,7.32,1.22,16.4,10.13,7.68,283.0,3.0,12.0,88.0,,91.0,0.19,0.0,,20.0
완도연안1_환경관리,2010-05-01,126.78306,34.31889,0,0.0,표층,165.0,33.45,15.13,3.83,113.2,9.5,8.08,83.0,3.0,9.0,2.0,1.5,10.0,0.42,5.0,,10.0
완도연안1_환경관리,2010-05-01,126.78306,34.31889,0,18.0,저층,91.0,33.45,15.13,3.66,117.6,9.17,8.07,72.0,3.0,10.0,3.0,,15.0,0.51,9.0,,11.0
완도연안1_환경관리,2010-08-01,126.78306,34.31889,0,0.0,표층,150.0,32.21,23.27,1.89,29.6,7.15,7.96,352.0,0.0,0.0,2.0,3.0,3.0,0.36,1.0,,12.0
완도연안1_환경관리,2010-08-01,126.78306,34.31889,0,15.0,저층,113.0,32.72,19.74,2.06,30.5,7.1,7.84,305.0,0.0,1.0,1.0,,2.0,0.05,1.0,,4.0
완도연안1_환경관리,2010-11-01,126.78306,34.31889,0,0.0,표층,184.0,32.49,14.93,0.97,67.8,7.51,8.0,480.0,10.0,18.0,105.0,1.5,118.0,0.35,3.0,,18.0
완도연안1_환경관리,2010-11-01,126.78306,34.31889,0,15.1,저층,179.0,32.49,14.93,1.64,59.2,7.63,8.01,464.0,10.0,18.0,108.0,,120.0,0.55,2.0,,22.0
완도연안2_환경관리,2010-02-01,126.75889,34.35333,0,0.0,표층,150.0,33.24,7.28,1.65,72.4,10.09,7.92,327.0,2.0,12.0,80.0,2.0,82.0,0.16,0.0,,15.0
완도연안2_환경관리,2010-02-01,126.75889,34.35333,0,19.0,저층,144.0,33.24,7.2,1.58,78.0,9.92,7.92,327.0,2.0,14.0,95.0,,102.0,0.4,5.0,,14.0
완도연안2_환경관리,2010-05-01,126.75889,34.35333,0,0.0,표층,70.0,33.45,15.2,3.37,107.2,9.5,8.09,53.0,3.0,8.0,3.0,2.0,11.0,0.78,5.0,,8.0
완도연안2_환경관리,2010-05-01,126.75889,34.35333,0,20.0,저층,75.0,33.65,14.5,3.23,122.4,8.92,8.0,80.0,3.0,7.0,4.0,,11.0,0.83,5.0,,7.0
완도연안2_환경관리,2010-08-01,126.75889,34.35333,0,0.0,표층,146.0,29.96,26.53,1.11,6.8,6.73,7.96,434.0,0.0,0.0,2.0,2.7,4.0,0.79,2.0,,4.0
완도연안2_환경관리,2010-08-01,126.75889,34.35333,0,8.4,저층,130.0,32.55,20.91,1.19,7.6,6.37,7.87,342.0,6.0,2.0,13.0,,26.0,0.32,6.0,,4.0
완도연안2_환경관리,2010-11-01,126.75889,34.35333,0,0.0,표층,207.0,32.35,14.75,1.69,65.0,7.59,8.01,535.0,9.0,19.0,100.0,1.5,114.0,0.51,4.0,,22.0
완도연안2_환경관리,2010-11-01,126.75889,34.35333,0,13.4,저층,196.0,32.4,14.75,1.41,92.2,7.79,8.01,495.0,10.0,20.0,102.0,,114.0,0.64,2.0,,27.0
완도연안3_환경관리,2010-02-01,126.85611,34.36778,0,0.0,표층,163.0,33.36,8.45,0.62,81.2,9.71,7.96,358.0,2.0,15.0,108.0,1.2,110.0,0.22,0.0,,18.0
완도연안3_환경관리,2010-02-01,126.85611,34.36778,0,18.0,저층,154.0,33.36,8.0,0.67,88.8,9.88,7.98,370.0,2.0,14.0,89.0,,91.0,0.24,0.0,,15.0
완도연안3_환경관리,2010-05-01,126.85611,34.36778,0,0.0,표층,75.0,33.71,14.68,3.71,129.2,9.55,8.08,47.0,3.0,6.0,1.0,2.0,11.0,0.65,8.0,,8.0
완도연안3_환경관리,2010-05-01,126.85611,34.36778,0,15.0,저층,121.0,33.89,13.73,4.85,122.4,9.0,8.09,121.0,4.0,9.0,12.0,,22.0,0.7,5.0,,13.0
완도연안3_환경관리,2010-08-01,126.85611,34.36778,0,0.0,표층,120.0,32.26,23.9,1.08,6.4,6.04,7.91,276.0,0.0,1.0,0.0,2.5,6.0,0.41,5.0,,5.0
완도연안3_환경관리,2010-08-01,126.85611,34.36778,0,18.0,저층,116.0,32.89,19.47,1.22,6.6,5.69,7.74,294.0,4.0,2.0,17.0,,33.0,0.3,12.0,,10.0
완도연안3_환경관리,2010-11-01,126.85611,34.36778,0,0.0,표층,204.0,32.78,14.95,1.34,73.4,7.42,7.98,526.0,13.0,19.0,111.0,1.5,124.0,0.36,0.0,,25.0
완도연안3_환경관리,2010-11-01,126.85611,34.36778,0,18.3,저층,178.0,32.63,14.84,1.24,68.8,7.38,7.98,444.0,12.0,18.0,122.0,,137.0,0.51,2.0,,23.0
완도연안4_환경관리,2010-02-01,126.73889,34.24444,0,0.0,표층,159.0,33.56,10.19,0.77,17.6,9.84,7.67,361.0,2.0,15.0,98.0,1.1,100.0,0.21,0.0,,24.0
완도연안4_환경관리,2010-02-01,126.73889,34.24444,0,30.0,저층,202.0,33.57,9.42,0.77,36.0,9.29,7.68,373.0,2.0,14.0,105.0,,108.0,0.36,1.0,,37.0
완도연안4_환경관리,2010-05-01,126.73889,34.24444,0,0.0,표층,110.0,33.75,14.25,2.64,119.2,9.05,7.98,197.0,6.0,8.0,46.0,1.2,59.0,0.83,8.0,,11.0
완도연안4_환경관리,2010-05-01,126.73889,34.24444,0,33.0,저층,98.0,33.77,13.84,2.62,128.4,9.05,7.9,192.0,7.0,10.0,39.0,,55.0,0.37,10.0,,11.0
완도연안4_환경관리,2010-08-01,126.73889,34.24444,0,0.0,표층,125.0,32.69,21.57,1.44,9.2,7.56,7.88,306.0,4.0,3.0,1.0,2.0,10.0,0.68,5.0,,75.0
완도연안4_환경관리,2010-08-01,126.73889,34.24444,0,31.0,저층,129.0,33.09,16.92,1.0,7.2,7.31,7.67,284.0,0.0,1.0,15.0,,17.0,0.11,2.0,,2.0
완도연안4_환경관리,2010-11-01,126.73889,34.24444,0,0.0,표층,190.0,32.72,15.17,1.34,58.2,7.63,7.97,436.0,9.0,15.0,113.0,1.5,125.0,0.36,2.0,,14.0
완도연안4_환경관리,2010-11-01,126.73889,34.24444,0,32.5,저층,188.0,32.62,14.87,1.1,75.4,7.3,7.94,426.0,9.0,17.0,131.0,,144.0,0.67,3.0,,30.0
완도연안5_환경관리,2010-02-01,127.0,34.38944,0,0.0,표층,158.0,33.45,8.82,0.32,78.8,9.62,7.97,390.0,2.0,15.0,105.0,1.0,108.0,0.24,1.0,,15.0
완도연안5_환경관리,2010-02-01,127.0,34.38944,0,30.0,저층,154.0,33.49,8.33,0.6,89.6,9.46,7.96,394.0,2.0,15.0,98.0,,100.0,0.24,0.0,,16.0
완도연안5_환경관리,2010-05-01,127.0,34.38944,0,0.0,표층,59.0,33.8,14.69,5.07,105.2,9.8,8.11,42.0,2.0,4.0,5.0,2.2,13.0,0.58,6.0,,8.0
완도연안5_환경관리,2010-05-01,127.0,34.38944,0,28.0,저층,67.0,33.85,14.22,6.71,129.2,10.09,8.12,80.0,2.0,5.0,3.0,,13.0,0.61,9.0,,9.0
완도연안5_환경관리,2010-08-01,127.0,34.38944,0,0.0,표층,82.0,32.32,25.02,1.54,5.4,6.07,7.98,253.0,0.0,0.0,0.0,2.9,7.0,0.24,7.0,,0.0
완도연안5_환경관리,2010-08-01,127.0,34.38944,0,26.5,저층,91.0,33.07,17.73,1.43,6.8,5.86,7.72,297.0,1.0,1.0,5.0,,8.0,0.11,2.0,,4.0
완도연안5_환경관리,2010-11-01,127.0,34.38944,0,0.0,표층,186.0,32.53,15.3,2.26,50.0,7.55,7.97,455.0,11.0,17.0,107.0,2.0,123.0,0.33,5.0,,19.0
완도연안5_환경관리,2010-11-01,127.0,34.38944,0,25.7,저층,177.0,32.58,14.93,1.37,46.4,7.34,7.97,468.0,11.0,18.0,119.0,,130.0,0.61,0.0,,24.0
완도연안H1_항만,2010-02-01,126.7519444,34.32194444,0,0.0,표층,201.0,33.4,8.11,1.08,20.0,9.92,7.64,369.0,2.0,13.0,100.0,1.0,103.0,0.19,1.0,,29.0
완도연안H1_항만,2010-02-01,126.7519444,34.32194444,0,10.0,저층,193.0,33.43,8.07,1.0,27.2,9.96,7.65,361.0,2.0,13.0,98.0,,100.0,0.27,0.0,,34.0
완도연안H1_항만,2010-08-01,126.7519444,34.32194444,0,0.0,표층,137.0,32.07,22.98,1.52,7.6,7.6,7.93,329.0,0.0,2.0,0.0,1.3,5.0,0.62,4.0,,19.0
완도연안H1_항만,2010-08-01,126.7519444,34.32194444,0,10.3,저층,127.0,32.66,20.29,1.99,7.6,7.55,7.83,281.0,0.0,1.0,5.0,,9.0,0.6,4.0,,13.0
울산연안1_환경관리,2010-02-01,129.47667,35.52056,0,0.0,표층,270.713,34.252,12.2667,0.171893,12.6,8.48857,8.04,344.569,6.03813,17.3547,117.106,1.5,129.177,0.3996,6.03287,,24.2477
울산연안1_환경관리,2010-02-01,129.47667,35.52056,0,50.0,저층,254.307,34.2098,12.0977,0.732413,8.95,8.66474,8.05,339.548,5.20737,17.5091,115.763,,129.198,0.87912,8.22772,,31.492
울산연안1_환경관리,2010-05-01,129.47667,35.52056,0,0.0,표층,232.261,34.0947,12.9606,0.866938,3.55,7.89815,8.02,321.662,8.85302,18.4132,86.8261,0.9,109.964,0.195264,14.2853,,25.9095
울산연안1_환경관리,2010-05-01,129.47667,35.52056,0,43.0,저층,257.035,34.1856,9.5769,0.754834,10.3,8.336,8.01,505.294,5.47353,26.2748,138.936,,148.125,0.585792,3.71489,,41.2979
울산연안1_환경관리,2010-08-01,129.47667,35.52056,0,0.0,표층,429.718,33.9248,15.0928,4.97742,2.25,8.34,7.85,87.4523,0.401568,2.52724,0.848744,4.5,26.4498,1.49878,25.1995,,17.9067
울산연안1_환경관리,2010-08-01,129.47667,35.52056,0,44.0,저층,412.005,34.3463,11.8202,0.553047,3.25,4.05168,7.68,558.449,6.35176,31.9537,172.934,,235.058,0.388008,55.7728,,44.7297
울산연안1_환경관리,2010-11-01,129.47667,35.52056,0,0.0,표층,434.688,33.3007,17.2913,1.76377,1.25,7.33143,7.94,355.55,11.1189,9.72848,111.019,5.0,129.435,1.04858,7.2968,,22.6612
울산연안1_환경관리,2010-11-01,129.47667,35.52056,0,50.0,저층,434.51,34.0995,12.0663,0.336312,37.9,5.69303,7.75,719.638,6.35052,35.6351,236.924,,252.131,1.19603,8.8557,,76.1572
울산연안2_환경관리,2010-02-01,129.40778,35.445,0,0.0,표층,421.452,34.1554,11.9848,0.72494,6.25,8.69678,8.03,357.518,7.32724,30.168,159.663,3.0,230.704,1.11888,63.7135,,40.408
울산연안2_환경관리,2010-02-01,129.40778,35.445,0,30.0,저층,257.383,34.1681,11.9398,0.201787,7.4,8.5206,8.05,336.905,5.63707,24.7648,123.052,,136.741,0.767232,8.05213,,40.2223
울산연안2_환경관리,2010-05-01,129.40778,35.445,0,0.0,표층,247.745,34.1674,12.8656,0.530626,7.95,8.68965,8.04,314.609,8.43058,14.1801,82.8424,0.7,98.5668,0.683424,7.29384,,22.2887
울산연안2_환경관리,2010-05-01,129.40778,35.445,0,30.0,저층,225.035,34.3376,12.2049,0.747361,7.2,8.62229,8.04,318.527,7.36041,16.9014,79.6169,,92.3568,1.07395,5.37952,,27.901
울산연안2_환경관리,2010-08-01,129.40778,35.445,0,0.0,표층,459.978,33.9645,15.4701,21.225,4.65,8.29479,8.08,145.269,2.99748,4.076,28.0242,3.0,196.403,1.31618,165.381,,32.9275
울산연안2_환경관리,2010-08-01,129.40778,35.445,0,10.0,저층,384.882,34.0699,11.4739,1.12851,2.15,6.15728,7.82,399.273,5.06838,25.4489,167.237,,235.233,0.41844,62.9283,,35.431
울산연안2_환경관리,2010-11-01,129.40778,35.445,0,0.0,표층,302.76,33.2795,17.1895,1.95808,1.8,7.26523,8.02,350.779,9.85137,22.2299,103.616,4.0,166.247,0.720896,52.78,,36.0353
울산연안2_환경관리,2010-11-01,129.40778,35.445,0,34.0,저층,304.005,33.6133,16.1686,0.5381,3.55,6.39153,7.98,451.97,9.2176,11.9878,150.051,,175.094,0.8192,15.8249,,33.249
울산연안3_환경관리,2010-02-01,129.39861,35.47806,0,0.0,표층,288.146,33.9807,11.2761,0.261576,14.25,8.47255,7.99,389.23,5.32196,22.1404,156.342,2.5,175.686,0.751248,14.0221,,32.6065
울산연안3_환경관리,2010-02-01,129.39861,35.47806,0,13.5,저층,330.188,34.0986,10.6818,0.164419,14.25,8.34442,8.01,377.074,6.03813,27.5436,154.901,,177.683,0.847152,16.7437,,34.464
울산연안3_환경관리,2010-05-01,129.39861,35.47806,0,0.0,표층,407.746,33.4958,13.9861,2.20471,0.15,8.77385,8.04,349.873,12.148,22.344,130.825,0.4,171.99,1.2204,29.0172,,34.9615
울산연안3_환경관리,2010-05-01,129.39861,35.47806,0,14.0,저층,242.583,34.3353,12.8083,0.672624,2.65,8.62229,8.04,313.303,9.33178,16.599,82.5628,,101.519,0.48816,9.62432,,25.9095
울산연안3_환경관리,2010-08-01,129.39861,35.47806,0,0.0,표층,627.882,32.5953,17.7745,27.5029,7.35,9.7,8.14,33.2648,1.2766,4.54063,0.152904,1.5,56.8771,3.33991,55.4476,,65.1151
울산연안3_환경관리,2010-08-01,129.39861,35.47806,0,15.0,저층,433.593,34.7133,12.6435,2.81755,3.8,6.3168,7.83,481.764,7.86847,33.1927,135.293,,176.384,0.41844,33.2223,,33.8216
울산연안3_환경관리,2010-11-01,129.39861,35.47806,0,0.0,표층,349.166,33.2738,15.6695,1.66661,2.85,7.21558,8.05,459.001,11.1189,23.1336,162.144,3.0,200.733,0.720896,27.4708,,45.6942
울산연안3_환경관리,2010-11-01,129.39861,35.47806,0,15.0,저층,284.802,33.541,15.7446,0.986516,3.05,6.85149,8.02,442.429,9.3685,21.9287,152.938,,169.879,0.868352,7.5719,,37.5213
울산연안4_환경관리,2010-02-01,129.385,35.51972,0,0.0,표층,680.885,33.0689,9.3995,0.754834,12.3,8.68076,7.97,510.528,9.30387,39.7393,235.957,1.0,369.289,1.16683,124.028,,61.7692
울산연안4_환경관리,2010-02-01,129.385,35.51972,0,12.0,저층,733.182,33.5619,8.2399,0.343786,12.5,8.60068,7.99,515.021,9.07469,42.055,229.12,,356.428,1.24675,118.234,,58.4258
울산연안4_환경관리,2010-05-01,129.385,35.51972,0,0.0,표층,533.683,32.901,14.1578,2.27945,9.45,7.98,8.0,415.959,14.0631,34.7411,190.638,1.5,271.755,1.04141,67.054,,51.2551
울산연안4_환경관리,2010-05-01,129.385,35.51972,0,13.0,저층,445.94,33.5178,13.2655,1.3602,13.5,8.28548,8.0,384.875,8.99383,30.6591,162.06,,217.883,1.43194,46.8288,,59.0398
울산연안4_환경관리,2010-08-01,129.385,35.51972,0,0.0,표층,693.383,33.1218,15.8452,33.511,10.7,8.89,8.1,41.0058,1.2766,4.54063,0.252932,1.0,35.0771,3.7051,33.5475,,78.7055
울산연안4_환경관리,2010-08-01,129.385,35.51972,0,11.0,저층,454.812,34.6319,14.1484,10.1641,8.05,5.43947,7.86,272.754,6.23509,31.1793,91.4146,,242.757,1.34662,145.108,,62.7905
울산연안4_환경관리,2010-11-01,129.385,35.51972,0,0.0,표층,380.814,33.1843,15.6291,1.71893,5.5,6.78529,8.0,516.251,13.0504,30.514,171.358,1.5,228.293,1.1305,43.8851,,60.1828
울산연안4_환경관리,2010-11-01,129.385,35.51972,0,12.0,저층,414.952,33.3042,15.5743,1.27799,17.05,6.6198,7.99,524.035,12.3865,27.351,169.882,,232.481,1.45818,50.2124,,70.9563
울산연안5_환경관리,2010-02-01,129.39667,35.49278,0,0.0,표층,668.58,33.4344,9.7582,0.276523,14.25,8.74482,8.01,476.174,8.44446,34.4905,222.285,1.5,314.548,1.07093,83.8184,,44.6802
울산연안5_환경관리,2010-02-01,129.39667,35.49278,0,10.5,저층,715.75,33.6395,9.1361,0.328839,16.8,8.96905,8.03,479.609,7.75694,36.9606,223.698,,303.245,1.05494,71.7906,,46.7235
울산연안5_환경관리,2010-05-01,129.39667,35.49278,0,0.0,표층,456.263,33.4217,13.8638,2.21966,4.15,8.55492,8.03,393.495,13.6125,31.2638,182.028,1.2,247.962,1.52957,52.322,,45.4618
울산연안5_환경관리,2010-05-01,129.39667,35.49278,0,12.0,저층,288.003,34.2742,13.2691,1.71893,4.3,8.68965,8.04,321.662,11.106,20.5298,100.789,,131.091,1.3343,19.1959,,32.427
울산연안5_환경관리,2010-08-01,129.39667,35.49278,0,0.0,표층,566.44,32.6712,17.6162,28.8481,9.15,8.69358,8.08,89.6295,7.22679,4.076,31.4385,1.5,71.7791,2.10742,33.1139,,50.4519
울산연안5_환경관리,2010-08-01,129.39667,35.49278,0,10.0,저층,460.716,34.7969,13.7062,7.09993,4.05,6.57202,7.87,479.586,6.90594,25.1391,102.68,,143.567,0.677112,33.9812,,37.9345
울산연안5_환경관리,2010-11-01,129.39667,35.49278,0,0.0,표층,354.678,33.1996,15.3763,1.73388,2.6,7.14938,8.05,483.609,11.4811,23.5855,164.521,3.5,208.058,1.3271,32.0558,,37.5213
울산연안5_환경관리,2010-11-01,129.39667,35.49278,0,11.0,저층,334.942,33.2813,15.4077,1.45735,2.6,6.98389,8.03,483.86,12.1752,24.188,162.522,,204.828,1.08134,30.1301,,46.623
울산연안H1_항만,2010-02-01,129.3786111,35.51916667,0,0.0,표층,951.599,33.1595,9.2567,0.964095,6.9,8.66474,7.95,539.862,9.64763,46.9951,245.397,1.5,490.922,1.37462,235.878,,101.148
울산연안H1_항만,2010-02-01,129.3786111,35.51916667,0,12.0,저층,619.36,33.1663,9.3539,0.254103,13.25,8.40848,7.96,527.97,8.90281,39.2762,229.038,,394.277,1.08691,156.336,,66.2272
울산연안H1_항만,2010-08-01,129.3786111,35.51916667,0,0.0,표층,578.433,32.7112,16.7796,43.4715,20.8,8.08742,8.13,234.049,5.73924,9.18691,6.26089,1.0,109.405,2.12263,97.4045,,76.7384
울산연안H1_항만,2010-08-01,129.3786111,35.51916667,0,10.0,저층,571.791,34.576,14.3356,16.8156,26.0,6.15728,7.81,288.962,5.53507,32.7281,125.76,,194.549,1.20967,63.2535,,91.9381
월포연안1_연안,2010-02-01,129.4002778,36.20166667,0,0.0,표층,274.0,34.33,10.44,1.224,13.8,9.04125,8.13,316.0,4.0,15.0,91.0,9.5,106.0,0.592,11.0,,25.0
월포연안1_연안,2010-02-01,129.4002778,36.20166667,0,29.0,저층,183.0,34.24,9.92,1.012,10.8,9.05719,8.13,310.0,4.0,16.0,89.0,,103.0,0.688,10.0,,39.0
월포연안1_연안,2010-05-01,129.4002778,36.20166667,0,0.0,표층,268.281,34.03,13.7,2.676,14.4,10.9069,8.29,11.0,1.0,1.0,1.0,5.0,10.0,0.528,8.0,,29.0
월포연안1_연안,2010-05-01,129.4002778,36.20166667,0,41.0,저층,282.702,33.93,9.3,11.28,18.8,10.6518,8.24,17.0,1.0,1.0,1.0,,12.0,1.088,10.0,,46.0
월포연안1_연안,2010-08-01,129.4002778,36.20166667,0,0.0,표층,281.673,32.36,21.1,4.8,24.2,11.3534,8.27,8.0,1.0,0.0,4.0,4.0,54.0,1.12,49.0,,27.0
월포연안1_연안,2010-08-01,129.4002778,36.20166667,0,29.0,저층,440.545,34.13,11.38,6.64,9.0,7.59018,8.18,250.0,6.0,16.0,103.0,,149.0,0.192,40.0,,40.0
월포연안1_연안,2010-11-01,129.4002778,36.20166667,0,0.0,표층,270.091,33.1,17.79,1.72,7.6,7.74964,8.19,209.0,4.0,4.0,42.0,8.5,76.0,0.213333,30.0,,33.0
월포연안1_연안,2010-11-01,129.4002778,36.20166667,0,30.0,저층,353.751,33.08,17.58,1.784,10.4,7.98883,8.19,224.0,3.0,4.0,38.0,,98.0,0.485333,57.0,,37.0
월포연안2_연안,2010-02-01,129.3972222,36.24916667,0,0.0,표층,234.0,34.21,10.38,1.392,11.8,9.07314,8.13,311.0,4.0,15.0,89.0,11.5,107.0,0.56,14.0,,26.0
월포연안2_연안,2010-02-01,129.3972222,36.24916667,0,40.0,저층,184.0,34.16,9.13,0.892,11.8,8.91368,8.12,329.0,4.0,16.0,93.0,,111.0,0.512,14.0,,38.0
월포연안2_연안,2010-05-01,129.3972222,36.24916667,0,0.0,표층,397.128,34.12,13.8,3.056,6.6,11.0185,8.25,29.0,1.0,1.0,1.0,5.0,8.0,0.72,6.0,,34.0
월포연안2_연안,2010-05-01,129.3972222,36.24916667,0,28.0,저층,293.355,34.05,8.5,9.72,9.8,11.2896,8.22,7.0,1.0,1.0,1.0,,10.0,0.944,8.0,,39.0
월포연안2_연안,2010-08-01,129.3972222,36.24916667,0,0.0,표층,642.965,30.18,22.65,5.68,15.0,11.6882,8.32,62.0,1.0,0.0,11.0,2.5,36.0,1.76,24.0,,16.0
월포연안2_연안,2010-08-01,129.3972222,36.24916667,0,44.0,저층,861.066,34.04,7.78,1.78,12.8,7.12776,8.16,446.0,7.0,27.0,169.0,,238.0,0.288,62.0,,33.0
월포연안2_연안,2010-11-01,129.3972222,36.24916667,0,0.0,표층,293.4,33.15,17.82,1.172,9.2,8.27585,8.19,203.0,4.0,4.0,41.0,9.0,79.0,0.581333,34.0,,10.0
월포연안2_연안,2010-11-01,129.3972222,36.24916667,0,41.0,저층,113.014,33.09,17.04,1.984,9.0,7.66991,8.19,226.0,4.0,6.0,44.0,,93.0,0.597333,45.0,,9.0
인천연안1_환경관리,2010-02-01,126.56111,37.59167,0,0.0,표층,1162.0,25.03,0.77,0.31264,182.4,11.4,7.81,991.0,52.0,49.0,580.0,0.2,797.0,3.03,165.0,,87.0
인천연안1_환경관리,2010-02-01,126.56111,37.59167,0,11.0,저층,1153.0,24.95,0.77,1.89108,198.6,11.4,7.81,1003.0,51.0,30.0,464.0,,657.0,2.44,142.0,,96.0
인천연안1_환경관리,2010-05-01,126.56111,37.59167,0,0.0,표층,1274.0,22.04,12.78,1.09896,13.0,7.69735,8.01,409.0,66.0,32.0,1119.0,0.9,1266.0,1.24375,81.0,,101.0
