station,date_time,longitude,latitude,bot.depth[m],depth(m),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L]
온산연안3_환경관리,2019-08-29 15:26:00,129.40778,35.3675,0,73.0,287.8,34.19,13.46,1.02,49.2,6.77,7.95,,3.5,,,,194.7,1.45,0.0,49.2
온산연안3_환경관리,2019-11-06 15:07:00,129.40778,35.3675,0,0.0,173.5,33.13,20.36,2.04,7.9,8.05,8.1,,2.3,,2.9,9.0,9.2,0.71,4.0,18.6
온산연안3_환경관리,2019-11-06 15:07:00,129.40778,35.3675,0,68.0,352.8,34.24,8.42,0.2,7.9,6.4,7.78,,1.5,,,,244.2,0.78,8.3,47.6
온산연안4_환경관리,2019-02-13 00:00:00,129.35889,35.44083,0,0.0,378.2,33.45,11.31,0.85,8.9,8.44,8.2,,9.1,,,2.0,261.6,0.88,42.2,29.9
온산연안4_환경관리,2019-02-13 00:00:00,129.35889,35.44083,0,11.0,392.2,33.54,11.33,0.87,8.4,8.49,8.21,,8.2,,,,241.7,1.26,44.6,29.9
온산연안4_환경관리,2019-05-08 00:00:00,129.35889,35.44083,0,0.0,323.2,33.16,15.15,0.43,8.5,9.53,8.23,,7.7,,,3.0,101.9,0.93,0.2,24.1
온산연안4_환경관리,2019-05-08 00:00:00,129.35889,35.44083,0,13.0,242.9,33.76,14.65,0.96,7.8,8.94,8.22,125.9,4.9,,36.0,,48.0,1.41,7.1,20.1
온산연안4_환경관리,2019-08-30 11:05:00,129.35889,35.44083,0,0.0,294.9,31.68,23.91,1.62,32.3,6.5,8.11,,7.1,,,2.0,158.9,1.43,51.4,32.3
온산연안4_환경관리,2019-08-30 11:05:00,129.35889,35.44083,0,13.0,213.5,32.81,21.22,0.94,29.7,6.28,8.11,,7.2,,,,107.6,1.64,31.0,29.7
온산연안4_환경관리,2019-11-07 11:16:00,129.35889,35.44083,0,0.0,377.9,32.43,18.62,1.34,6.6,7.46,8.02,,12.7,,20.2,3.0,76.2,1.1,43.3,29.9
온산연안4_환경관리,2019-11-07 11:16:00,129.35889,35.44083,0,13.0,251.5,32.69,18.84,0.45,6.6,7.17,8.03,,11.8,,,,207.9,1.5,41.2,23.9
온산연안5_환경관리,2019-02-13 00:00:00,129.3625,35.44556,0,0.0,399.3,33.25,11.63,1.09,5.3,8.47,8.21,,8.0,,,3.0,241.4,0.92,49.8,29.9
온산연안5_환경관리,2019-02-13 00:00:00,129.3625,35.44556,0,11.0,331.5,33.78,11.85,1.26,5.8,8.46,8.23,,7.8,,,,196.6,1.13,34.2,28.1
온산연안5_환경관리,2019-05-08 00:00:00,129.3625,35.44556,0,0.0,247.9,33.12,15.18,0.83,8.8,7.14,8.23,139.8,5.6,,,3.8,55.6,1.35,0.5,20.2
온산연안5_환경관리,2019-05-08 00:00:00,129.3625,35.44556,0,11.0,267.0,33.68,14.76,0.71,9.6,8.93,8.23,133.5,4.8,,37.1,,43.5,1.49,1.6,16.6
온산연안5_환경관리,2019-08-30 10:55:00,129.3625,35.44556,0,0.0,346.0,31.21,24.52,1.5,34.6,6.5,8.09,,8.4,,,3.5,209.5,1.12,60.1,34.6
온산연안5_환경관리,2019-08-30 10:55:00,129.3625,35.44556,0,12.5,188.8,33.0,20.41,0.89,25.7,6.2,8.11,,7.7,,,,99.7,0.98,22.3,25.7
온산연안5_환경관리,2019-11-07 11:05:00,129.3625,35.44556,0,0.0,343.9,32.4,18.7,1.15,8.6,7.32,8.04,,12.6,,21.2,3.0,83.6,1.4,49.8,28.5
온산연안5_환경관리,2019-11-07 11:05:00,129.3625,35.44556,0,14.0,306.2,32.84,19.02,0.68,8.6,7.18,8.06,,10.7,,,,188.8,0.94,38.0,27.0
온산연안6_환경관리,2019-02-13 00:00:00,129.36583,35.45083,0,0.0,351.8,33.59,11.75,0.93,5.8,8.37,8.23,,10.2,,,2.8,282.5,0.92,37.1,28.2
온산연안6_환경관리,2019-02-13 00:00:00,129.36583,35.45083,0,15.0,293.6,34.04,12.15,0.85,6.1,8.36,8.24,,8.8,,,,229.5,1.08,29.9,25.4
온산연안6_환경관리,2019-05-08 00:00:00,129.36583,35.45083,0,0.0,265.4,33.04,15.44,0.78,9.7,9.03,8.22,,5.9,,,3.7,65.1,1.38,0.3,21.2
온산연안6_환경관리,2019-05-08 00:00:00,129.36583,35.45083,0,16.0,293.6,34.06,14.76,0.27,10.1,8.11,8.2,,5.0,,44.5,,49.8,1.38,0.3,15.2
온산연안6_환경관리,2019-08-30 10:49:00,129.36583,35.45083,0,0.0,324.0,31.35,24.34,1.67,34.7,6.45,8.1,,7.8,,,2.8,181.2,1.2,53.7,34.7
온산연안6_환경관리,2019-08-30 10:49:00,129.36583,35.45083,0,18.0,194.9,33.52,17.84,0.58,25.9,6.24,8.09,,10.4,,,,107.4,0.95,12.7,25.9
온산연안6_환경관리,2019-11-10 09:45:00,129.36583,35.45083,0,0.0,326.6,32.5,18.76,1.21,5.1,7.33,8.12,,10.2,,19.7,2.5,65.4,1.19,35.4,28.7
온산연안6_환경관리,2019-11-10 09:45:00,129.36583,35.45083,0,16.0,266.9,33.1,18.74,0.76,5.1,7.15,8.13,,8.1,,,,141.3,1.1,26.5,24.2
온산연안7_환경관리,2019-02-13 00:00:00,129.37556,35.45639,0,0.0,313.4,33.9,12.25,1.68,3.2,8.67,8.23,,8.7,,,4.3,213.1,1.08,35.2,27.4
온산연안7_환경관리,2019-02-13 00:00:00,129.37556,35.45639,0,16.0,451.7,34.12,12.25,1.34,4.3,8.28,8.23,,7.9,,,,268.5,1.24,116.5,28.0
온산연안7_환경관리,2019-05-08 00:00:00,129.37556,35.45639,0,0.0,245.8,33.57,15.56,0.62,8.6,9.28,8.27,114.8,4.4,,,4.6,83.0,1.51,0.3,22.0
온산연안7_환경관리,2019-05-08 00:00:00,129.37556,35.45639,0,19.0,220.3,34.0,14.47,0.66,15.2,7.94,8.19,,5.2,,42.1,,47.3,1.54,0.0,19.5
온산연안7_환경관리,2019-08-30 10:31:00,129.37556,35.45639,0,0.0,265.6,31.16,24.94,2.2,26.5,6.88,8.15,,6.6,,,7.0,118.5,1.2,31.2,26.5
온산연안7_환경관리,2019-08-30 10:31:00,129.37556,35.45639,0,19.0,200.7,33.33,18.79,0.54,30.2,6.87,8.09,,10.1,,,,104.7,1.01,15.3,30.2
온산연안7_환경관리,2019-11-07 10:40:00,129.37556,35.45639,0,0.0,278.3,32.67,18.99,1.81,5.6,7.74,8.13,,9.9,,16.2,6.0,61.6,1.19,35.5,24.5
온산연안7_환경관리,2019-11-07 10:40:00,129.37556,35.45639,0,18.0,240.8,33.11,19.1,0.88,5.6,7.25,8.12,,7.0,,,,111.0,1.18,24.8,22.2
온산연안8_환경관리,2019-02-13 00:00:00,129.37194,35.43889,0,0.0,261.1,34.12,12.25,0.85,7.0,8.34,8.14,,7.2,,,2.0,171.4,0.97,29.7,25.9
온산연안8_환경관리,2019-02-13 00:00:00,129.37194,35.43889,0,19.0,256.3,34.16,12.17,0.85,6.5,8.36,8.16,,7.3,,,,159.2,1.23,22.8,23.7
온산연안8_환경관리,2019-05-08 00:00:00,129.37194,35.43889,0,0.0,178.2,33.99,15.15,0.53,10.8,8.58,8.2,,4.5,,37.6,3.6,42.1,0.59,0.0,18.3
온산연안8_환경관리,2019-05-08 00:00:00,129.37194,35.43889,0,20.0,197.3,34.09,14.65,0.64,8.7,8.09,8.19,,5.1,,44.6,,50.2,0.77,0.4,18.8
온산연안8_환경관리,2019-08-30 11:49:00,129.37194,35.43889,0,0.0,214.2,32.18,23.67,1.25,21.6,6.85,8.12,,3.1,,36.7,5.0,59.2,1.06,19.4,21.6
온산연안8_환경관리,2019-08-30 11:49:00,129.37194,35.43889,0,20.5,187.8,33.31,18.84,0.65,25.8,6.33,8.09,,8.8,,,,92.3,1.17,5.3,25.8
온산연안8_환경관리,2019-11-07 12:20:00,129.37194,35.43889,0,0.0,260.2,32.97,19.16,1.48,6.3,7.51,8.21,,7.3,,13.7,3.5,49.5,1.22,28.6,22.5
온산연안8_환경관리,2019-11-07 12:20:00,129.37194,35.43889,0,19.0,221.1,33.09,19.04,1.08,6.3,7.46,8.16,,6.1,,,,110.3,1.5,30.2,19.1
온산연안9_환경관리,2019-02-13 00:00:00,129.37417,35.43472,0,0.0,260.1,34.11,12.2,0.95,7.5,8.31,8.22,,7.4,,,3.5,176.4,1.05,34.4,23.2
온산연안9_환경관리,2019-02-13 00:00:00,129.37417,35.43472,0,17.0,267.9,34.16,12.16,0.97,7.1,8.38,8.23,,7.3,,,,159.9,1.76,21.8,23.8
온산연안9_환경관리,2019-05-08 00:00:00,129.37417,35.43472,0,0.0,169.6,34.05,14.99,0.81,9.3,8.61,8.21,,4.1,,39.4,3.6,43.8,0.58,0.3,19.0
온산연안9_환경관리,2019-05-08 00:00:00,129.37417,35.43472,0,24.0,224.3,34.11,14.58,0.25,9.9,7.95,8.19,,5.2,,,,58.3,0.88,0.8,18.9
온산연안9_환경관리,2019-08-30 12:00:00,129.37417,35.43472,0,0.0,198.3,32.23,23.31,1.2,21.2,6.79,8.12,,5.6,,,5.0,93.9,1.11,19.9,21.2
온산연안9_환경관리,2019-08-30 12:00:00,129.37417,35.43472,0,23.0,200.5,33.44,18.23,0.58,29.6,6.19,8.07,,8.1,,,,97.2,1.27,7.9,29.6
온산연안9_환경관리,2019-11-07 12:35:00,129.37417,35.43472,0,0.0,250.2,33.04,19.14,1.81,5.2,7.51,8.11,,6.6,,11.8,4.5,48.3,1.26,29.9,21.6
온산연안9_환경관리,2019-11-07 12:35:00,129.37417,35.43472,0,22.0,195.1,33.05,19.12,1.4,5.0,7.46,8.11,,6.3,,,,116.1,1.42,32.8,17.7
완도연안1_환경관리,2019-02-28 00:00:00,126.78306,34.31889,0,0.0,191.1,33.45,8.98,0.23,10.2,9.95,8.24,,1.8,,89.3,1.5,102.1,0.99,11.1,27.2
완도연안1_환경관리,2019-02-28 00:00:00,126.78306,34.31889,0,19.0,199.5,33.46,8.95,1.42,10.2,9.49,8.3,,2.0,,84.9,,97.1,1.39,10.1,24.3
완도연안1_환경관리,2019-05-14 00:00:00,126.78306,34.31889,0,0.0,180.0,33.77,16.14,0.87,4.2,8.24,8.04,,5.3,,37.8,2.4,51.6,0.63,8.4,17.3
완도연안1_환경관리,2019-05-14 00:00:00,126.78306,34.31889,0,7.0,190.9,33.77,15.99,1.88,6.7,8.73,8.07,,4.1,,23.4,,36.8,0.71,9.4,14.9
완도연안1_환경관리,2019-08-09 11:25:00,126.78306,34.31889,0,0.0,196.6,32.61,21.51,3.68,2.8,8.04,,,10.7,,47.3,1.9,59.4,1.71,1.4,27.2
완도연안1_환경관리,2019-08-09 11:25:00,126.78306,34.31889,0,18.0,203.5,32.93,19.6,1.57,12.8,7.37,8.01,,10.7,,54.9,,67.7,0.8,2.1,23.9
완도연안1_환경관리,2019-11-07 09:30:00,126.78306,34.31889,0,0.0,254.7,32.08,18.45,0.8,5.0,7.26,7.98,,13.4,,71.3,3.7,121.4,1.01,36.7,34.3
완도연안1_환경관리,2019-11-07 09:30:00,126.78306,34.31889,0,18.0,252.2,32.25,18.43,0.76,1.2,7.13,8.03,,13.5,,68.6,,116.7,1.42,34.7,29.4
완도연안2_환경관리,2019-02-28 00:00:00,126.75889,34.35333,0,0.0,185.8,33.42,8.91,0.2,6.2,10.02,8.26,,1.8,,88.7,2.0,100.2,0.99,9.7,25.5
완도연안2_환경관리,2019-02-28 00:00:00,126.75889,34.35333,0,10.0,189.5,33.41,8.77,0.19,26.3,9.48,8.22,,2.1,,83.7,,96.2,1.74,10.5,25.8
완도연안2_환경관리,2019-05-14 00:00:00,126.75889,34.35333,0,0.0,117.9,33.7,16.46,1.0,3.2,8.64,8.04,,4.6,,34.5,2.1,48.2,0.6,9.1,16.5
완도연안2_환경관리,2019-05-14 00:00:00,126.75889,34.35333,0,8.0,212.0,33.7,16.39,0.73,12.8,8.6,8.03,,5.0,,37.2,,48.0,0.77,5.8,18.6
완도연안2_환경관리,2019-08-09 10:55:00,126.75889,34.35333,0,0.0,180.3,31.4,25.86,6.76,8.7,8.0,,,0.3,0.4,1.8,1.5,2.1,2.13,0.1,30.3
완도연안2_환경관리,2019-08-09 10:55:00,126.75889,34.35333,0,11.0,214.6,32.31,22.56,2.14,6.0,8.1,8.06,,12.2,,50.8,,77.7,1.87,14.6,28.2
완도연안2_환경관리,2019-11-07 09:10:00,126.75889,34.35333,0,0.0,263.0,31.98,18.31,1.1,5.3,7.26,8.0,,13.0,,68.2,3.5,121.9,1.18,40.7,31.7
완도연안2_환경관리,2019-11-07 09:10:00,126.75889,34.35333,0,10.0,310.1,32.08,18.44,1.1,5.3,7.41,8.03,,13.0,,65.5,,121.4,1.05,42.9,31.2
완도연안3_환경관리,2019-02-28 00:00:00,126.85611,34.36778,0,0.0,194.4,33.49,9.18,0.24,6.0,9.57,8.26,,2.2,,85.2,1.4,93.2,0.99,5.9,24.8
완도연안3_환경관리,2019-02-28 00:00:00,126.85611,34.36778,0,21.0,183.8,33.52,9.22,0.25,15.2,9.61,8.25,,2.2,,90.0,,97.7,1.57,5.5,24.6
완도연안3_환경관리,2019-05-14 00:00:00,126.85611,34.36778,0,0.0,134.4,33.79,16.58,0.73,3.2,8.88,8.09,,4.7,,28.3,3.3,48.0,0.71,15.0,13.9
완도연안3_환경관리,2019-05-14 00:00:00,126.85611,34.36778,0,19.0,187.3,33.83,15.54,0.7,5.0,8.68,8.13,,5.2,,28.7,,35.0,0.81,1.1,16.1
완도연안3_환경관리,2019-08-09 13:00:00,126.85611,34.36778,0,0.0,167.3,32.27,23.69,5.52,3.2,8.03,,,6.6,,29.9,2.7,37.0,1.5,0.5,23.7
완도연안3_환경관리,2019-08-09 13:00:00,126.85611,34.36778,0,20.0,206.2,32.75,21.06,0.26,7.8,7.22,8.04,,12.8,,56.0,,81.4,1.55,12.6,24.0
완도연안3_환경관리,2019-11-07 11:10:00,126.85611,34.36778,0,0.0,256.5,32.24,18.7,0.5,5.5,7.37,7.99,,16.5,,61.0,3.9,104.7,1.11,27.3,28.5
완도연안3_환경관리,2019-11-07 11:10:00,126.85611,34.36778,0,20.0,237.6,32.26,18.71,0.49,4.5,5.89,8.04,,16.6,,58.3,,103.0,1.24,28.1,25.6
완도연안4_환경관리,2019-02-28 00:00:00,126.73889,34.24444,0,0.0,196.2,33.76,10.35,0.11,9.5,9.28,8.26,,1.2,,100.5,1.5,103.7,0.94,2.0,23.8
완도연안4_환경관리,2019-02-28 00:00:00,126.73889,34.24444,0,32.0,182.0,33.77,10.35,0.18,10.3,9.34,8.25,,1.6,,93.3,,108.1,1.18,13.3,24.4
완도연안4_환경관리,2019-05-14 00:00:00,126.73889,34.24444,0,0.0,135.6,33.88,14.75,0.54,3.3,9.08,8.16,,4.6,,27.2,3.8,32.1,0.45,0.3,11.7
완도연안4_환경관리,2019-05-14 00:00:00,126.73889,34.24444,0,29.0,115.6,33.86,14.66,0.76,9.7,8.68,8.17,,5.0,,33.3,,38.3,0.68,0.1,13.0
완도연안4_환경관리,2019-08-09 11:50:00,126.73889,34.24444,0,0.0,180.1,32.81,20.45,0.89,3.2,8.03,,,8.7,,45.4,2.5,54.5,1.76,0.4,20.9
완도연안4_환경관리,2019-08-09 11:50:00,126.73889,34.24444,0,35.0,179.8,33.0,18.6,0.82,21.0,7.61,8.03,,11.0,,72.5,,84.8,0.83,1.3,21.4
완도연안4_환경관리,2019-11-07 09:55:00,126.73889,34.24444,0,0.0,183.7,32.72,18.24,0.63,5.6,7.37,8.02,,11.8,,73.6,4.8,90.8,0.87,5.3,18.7
완도연안4_환경관리,2019-11-07 09:55:00,126.73889,34.24444,0,36.0,250.9,32.73,18.23,0.6,5.6,7.29,8.04,,11.7,,71.5,,90.7,0.97,7.5,22.1
완도연안5_환경관리,2019-02-26 00:00:00,127.0,34.38944,0,0.0,182.5,33.5,9.15,0.43,15.0,9.86,8.25,,1.4,,97.5,1.5,104.0,1.13,5.1,23.4
완도연안5_환경관리,2019-02-26 00:00:00,127.0,34.38944,0,29.0,215.2,33.47,9.0,0.07,21.1,10.1,8.25,,1.8,,90.4,,99.0,1.42,6.8,26.2
완도연안5_환경관리,2019-05-14 00:00:00,127.0,34.38944,0,0.0,151.1,33.8,15.71,1.34,6.7,9.21,8.18,92.9,2.0,,8.8,2.7,11.2,0.57,0.4,10.9
완도연안5_환경관리,2019-05-14 00:00:00,127.0,34.38944,0,29.0,129.1,33.83,15.49,1.52,8.2,8.89,8.15,,2.3,,8.9,,12.3,0.76,1.1,14.6
완도연안5_환경관리,2019-08-09 13:50:00,127.0,34.38944,0,0.0,141.8,32.53,22.85,2.3,9.9,8.05,,68.4,0.0,1.5,1.5,3.6,2.2,1.36,0.7,19.2
완도연안5_환경관리,2019-08-09 13:50:00,127.0,34.38944,0,32.0,184.3,32.87,20.05,0.53,10.2,8.53,8.14,,13.5,,53.2,,74.3,1.52,7.5,21.6
완도연안5_환경관리,2019-11-07 11:50:00,127.0,34.38944,0,0.0,218.4,32.08,18.82,0.83,4.8,7.21,8.05,,16.9,,51.5,3.5,85.2,1.31,16.8,23.2
완도연안5_환경관리,2019-11-07 11:50:00,127.0,34.38944,0,30.0,195.7,32.37,18.82,0.61,4.8,7.13,8.07,,17.6,,57.0,,87.2,1.0,12.6,22.8
완도연안H1_항만,2019-02-28 00:00:00,126.7519444,34.32194444,0,0.0,202.2,33.43,8.93,0.09,7.5,9.57,8.23,,2.0,,70.3,1.8,79.1,1.26,6.8,26.3
완도연안H1_항만,2019-02-28 00:00:00,126.7519444,34.32194444,0,6.0,201.3,33.43,8.91,0.17,11.7,9.69,8.23,,2.1,,70.9,,85.1,1.45,12.1,26.4
완도연안H1_항만,2019-08-09 11:10:00,126.7519444,34.32194444,0,0.0,200.7,32.37,22.75,0.28,11.4,7.2,8.03,,4.7,,13.7,2.0,19.3,1.18,0.9,26.3
완도연안H1_항만,2019-08-09 11:10:00,126.7519444,34.32194444,0,5.0,221.2,32.33,22.67,0.32,8.1,7.13,8.02,,9.5,,40.3,,64.0,1.15,14.2,30.1
울산연안1_환경관리,2019-02-12 00:00:00,129.47667,35.52056,0,0.0,154.3,34.33,13.03,1.14,4.3,8.29,8.24,,6.7,,,5.3,91.4,1.04,8.6,21.2
울산연안1_환경관리,2019-02-12 00:00:00,129.47667,35.52056,0,48.0,166.2,34.3,12.11,0.46,8.8,7.88,8.21,,6.7,,,,120.6,1.19,4.7,22.1
울산연안1_환경관리,2019-05-07 00:00:00,129.47667,35.52056,0,0.0,129.4,34.26,16.15,0.43,5.3,8.32,8.2,,1.6,,10.3,5.8,12.3,0.78,0.4,12.0
울산연안1_환경관리,2019-05-07 00:00:00,129.47667,35.52056,0,44.0,262.3,34.17,11.27,0.39,15.2,7.22,8.06,,5.9,,,,133.0,1.1,2.0,33.7
울산연안1_환경관리,2019-08-29 14:27:00,129.47667,35.52056,0,0.0,117.4,32.01,24.96,1.74,11.1,7.44,7.96,97.5,0.3,1.5,1.8,7.0,2.1,1.0,0.1,11.1
울산연안1_환경관리,2019-08-29 14:27:00,129.47667,35.52056,0,47.0,210.8,34.13,14.83,0.79,38.8,5.2,7.73,,9.4,,,,171.1,1.14,3.8,38.8
울산연안1_환경관리,2019-11-06 13:56:00,129.47667,35.52056,0,0.0,122.6,33.18,20.47,1.7,4.8,7.82,8.08,,3.4,,3.6,9.5,14.8,1.05,7.7,12.2
울산연안1_환경관리,2019-11-06 13:56:00,129.47667,35.52056,0,45.0,335.8,34.31,11.71,0.16,4.8,5.77,7.85,,2.7,,,,213.1,0.78,6.4,41.1
울산연안10_환경관리,2019-02-13 00:00:00,129.38333,35.44861,0,0.0,257.8,34.16,12.22,1.21,5.6,8.31,8.17,,7.9,,,3.0,153.9,1.18,17.6,25.5
울산연안10_환경관리,2019-02-13 00:00:00,129.38333,35.44861,0,20.0,191.2,34.27,12.45,0.97,5.8,8.3,8.19,,7.5,,,,134.3,2.06,20.4,22.2
울산연안10_환경관리,2019-05-08 00:00:00,129.38333,35.44861,0,0.0,200.3,33.81,14.95,0.64,9.3,8.61,8.22,,5.0,,40.4,3.4,45.8,1.28,0.4,19.8
울산연안10_환경관리,2019-05-08 00:00:00,129.38333,35.44861,0,21.0,193.0,34.17,14.0,0.43,8.0,7.79,8.17,,6.7,,,,64.8,1.11,0.5,19.7
울산연안10_환경관리,2019-08-30 10:19:00,129.38333,35.44861,0,0.0,142.7,32.21,23.15,1.48,18.8,6.68,8.14,,4.8,,,4.2,93.6,0.83,41.4,18.8
울산연안10_환경관리,2019-08-30 10:19:00,129.38333,35.44861,0,23.0,204.3,33.45,18.11,0.51,27.0,6.32,8.08,,11.7,,,,96.1,1.54,2.6,27.0
울산연안10_환경관리,2019-11-07 10:30:00,129.38333,35.44861,0,0.0,186.7,33.18,19.31,1.67,5.0,7.63,8.18,,5.3,,8.5,4.5,24.4,1.58,10.6,16.7
울산연안10_환경관리,2019-11-07 10:30:00,129.38333,35.44861,0,22.0,212.8,33.25,18.94,1.09,5.0,7.3,8.19,,5.4,,,,78.7,1.22,14.9,19.4
울산연안11_환경관리,2019-02-13 00:00:00,129.35139,35.46111,0,0.0,289.3,33.81,12.22,1.33,5.0,8.28,8.21,,8.2,,,3.1,209.2,0.99,31.3,24.1
울산연안11_환경관리,2019-02-13 00:00:00,129.35139,35.46111,0,11.0,292.2,33.98,12.19,1.35,5.1,8.3,8.22,,7.9,,,,193.8,1.93,29.9,29.0
울산연안11_환경관리,2019-05-08 00:00:00,129.35139,35.46111,0,0.0,243.5,33.24,15.99,0.7,8.8,9.87,8.26,111.9,4.7,2.4,28.7,3.1,38.3,1.17,4.9,23.3
울산연안11_환경관리,2019-05-08 00:00:00,129.35139,35.46111,0,12.0,251.9,33.78,14.61,0.71,7.2,8.14,8.19,,5.7,,43.1,,71.4,2.08,22.6,24.4
울산연안11_환경관리,2019-08-30 01:28:00,129.35139,35.46111,0,0.0,259.6,31.56,24.29,1.84,33.6,6.24,8.1,,7.4,,,3.0,159.7,1.07,55.1,33.6
울산연안11_환경관리,2019-08-30 01:28:00,129.35139,35.46111,0,12.5,160.6,32.61,21.84,0.95,24.1,6.33,8.12,,5.4,,,,86.5,1.25,35.1,24.1
울산연안11_환경관리,2019-11-07 11:36:00,129.35139,35.46111,0,0.0,326.4,32.66,19.04,0.93,9.9,7.25,8.03,,10.2,,21.2,2.5,70.4,0.97,39.0,30.4
울산연안11_환경관리,2019-11-07 11:36:00,129.35139,35.46111,0,13.0,269.2,33.07,19.17,0.62,6.6,7.16,8.05,,8.1,,,,138.4,1.13,30.2,24.5
울산연안12_환경관리,2019-02-13 00:00:00,129.37111,35.42139,0,0.0,208.0,34.27,12.46,1.11,4.2,8.31,8.23,,7.4,,,4.2,141.7,0.86,33.8,21.6
울산연안12_환경관리,2019-02-13 00:00:00,129.37111,35.42139,0,20.0,194.7,34.28,12.35,0.96,6.0,8.36,8.24,,7.2,,,,139.3,2.35,27.3,22.2
울산연안12_환경관리,2019-05-08 00:00:00,129.37111,35.42139,0,0.0,184.1,34.1,15.03,0.3,8.2,8.64,8.19,,4.9,,,3.1,51.7,0.79,0.4,18.2
울산연안12_환경관리,2019-05-08 00:00:00,129.37111,35.42139,0,22.0,222.4,34.14,14.02,0.25,9.6,7.94,8.18,,6.0,,,,72.7,0.69,2.4,21.2
울산연안12_환경관리,2019-08-30 12:07:00,129.37111,35.42139,0,0.0,183.6,32.68,22.14,1.02,19.9,6.11,8.14,,5.7,,,4.0,84.0,0.83,19.4,19.9
울산연안12_환경관리,2019-08-30 12:07:00,129.37111,35.42139,0,22.0,191.2,33.3,18.84,0.68,29.2,6.67,8.11,,8.3,,,,106.7,1.43,9.5,29.2
울산연안12_환경관리,2019-11-07 12:48:00,129.37111,35.42139,0,0.0,207.3,33.18,19.32,1.61,5.1,7.57,8.1,,5.2,,9.6,4.0,36.8,0.95,21.9,17.0
울산연안12_환경관리,2019-11-07 12:48:00,129.37111,35.42139,0,21.0,227.3,33.21,19.05,1.1,5.1,7.38,8.1,,5.4,,,,91.7,1.3,22.8,18.8
울산연안2_환경관리,2019-02-12 00:00:00,129.40778,35.445,0,0.0,174.7,34.32,12.77,0.11,3.4,8.31,8.22,,7.4,,,4.6,89.8,0.91,1.0,22.9
울산연안2_환경관리,2019-02-12 00:00:00,129.40778,35.445,0,31.0,205.9,34.26,12.35,1.15,6.8,8.33,8.23,,7.2,,,,121.2,1.38,10.3,21.2
울산연안2_환경관리,2019-05-07 00:00:00,129.40778,35.445,0,0.0,176.7,34.19,15.35,0.26,6.2,10.02,8.17,,3.5,,27.9,3.0,31.7,0.88,0.3,15.9
울산연안2_환경관리,2019-05-07 00:00:00,129.40778,35.445,0,30.0,179.1,34.18,15.1,0.4,5.7,7.77,8.13,,3.8,,32.7,,36.9,1.15,0.4,15.6
울산연안2_환경관리,2019-08-29 16:25:00,129.40778,35.445,0,0.0,121.8,32.05,24.77,3.32,16.2,7.65,8.2,115.1,0.8,2.5,4.9,6.0,6.0,0.91,0.3,16.2
울산연안2_환경관리,2019-08-29 16:25:00,129.40778,35.445,0,32.0,298.3,33.99,15.59,0.56,45.9,6.75,8.0,,6.8,,,,150.5,1.92,0.8,45.9
울산연안2_환경관리,2019-11-06 16:17:00,129.40778,35.445,0,0.0,143.0,33.18,19.77,1.57,6.4,8.14,8.24,,3.9,,5.9,5.0,13.5,0.69,3.8,14.6
울산연안2_환경관리,2019-11-06 16:17:00,129.40778,35.445,0,30.0,299.6,33.96,15.45,0.36,6.4,6.41,8.07,,5.0,,,,161.4,0.66,3.6,33.4
울산연안3_환경관리,2019-02-12 00:00:00,129.39861,35.47806,0,0.0,351.8,33.72,11.25,2.32,7.6,8.9,8.26,,6.2,,,1.7,171.0,1.07,68.1,32.7
울산연안3_환경관리,2019-02-12 00:00:00,129.39861,35.47806,0,16.0,229.2,34.03,11.81,1.59,6.9,8.53,8.25,,7.8,,,,164.4,1.23,34.0,23.3
울산연안3_환경관리,2019-05-07 00:00:00,129.39861,35.47806,0,0.0,175.0,33.54,15.66,0.96,10.2,9.96,8.27,119.4,3.1,2.0,14.2,3.1,17.4,1.76,0.1,20.7
울산연안3_환경관리,2019-05-07 00:00:00,129.39861,35.47806,0,14.0,197.1,33.93,14.53,0.8,10.7,8.42,8.16,,5.6,,41.6,,126.5,1.55,79.3,21.8
울산연안3_환경관리,2019-08-29 16:56:00,129.39861,35.47806,0,0.0,215.2,30.89,24.81,4.46,29.6,7.36,8.02,,6.1,,,3.5,97.9,1.27,35.7,29.6
울산연안3_환경관리,2019-08-29 16:56:00,129.39861,35.47806,0,15.0,168.5,32.25,23.79,2.36,20.7,7.03,8.02,,3.5,,,,45.4,2.27,14.5,20.7
울산연안3_환경관리,2019-11-06 16:50:00,129.39861,35.47806,0,0.0,280.6,32.55,19.09,1.8,5.1,7.25,8.05,,11.1,,17.7,4.5,67.7,0.86,38.9,26.5
울산연안3_환경관리,2019-11-06 16:50:00,129.39861,35.47806,0,16.0,223.2,33.0,19.27,1.5,5.1,7.0,8.03,,7.6,,,,93.3,0.77,19.3,19.7
울산연안4_환경관리,2019-02-13 00:00:00,129.385,35.51972,0,0.0,452.0,33.22,10.64,3.66,6.2,8.52,8.2,,12.5,,,1.6,337.5,1.35,111.7,39.2
울산연안4_환경관리,2019-02-13 00:00:00,129.385,35.51972,0,11.0,321.4,33.82,11.44,2.86,5.5,8.46,8.21,,10.3,,,,269.0,1.35,83.9,27.8
