"project_name","station","yyyy-mm-dd hh:mm:ss","Longitude [degrees_east]","Latitude [degrees_north]","bot.depth[m]","수심(m)","수심(text)","염분[psu]","sal_qc","수온[℃]","wtrtmp_qc","부유물질 농도[μg/L]","sussed_qc","용존산소[mg/L]","disoxy_qc","수소이온농도[무단위]","hydioncon_qc","아질산성질소[μg/L]","nitnit_qc","인산염인[μg/L]","po4p_qc","질산성질소[μg/L]","natnit_qc","투명도[m]","tr_qc","용존무기질소[μg/L]","disinon_qc","화학적산소요구량[mg/L]","cheoxydem_qc","암모니아성 질소[μg/L]","amn_qc","유분[mg/L]","fra_qc"
"해양환경측정망","영일만3_연안","1998-02-01 00:00:00","129.4383333","36.00777778","0","12","저층","31.21","1","10.5","1","","","8.07","1","8.02","2","4","2","14","1","111","1","","","159","2","0.32","2","44","2","",""
"해양환경측정망","영일만3_연안","1998-05-01 00:00:00","129.4383333","36.00777778","0","0","표층","33.02","1","16.66","1","16.8","2","9.19","1","8.1","2","9","2","9","1","70","1","4","2","120","2","0.9","2","41","2","",""
"해양환경측정망","영일만3_연안","1998-05-01 00:00:00","129.4383333","36.00777778","0","12","저층","33.79","1","14.95","1","","","8.09","1","8.04","2","4","2","13","1","44","1","","","88","2","1.25","2","40","2","",""
"해양환경측정망","영일만3_연안","1998-08-01 00:00:00","129.4383333","36.00777778","0","0","표층","26.84","1","23.35","1","10.8","2","7.34286","1","8.03","2","4.76","2","3.782","1","70.28","1","3","2","94","2","1.87","2","19.32","2","",""
"해양환경측정망","영일만3_연안","1998-08-01 00:00:00","129.4383333","36.00777778","0","12","저층","31.56","1","21.77","1","","","7.31429","1","8.02","2","2.94","2","5.425","1","41.72","1","","","86","2","1.95","2","40.88","2","",""
"해양환경측정망","영일만3_연안","1998-11-01 00:00:00","129.4383333","36.00777778","0","0","표층","33.64","1","14.38","1","1.5","2","8.16901","1","8.02","2","8.988","2","9.951","1","149.17","1","4","2","228","2","0.59","2","70.364","2","",""
"해양환경측정망","영일만3_연안","1998-11-01 00:00:00","129.4383333","36.00777778","0","11","저층","33.63","1","14.09","1","","","8.42052","1","8.02","2","9.52","2","11.997","1","183.554","1","","","229","2","0.74","2","35.378","2","",""
"해양환경측정망","영일만4_연안","1998-02-01 00:00:00","129.4466667","36.00666667","0","0","표층","30.04","1","10.2","1","10.4","2","8.07","1","8.02","2","4","2","14","1","100","1","4","2","156","2","0.54","2","52","2","",""
"해양환경측정망","영일만4_연안","1998-02-01 00:00:00","129.4466667","36.00666667","0","14","저층","32.03","1","10.9","1","","","8.07","1","8.02","2","4","2","13","1","59","1","","","113","2","0.43","2","50","2","",""
"해양환경측정망","영일만4_연안","1998-05-01 00:00:00","129.4466667","36.00666667","0","0","표층","32.46","1","16.72","1","16.1","2","9.29","1","8.11","2","11","2","13","1","56","1","4","2","101","2","0.93","2","34","2","",""
"해양환경측정망","영일만4_연안","1998-05-01 00:00:00","129.4466667","36.00666667","0","14","저층","33.9","1","13.66","1","","","7.83","1","8.02","2","7","2","11","1","42","1","","","81","2","1.7","2","32","2","",""
"해양환경측정망","영일만4_연안","1998-08-01 00:00:00","129.4466667","36.00666667","0","0","표층","25.77","1","23.45","1","9.4","2","8.12857","1","8.32","2","7.7","2","4.433","1","211.68","1","3","2","259","2","1.66","2","39.48","2","",""
"해양환경측정망","영일만4_연안","1998-08-01 00:00:00","129.4466667","36.00666667","0","14","저층","31.78","1","21.84","1","","","7.31429","1","8.02","2","4.2","2","7.223","1","66.64","1","","","109","2","0.86","2","37.94","2","",""
"해양환경측정망","영일만4_연안","1998-11-01 00:00:00","129.4466667","36.00666667","0","0","표층","33.45","1","14.3","1","1.1","2","7.94769","1","8.02","2","10.472","2","13.113","1","190.554","1","4.5","2","264","2","1.1","2","62.58","2","",""
"해양환경측정망","영일만4_연안","1998-11-01 00:00:00","129.4466667","36.00666667","0","14","저층","33.43","1","13.03","1","","","8.05835","1","8.02","2","10.794","2","21.731","1","201.04","1","","","304","2","0.08","2","91.994","2","",""
"해양환경측정망","영일만5_연안","1998-02-01 00:00:00","129.4697222","36.02944444","0","0","표층","31.45","1","10.4","1","9.8","2","8.09","1","8.04","2","4","2","15","1","97","1","4","2","198","2","0.48","2","97","2","",""
"해양환경측정망","영일만5_연안","1998-02-01 00:00:00","129.4697222","36.02944444","0","19","저층","31.78","1","11.1","1","","","8.1","1","8.05","2","4","2","17","1","113","1","","","155","2","0.37","2","38","2","",""
"해양환경측정망","영일만5_연안","1998-05-01 00:00:00","129.4697222","36.02944444","0","0","표층","31.3","1","17.65","1","15.3","2","9.03","1","8.05","2","10","2","11","1","66","1","4","2","125","2","1.09","2","49","2","",""
"해양환경측정망","영일만5_연안","1998-05-01 00:00:00","129.4697222","36.02944444","0","14","저층","33.7","1","8.96","1","","","7.06","1","8.03","2","7","2","9","1","38","1","","","79","2","1.89","2","34","2","",""
"해양환경측정망","영일만5_연안","1998-08-01 00:00:00","129.4697222","36.02944444","0","0","표층","28.76","1","22.91","1","13.4","2","7.57143","1","8.05","2","9.52","2","4.123","1","250.32","1","4.5","2","305","2","1.44","2","44.94","2","",""
"해양환경측정망","영일만5_연안","1998-08-01 00:00:00","129.4697222","36.02944444","0","20","저층","31.45","1","21.56","1","","","7.21429","1","7.99","2","5.04","2","3.596","1","133.14","1","","","173","2","1.66","2","34.72","2","",""
"해양환경측정망","영일만5_연안","1998-11-01 00:00:00","129.4697222","36.02944444","0","0","표층","33.67","1","14.55","1","0.7","2","7.56539","1","8.04","2","7.266","2","10.509","1","101.388","1","5","2","178","2","0.69","2","69.986","2","",""
"해양환경측정망","영일만5_연안","1998-11-01 00:00:00","129.4697222","36.02944444","0","19","저층","33.66","1","14.57","1","","","7.64588","1","8.05","2","8.134","2","14.57","1","104.874","1","","","198","2","0.38","2","85.274","2","",""
"해양환경측정망","영일만6_연안","1998-02-01 00:00:00","129.4511111","36.04055556","0","0","표층","26.28","1","10.8","1","10","2","8.09","1","8.04","2","5","2","16","1","123","1","4","2","201","2","0.53","2","73","2","",""
"해양환경측정망","영일만6_연안","1998-02-01 00:00:00","129.4511111","36.04055556","0","22","저층","28.85","1","11.1","1","","","8.1","1","8.05","2","4","2","16","1","76","1","","","99","2","0.68","2","19","2","",""
"해양환경측정망","영일만6_연안","1998-05-01 00:00:00","129.4511111","36.04055556","0","0","표층","30.16","1","17.42","1","17.2","2","9.09","1","8.04","2","11","2","13","1","67","1","3","2","135","2","0.85","2","57","2","",""
"해양환경측정망","영일만6_연안","1998-05-01 00:00:00","129.4511111","36.04055556","0","21","저층","33.8","1","7.88","1","","","7.5","1","8","2","6","2","13","1","48","1","","","97","2","0.74","2","43","2","",""
"해양환경측정망","영일만6_연안","1998-08-01 00:00:00","129.4511111","36.04055556","0","0","표층","31.76","1","22.88","1","9.3","2","7.41429","1","7.98","2","4.06","2","8.37","1","69.72","1","3.5","2","121","2","1.01","2","46.9","2","",""
"해양환경측정망","영일만6_연안","1998-08-01 00:00:00","129.4511111","36.04055556","0","22","저층","28.91","1","22","1","","","6.85714","1","7.99","2","6.02","2","10.726","1","197.4","1","","","246","2","1.92","2","42.56","2","",""
"해양환경측정망","영일만6_연안","1998-11-01 00:00:00","129.4511111","36.04055556","0","0","표층","33.73","1","14.78","1","1","2","7.54527","1","8.04","2","7","2","11.439","1","87.402","1","5.5","2","143","2","0.66","2","49.322","2","",""
"해양환경측정망","영일만6_연안","1998-11-01 00:00:00","129.4511111","36.04055556","0","21","저층","33.69","1","14.78","1","","","7.666","1","8.05","2","6.076","2","10.726","1","147.42","1","","","220","2","1.15","2","66.808","2","",""
"해양환경측정망","영일만7_연안","1998-02-01 00:00:00","129.4319444","36.05333333","0","0","표층","30.77","1","10.7","1","7.2","2","8.08","1","8.03","2","4","2","16","1","92","1","4.5","2","169","2","0.5","2","73","2","",""
"해양환경측정망","영일만7_연안","1998-02-01 00:00:00","129.4319444","36.05333333","0","21","저층","34.11","1","11.2","1","","","8.1","1","8.05","2","4","2","22","1","124","1","","","181","2","0.53","2","53","2","",""
"해양환경측정망","영일만7_연안","1998-05-01 00:00:00","129.4319444","36.05333333","0","0","표층","30.77","1","17.45","1","16","2","8.96","1","8.05","2","12","2","11","1","53","1","4","2","122","2","0.61","2","57","2","",""
"해양환경측정망","영일만7_연안","1998-05-01 00:00:00","129.4319444","36.05333333","0","21","저층","33.84","1","8.8","1","","","7.36","1","8.01","2","4","2","11","1","10","1","","","60","2","0.53","2","46","2","",""
"해양환경측정망","영일만7_연안","1998-08-01 00:00:00","129.4319444","36.05333333","0","0","표층","28.79","1","22.9","1","9.9","2","7.31429","1","7.99","2","6.02","2","10.416","1","203","1","6","2","273","2","1.89","2","64.26","2","",""
"해양환경측정망","영일만7_연안","1998-08-01 00:00:00","129.4319444","36.05333333","0","21","저층","31.87","1","21.88","1","","","7.14286","1","8","2","4.06","2","5.022","1","48.02","1","","","109","2","1.52","2","56.7","2","",""
"해양환경측정망","영일만7_연안","1998-11-01 00:00:00","129.4319444","36.05333333","0","0","표층","33.68","1","14.83","1","0.6","2","7.80684","1","8.03","2","5.614","2","10.633","1","74.228","1","5.5","2","150","2","1.57","2","70.462","2","",""
"해양환경측정망","영일만7_연안","1998-11-01 00:00:00","129.4319444","36.05333333","0","21","저층","33.72","1","14.85","1","","","7.84708","1","8.05","2","8.918","2","12.431","1","164.668","1","","","219","2","1.1","2","44.604","2","",""
"해양환경측정망","영일만8_연안","1998-02-01 00:00:00","129.4186111","36.06027778","0","0","표층","33.83","1","10.7","1","8.6","2","8.08","1","8.03","2","7","2","15","1","90","1","10.7","2","156","2","0.59","2","59","2","",""
"해양환경측정망","영일만8_연안","1998-02-01 00:00:00","129.4186111","36.06027778","0","15","저층","34.17","1","11.3","1","","","8.08","1","8.03","2","9","2","14","1","97","1","","","128","2","0.53","2","22","2","",""
"해양환경측정망","영일만8_연안","1998-05-01 00:00:00","129.4186111","36.06027778","0","0","표층","30.51","1","17.4","1","17.5","2","8.89","1","8.04","2","13","2","12","1","43","1","4","2","88","2","0.77","2","32","2","",""
"해양환경측정망","영일만8_연안","1998-05-01 00:00:00","129.4186111","36.06027778","0","14","저층","33.88","1","10.93","1","","","6.89","1","8","2","7","2","6","1","12","1","","","34","2","0.13","2","15","2","",""
"해양환경측정망","영일만8_연안","1998-08-01 00:00:00","129.4186111","36.06027778","0","0","표층","30.57","1","22.68","1","10.8","2","7.24286","1","8.05","2","3.64","2","4.526","1","71.82","1","8","2","134","2","1.58","2","57.96","2","",""
"해양환경측정망","영일만8_연안","1998-08-01 00:00:00","129.4186111","36.06027778","0","15","저층","32.13","1","21.54","1","","","7.12857","1","8","2","3.78","2","5.177","1","37.8","1","","","80","2","1.23","2","38.08","2","",""
"해양환경측정망","영일만8_연안","1998-11-01 00:00:00","129.4186111","36.06027778","0","0","표층","33.67","1","14.8","1","2.6","2","7.69618","1","8.03","2","5.964","2","14.694","1","78.652","1","6","2","120","2","1.3","2","35.182","2","",""
"해양환경측정망","영일만8_연안","1998-11-01 00:00:00","129.4186111","36.06027778","0","15","저층","33.74","1","14.82","1","","","7.84708","1","8.03","2","5.782","2","9.796","1","88.452","1","","","188","2","1.6","2","93.926","2","",""
"해양환경측정망","영일만9_연안","1998-02-01 00:00:00","129.45","36.08805556","0","0","표층","34.17","1","11.1","1","7","2","8.09","1","8.04","2","6","2","14","1","88","1","9","2","115","2","0.42","2","21","2","",""
"해양환경측정망","영일만9_연안","1998-02-01 00:00:00","129.45","36.08805556","0","23","저층","34.23","1","11.2","1","","","8.08","1","8.03","2","6","2","13","1","87","1","","","113","2","0.37","2","20","2","",""
"해양환경측정망","영일만9_연안","1998-05-01 00:00:00","129.45","36.08805556","0","0","표층","33.47","1","16.15","1","13.4","2","8.69","1","8.08","2","7","2","11","1","40","1","4.5","2","90","2","0.77","2","43","2","",""
"해양환경측정망","영일만9_연안","1998-05-01 00:00:00","129.45","36.08805556","0","23","저층","33.94","1","8.85","1","","","7.17","1","8.05","2","4","2","7","1","23","1","","","41","2","0.13","2","14","2","",""
"해양환경측정망","영일만9_연안","1998-08-01 00:00:00","129.45","36.08805556","0","0","표층","31.53","1","22.61","1","10","2","7.22857","1","8.05","2","3.36","2","4.278","1","34.58","1","8","2","79","2","1.81","2","40.88","2","",""
"해양환경측정망","영일만9_연안","1998-08-01 00:00:00","129.45","36.08805556","0","23","저층","32.73","1","20.77","1","","","7.48571","1","8.02","2","2.94","2","3.782","1","31.22","1","","","56","2","1.3","2","22.26","2","",""
"해양환경측정망","영일만9_연안","1998-11-01 00:00:00","129.45","36.08805556","0","0","표층","33.83","1","14.83","1","2.5","2","7.70624","1","8.04","2","6.608","2","9.796","1","85.652","1","6","2","161","2","1.82","2","67.872","2","",""
"해양환경측정망","영일만9_연안","1998-11-01 00:00:00","129.45","36.08805556","0","22","저층","34.23","1","14.85","1","","","7.78672","1","8.03","2","6.104","2","9.238","1","104.062","1","","","159","2","0.61","2","49.224","2","",""
"해양환경측정망","영일만H1_항만","1998-02-01 00:00:00","129.3777778","36.05","0","0","표층","30.26","1","11.2","1","12.2","2","8.92","1","8.87","2","4","2","25","1","101","1","2","2","129","2","1.21","2","24","2","",""
"해양환경측정망","영일만H1_항만","1998-02-01 00:00:00","129.3777778","36.05","0","8.6","저층","29.29","1","10.9","1","","","7.98","1","7.93","2","3","2","19","1","54","1","","","91","2","0.83","2","34","2","",""
"해양환경측정망","영일만H1_항만","1998-05-01 00:00:00","129.3777778","36.05","0","0","표층","33.24","1","16.86","1","17","2","7.61","1","8.07","2","8","2","19","1","63","1","2","2","109","2","1.81","2","38","2","",""
"해양환경측정망","영일만H1_항만","1998-05-01 00:00:00","129.3777778","36.05","0","8.6","저층","33.64","1","14.9","1","","","7.33","1","8.07","2","8","2","17","1","92","1","","","137","2","1.6","2","37","2","",""
"해양환경측정망","영일만H1_항만","1998-08-01 00:00:00","129.3777778","36.05","0","0","표층","29.67","1","23.51","1","9.9","2","6.11429","1","7.72","2","16.94","2","15.624","1","208.18","1","2","2","255","2","2.38","2","29.54","2","",""
"해양환경측정망","영일만H1_항만","1998-08-01 00:00:00","129.3777778","36.05","0","8","저층","31.39","1","22.22","1","","","5.81429","1","7.95","2","8.96","2","16.182","1","89.32","1","","","116","2","1.65","2","18.2","2","",""
"해양환경측정망","영일만H1_항만","1998-11-01 00:00:00","129.3777778","36.05","0","0","표층","33.07","1","12.21","1","4.1","2","7.2837","1","8.87","2","22.204","2","32.147","1","209.902","1","1.5","2","300","2","1.56","2","67.97","2","",""
"해양환경측정망","영일만H1_항만","1998-11-01 00:00:00","129.3777778","36.05","0","8","저층","33.12","1","12.34","1","","","7.44467","1","7.93","2","20.79","2","30.69","1","209.314","1","","","311","2","1.84","2","81.228","2","",""
"해양환경측정망","영일만H2_항만","1998-02-01 00:00:00","129.4133333","36.02388889","0","0","표층","31.96","1","9.8","1","10","2","8.07","1","8.02","2","4","2","14","1","112","1","3.5","2","249","2","0.72","2","133","2","",""
"해양환경측정망","영일만H2_항만","1998-02-01 00:00:00","129.4133333","36.02388889","0","13","저층","31.33","1","10.2","1","","","8.06","1","8.01","2","4","2","16","1","105","1","","","157","2","0.53","2","48","2","",""
"해양환경측정망","영일만H2_항만","1998-05-01 00:00:00","129.4133333","36.02388889","0","0","표층","32.48","1","16.71","1","14.1","2","8.91","1","8.07","2","13","2","13","1","75","1","3","2","150","2","1.95","2","62","2","",""
"해양환경측정망","영일만H2_항만","1998-05-01 00:00:00","129.4133333","36.02388889","0","13","저층","33.88","1","12.81","1","","","7.3","1","8.02","2","5","2","15","1","58","1","","","104","2","1.89","2","41","2","",""
